3.6908
3.995
2.0833
0
0
1
3.3807
0
4.3949
2.929
1
3.5977
0
3.0199
2.2833
1.5
4.438
0
2.45
4.0585
1
3.995
3.995
3.7343
4.8608
2.2833
1
5.2359
4.1468
0
2.2833
1.5
2.0833
4.4588
1.8333
3.0199
0
0
0
0
0
2.45
3.0199
0
0
1.5
3.1801
4.7124
