0	0	Black	4294967296	1.204	3	291
7541391360	9133622272	Black	128	1.75	3	291
2153799712	4303392784	White	1073741824	3.496	3	291
2289066208	5914530064	White	16777216	6.681	3	291
2356240608	5964861712	White	34359738368	6.946	3	291
19536371936	40324602128	White	512	1.278	3	291
1088438272	2165321728	Black	64	1.74	3	291
137240	2152202244	White	2097152	1.184	3	291
8525848	2154299396	White	1048576	0.772	3	291
2162163712	30064779264	Black	34359738368	1.459	3	291
576	4194304	White	2097152	0.819	3	291
3182616	1086349316	Black	268435456	0.885	3	291
276836552	9133113376	White	4294967296	2.865	3	291
9248	1077936128	White	16384	0.887	3	291
24	2147483648	White	4194304	0.627	3	291
28728	2160066628	White	2048	1.759	3	291
17854648	19339970628	White	268435456	0.138	3	291
4212736	106496	Black	4096	1.531	3	291
4194304	4096	Black	8192	1.331	3	291
14348	6307842	White	1024	2.841	3	291
8927260	8596243490	White	134217728	1.229	3	291
545863708	8998896674	White	1048576	2.4	3	291
53192899165	11231610274	White	4294967296	1.037	3	291
6448746504	1083187205	Black	2	1.522	3	291
2110016	1077954560	White	8	0.996	3	291
19329463876	1078216760	White	1048576	2.493	3	291
19597899332	1079265336	White	524288	1.746	3	291
24027149892	1088211000	White	67108864	3.355	3	291
58403665477	1155451192	White	33554432	2.387	3	291
58403665479	1189005624	White	128	1.612	3	291
0	0	Black	4194304	1.287	3	291
4294992896	4198404	White	32768	1.277	3	291
0	0	Black	4194304	1.046	3	291
140517392	2148011010	Black	268435456	1.15	3	291
408952848	2156399618	Black	536870912	3.194	3	291
945823760	2156399650	Black	16384	1.437	3	291
28672	4227072	White	2048	0.927	3	291
17188286560	8610940936	White	65536	1.617	3	291
4194304	128	Black	16384	1.083	3	291
4210688	1152	Black	4096	0.917	3	291
4214784	1156	Black	4294967296	0.944	3	291
4299182080	1220	Black	1073741824	1.689	3	291
1024	0	White	4194304	0.059	3	291
5372923904	67149889	Black	16777216	1.996	3	291
34359738368	0	White	4194304	0.17	3	291
34359959576	5440049152	White	4	1.798	3	291
65664	8192	White	33554432	1.763	3	291
21299368	4339015696	White	16384	3.217	3	291
18274914728	12996108304	White	131072	1.935	3	291
0	0	Black	8192	1.077	3	291
33571456	77824	White	2048	1.332	3	291
33572480	79872	White	16	2.0	3	291
16384	0	White	8192	0.079	3	291
4210688	8192	White	1073741824	1.43	3	291
23085056	1074798592	White	8388608	0.924	3	291
23216156	18263056418	White	1024	2.834	3	291
8927256	8730461184	White	32	1.083	3	291
18530973976	10878993444	White	16777216	1.733	3	291
18531039640	10895770724	White	32768	0.532	3	291
4096	1073741824	Black	4194304	0.579	3	291
