0
5.4788
0
1.8333
2.0833
1
2.2833
1.5
2.0833
1.5
1
4.2016
3.4396
3.9617
0
2.829
3.6454
3.4951
3.2516
0
2.2833
5.4638
0
1
2.0833
1
2.929
1
4.2535
6.3958
5.9548
5.9267
1.8333
4.3267
0
1
1.5
1
