2147483648	4	Black	2097152	1.442	3	A157
2157969408	4194310	Black	32768	2.077	3	A157
4303355904	1073741824	White	16384	2.624	3	A157
541073408	2101248	White	2147483648	2.637	3	A157
1077936128	134217984	Black	16384	0.593	3	A157
1077952512	134217992	Black	64	1.227	3	A157
8396880	4210720	White	32768	4.371	3	A157
8633004112	289458216	White	128	6.368	3	A157
62454837329	5660527272	White	4	7.063	3	A157
0	0	Black	268435456	3.398	3	A157
268435456	32	Black	134217728	1.096	3	A157
402653184	1073741856	Black	1048576	3.151	3	A157
12889102896	10527756	White	2147483648	1.981	3	A157
4294967296	4	Black	4194304	1.44	3	A157
7538221152	9135739024	White	32768	7.899	3	A157
7538221153	9135771792	White	1024	2.707	3	A157
65536	0	White	4294967296	1.574	3	A157
229408	4311760896	White	4194304	2.029	3	A157
33783840	4315955200	White	8388608	4.342	3	A157
33785888	4324343808	White	4096	3.521	3	A157
2157969408	303104	Black	2048	1.638	3	A157
1354768388	538972184	White	16384	3.36	3	A157
1354768390	538988568	White	134217728	8.871	3	A157
14239670278	673730584	White	2048	4.508	3	A157
5767168	2155872256	White	2097152	0.636	3	A157
2147483648	4	Black	8388608	0.312	3	A157
2155905024	1073741956	Black	2097152	1.985	3	A157
2158002176	1073742212	Black	2048	3.956	3	A157
16416	134217728	White	8388608	1.606	3	A157
16859168	142639104	White	16	2.233	3	A157
16859300	142639128	White	2048	2.314	3	A157
92334080	2185298000	White	4096	0.93	3	A157
0	0	Black	2147483648	2.688	3	A157
2155880448	83918848	Black	8589934592	1.29	3	A157
268713988	2157969408	White	2048	1.332	3	A157
268812294	2157979649	White	131072	2.446	3	A157
273006606	2158110737	White	4096	1.246	3	A157
22817013760	2147488272	Black	1048576	0.962	3	A157
22822258696	2148013680	Black	536870912	4.065	3	A157
23359129608	2282231408	Black	4	1.321	3	A157
1073741824	0	White	2147483648	1.273	3	A157
1073741952	2147483648	White	8388608	1.08	3	A157
1077937280	2157969408	White	32768	1.274	3	A157
2147483648	8192	Black	2	3.014	3	A157
33796	266240	White	32	1.204	3	A157
2157969408	17179877888	Black	2048	1.287	3	A157
1078984704	538984448	Black	1024	1.886	3	A157
3663209508	614782995	Black	65536	2.725	3	A157
3680052260	26384586771	Black	4294967296	1.266	3	A157
8589942784	2147483648	White	2097152	0.922	3	A157
8594137088	2149580800	White	2048	1.245	3	A157
8594137098	2149586944	White	1048576	1.115	3	A157
0	0	Black	2147483648	1.452	3	A157
