20992000	8429568	White	65536	3.852	1	208
1094733952	8626176	White	1	1.611	1	208
1094734984	8626179	White	4	0.888	1	208
1095783560	8626183	White	33554432	3.091	1	208
1364219016	42180615	White	67108864	0.85	1	208
38005658792	25879093271	White	4294967296	2.908	1	208
1025	4295491584	Black	1048576	1.147	1	208
536879136	49152	White	65536	0.977	1	208
2	4194304	Black	1024	1.721	1	208
14688256	7	White	8	0.904	1	208
1	32	Black	1024	1.842	1	208
1049601	2097248	Black	1073741824	1.28	1	208
8192	0	White	8388608	2.303	1	208
2105344	8388608	White	16777216	1.897	1	208
2371584	58720256	White	67108864	0.97	1	208
24576	4194368	Black	32768	0.932	1	208
4211200	1025	White	1048576	1.098	1	208
3585	71315456	Black	1048576	6.863	1	208
8657044487	58793992	Black	128	6.742	1	208
12583104	1050628	White	536870912	1.183	1	208
8192	0	White	1	2.923	1	208
0	0	Black	1	1.697	1	208
262665	134284290	Black	4096	2.081	1	208
1080164352	1049601	White	2048	3.145	1	208
16793616	17181974528	Black	512	6.715	1	208
16795152	17183027200	Black	524288	4.283	1	208
4268032	1026	White	524288	1.074	1	208
134217728	0	White	1	0.124	1	208
1476395008	3	White	4	2.586	1	208
1482819592	536941575	White	8192	1.439	1	208
1499596808	536949767	White	8388608	1.047	1	208
1499613192	545338375	White	32768	3.33	1	208
0	0	Black	4096	5.791	1	208
4096	262144	Black	8192	0.791	1	208
4206592	2147762176	Black	2097152	0.895	1	208
4302352384	2173453312	Black	4	5.842	1	208
4301258752	1073741825	White	1048576	0.905	1	208
135266368	513	White	2	2.368	1	208
135790656	515	White	4	1.249	1	208
136052800	519	White	8	0.878	1	208
