0
0
1
4.2785
2.929
4.3727
3.0199
3.0199
1.8333
4.8745
0
4.629
0
5.7949
4.4167
0
0
2.5929
0
1.5
0
2.2833
1
2.45
1.5
4.4588
3.0199
2.2833
0
3.9272
1
0
4.7593
1
1
2.7179
2.7179
3.1032
0
2.0833
1.8333
1
1
