140578816	4296018944	White	536870912	1.331	1	A1107
0	0	Black	2147483648	2.118	1	A1107
2151188480	12873728	Black	2	3.576	1	A1107
4303355924	28680	Black	32768	1.303	1	A1107
0	0	Black	1073741824	1.657	1	A1107
6291456	2147483648	White	1048576	1.415	1	A1107
8596226072	2165317632	White	32	1.351	1	A1107
8596226076	2165317664	White	2	1.55	1	A1107
8596230172	2165317666	White	4294967296	2.705	1	A1107
26413715548	41893929378	White	8388608	3.874	1	A1107
35450520576	77070338	Black	2097152	1.252	1	A1107
35456828560	17256984642	Black	65536	1.38	1	A1107
16777216	0	White	17179869184	1.647	1	A1107
38709273088	19402915905	White	8589934592	3.824	1	A1107
1	8192	Black	512	1.105	1	A1107
513	268443648	Black	262144	0.896	1	A1107
538215939	1482715136	Black	2048	2.501	1	A1107
1073741824	0	White	2097152	1.787	1	A1107
1379926016	18907136	White	64	1.575	1	A1107
44329598976	18907232	White	17179869184	1.28	1	A1107
44329598992	17198776416	White	536870912	5.253	1	A1107
44329609232	19883130976	White	4096	1.593	1	A1107
536879104	8858370048	Black	32	1.716	1	A1107
10067378176	4836036608	White	4	1.584	1	A1107
134217728	33554432	Black	131072	2.564	1	A1107
135405568	4601151488	Black	8388608	1.341	1	A1107
143794208	4601171968	Black	2048	1.978	1	A1107
18397702196	15892763656	Black	2	1.412	1	A1107
17205035312	12889100416	White	4	1.063	1	A1107
2692743168	1342177288	Black	32768	1.04	1	A1107
41984000	16781320	White	65536	1.217	1	A1107
16916480	34359738376	White	8388608	1.145	1	A1107
555884544	34372321288	White	1048576	0.943	1	A1107
22064294912	42963406888	White	2147483648	2.37	1	A1107
135790592	8589942792	Black	8388608	1.233	1	A1107
148373504	9128910856	Black	32	1.98	1	A1107
262657	268436480	White	2	1.081	1	A1107
940050432	1073812096	Black	8	0.954	1	A1107
8192	0	White	2097152	1.509	1	A1107
30077433888	2736833544	White	1073741824	5.741	1	A1107
30078482464	3810575368	White	268435456	1.28	1	A1107
134217728	64	Black	524288	1.156	1	A1107
134742032	8589934664	Black	8388608	1.493	1	A1107
144441360	9934209096	Black	512	1.27	1	A1107
28960	51606847488	White	32768	5.619	1	A1107
23072768	143130624	White	2048	1.262	1	A1107
134742016	9216	Black	2048	0.604	1	A1107
264192	524288	White	1024	1.455	1	A1107
0	0	Black	536870912	1.581	1	A1107
143196176	1090783232	White	2097152	1.777	1	A1107
536877058	8589942796	Black	8388608	2.669	1	A1107
0	0	Black	2147483648	1.599	1	A1107
1073741824	2097152	Black	1048576	1.157	1	A1107
7517241344	538968129	Black	8589934592	1.416	1	A1107
