0	0	Black	8192	2.3	5	180
8192	32768	Black	16384	1.812	4	180
24576	4227072	Black	4096	2.355	5	180
28672	12615680	Black	2048	1.53	3	180
134217728	0	White	8	3.142	5	180
8724152320	8	White	4096	1.221	1	180
25904021504	4104	White	2097152	1.981	4	180
28051505152	2101256	White	1073741824	1.409	1	180
0	0	Black	1	3.431	1	180
1	33554432	Black	2	1.179	4	180
3	167772160	Black	4	0.98	4	180
7	167837696	Black	8	1.994	2	180
8192	0	White	134217728	4.142	2	180
12288	134217728	White	268435456	0.81	2	180
28672	402653184	White	32768	2.19	1	180
4222976	402685952	White	536870912	1.628	4	180
1077964800	939556864	White	262144	3.977	3	180
1080061952	939819008	White	8	2.509	4	180
0	0	Black	34359738368	4.486	4	180
34359738368	2097152	Black	67108864	0.868	5	180
34426847232	6291456	Black	131072	1.137	5	180
34426978304	4301258752	Black	256	1.153	3	180
8388608	0	White	34359738368	2.916	5	180
1082130432	34359738368	White	67108864	1.115	2	180
1086324736	34426847232	White	131072	1.104	4	180
1086324992	34426978304	White	65536	2.08	4	180
1088422144	34427043840	White	1048576	2.155	5	180
1625293056	34428092416	White	32768	1.166	3	180
1625301248	34428125184	White	16384	1.458	5	180
0	0	Black	134217728	3.625	4	180
134217728	4194304	Black	524288	0.649	5	180
134742016	12582912	Black	2048	0.611	4	180
134744064	12582920	Black	262144	2.866	4	180
135006208	29360136	Black	512	0.599	3	180
4194304	0	White	8388608	3.688	4	180
541065216	8388608	White	16777216	1.091	2	180
541073408	25165824	White	33554432	0.788	2	180
4836040704	58720256	White	67108864	0.834	5	180
0	0	Black	134217728	3.337	5	180
134217728	128	Black	262144	1.988	4	180
134479872	384	Black	512	0.873	3	180
134480384	65920	Black	1	0.696	2	180
8192	0	White	4194304	1.541	2	180
12288	4194304	White	2097152	1.388	3	180
77824	6291456	White	1048576	1.106	5	180
94208	7340032	White	524288	1.044	1	180
0	0	Black	1	2.692	3	180
1	128	Black	2	2.9	3	180
3	131200	Black	4	0.564	1	180
