0	0	Black	8192	4.023	5	249
2147484676	5368709120	White	2097152	5.043	5	249
2281702404	5370806272	White	4096	2.563	5	249
18266218496	15050244096	Black	64	1.067	5	249
1114125348	2693810202	White	32768	5.612	5	249
12320	18440	Black	536870912	1.962	5	249
4299178040	1084239872	White	64	1.906	5	249
4316022840	18264109124	White	256	1.702	5	249
4451684024	26888155463	White	268435456	2.15	5	249
2101256	8396816	Black	1073741824	1.932	5	249
54534144	1050628	White	536870912	1.377	5	249
18388090880	8405024	White	4294967296	0.976	5	249
8	17179869184	Black	4096	1.145	5	249
4336926724	537921568	White	2097152	7.014	5	249
1077936128	131328	Black	16384	1.801	5	249
25165890	1077952512	White	8192	3.443	5	249
0	0	Black	536870912	8.778	5	249
536870912	128	Black	2097152	1.422	5	249
8589934592	0	White	1073741824	2.038	5	249
8589934604	1075838976	White	4194304	3.064	5	249
94511104	39583744	White	256	1.279	5	249
2147483648	0	White	1073741824	1.432	5	249
2147483712	1073741824	White	4294967296	0.875	5	249
2216689856	5377114112	White	32	1.593	5	249
4194304	0	White	8388608	3.678	5	249
1077936128	8388608	White	16384	1.438	5	249
5372911616	8405024	White	2147483648	2.274	5	249
5372915712	2155888672	White	2097152	3.972	5	249
5507135496	2157986852	White	524288	1.674	5	249
6044268554	2427995172	White	1	4.836	5	249
57617463370	2444838069	White	256	5.391	5	249
7168	41472	Black	16384	1.645	5	249
4305476624	8611996192	Black	64	2.064	5	249
138944522	2150635520	White	16	2.406	5	249
675815434	2150635536	White	268435456	1.792	5	249
0	0	Black	2097152	4.834	5	249
8192	0	White	1048576	1.959	5	249
12288	8390656	Black	16384	1.318	5	249
18272515136	817924632	Black	2147483648	2.033	5	249
1075838976	268435464	Black	4096	1.845	5	249
1210060804	268962824	Black	536870912	0.73	5	249
538976256	3222274048	Black	32	1.018	5	249
16384	0	White	536870912	5.741	5	249
1075843072	34359762944	Black	8	0.075	5	249
