12582912	73728	Black	16384	2.07	5	242
12591104	2099200	White	2147483648	0.985	5	242
2099200	8200	Black	2147483648	1.357	5	242
2149582848	8204	Black	2	2.246	5	242
12582912	1073741824	White	1048576	1.795	5	242
12583936	1074790400	White	4096	1.986	5	242
163587080	1378881536	White	16	0.877	5	242
0	0	Black	4194304	1.964	5	242
1077952528	2105412	Black	17179869184	1.655	5	242
18257821712	18882628	Black	4294967296	3.078	5	242
1614811136	2149588992	White	2048	1.349	5	242
1614811138	2149591040	White	134217728	4.847	5	242
1615335426	2283808768	White	8589934592	2.962	5	242
0	0	Black	16384	4.009	5	242
16384	2	Black	1073741824	1.633	5	242
18253627456	6553602	Black	16777216	1.858	5	242
0	0	Black	2097152	1.936	5	242
2097152	1048576	Black	536870912	0.734	5	242
13441188912	17357355016	Black	1073741824	5.3	5	242
4210784	1342181376	White	16	1.594	5	242
4211040	1342181392	White	1048576	1.087	5	242
2048	16777216	Black	2147483648	0.741	5	242
1075844096	33824776	Black	1	1.404	5	242
17238589442	2149591040	White	67108864	2.438	5	242
0	0	Black	16384	1.78	5	242
269504512	12591120	Black	2147483648	1.551	5	242
3762290688	2121728	White	4294967296	1.801	5	242
1077952512	1049664	Black	8	1.601	5	242
4294975744	4198400	White	4	1.417	5	242
3760230752	4311836810	Black	8388608	3.094	5	242
0	0	Black	1048576	1.667	5	242
1048576	34359738368	Black	2097152	1.146	5	242
0	0	Black	2097152	1.297	5	242
32	0	White	4194304	0.949	5	242
34377599200	8638169360	White	8	3.066	5	242
65536	0	White	4194304	0.693	5	242
65560	4202496	White	8388608	1.548	5	242
16842776	12591104	White	2097152	1.407	5	242
8606777368	14688256	White	1048576	1.07	5	242
17192460288	21504	White	16	7.145	5	242
8192	0	White	1048576	2.023	5	242
536905728	7516192768	Black	8589934592	1.011	5	242
9143699456	7516332224	Black	17179869184	2.516	5	242
