0	0	Black	2147483648	2.078	1	A1144
2147483648	524288	Black	8388608	1.042	5	A1144
2155872256	524416	Black	32768	0.474	5	A1144
2155905024	532608	Black	16384	0.989	3	A1144
2155921408	268968064	Black	65536	3.089	4	A1144
2155986944	271065216	Black	131072	1.242	5	A1144
17179869184	0	White	33554432	1.532	3	A1144
17196646400	33554432	White	32768	4.422	5	A1144
17196646432	33587200	White	8388608	2.063	1	A1144
51556384800	41975808	White	8589934592	1.867	5	A1144
51556384808	8631910400	White	2147483648	1.81	2	A1144
51556401192	10779394048	White	128	1.233	1	A1144
0	0	Black	2147483648	2.538	1	A1144
2147483648	67108864	Black	8388608	0.351	1	A1144
2155872256	71303168	Black	32768	0.4	4	A1144
2155905024	71303296	Black	64	1.508	4	A1144
2155905088	71304320	Black	16777216	0.972	4	A1144
2172682304	104858752	Black	8589934592	0.568	2	A1144
8192	0	White	16384	1.873	1	A1144
12288	16384	White	4194304	0.429	2	A1144
1060864	4210688	White	2048	0.727	2	A1144
1074802688	4212736	White	2097152	1.167	3	A1144
3222286336	6309888	White	536870912	1.441	3	A1144
3222286337	543180800	White	8388608	1.396	1	A1144
3289395201	551569408	White	16777216	1.004	1	A1144
0	0	Black	2147483648	3.932	2	A1144
2147483648	4194304	Black	8388608	0.942	1	A1144
2155872256	4194432	Black	8192	1.245	5	A1144
2155880448	4194434	Black	8	1.817	5	A1144
2155880456	4299161730	Black	8589934592	1.149	1	A1144
32	0	White	64	2.345	4	A1144
36	64	White	32768	0.501	4	A1144
8228	32832	White	16	3.028	5	A1144
536879140	32848	White	2097152	1.401	5	A1144
1610620964	2130000	White	16777216	1.326	5	A1144
1610625060	18907216	White	8589934592	5.205	3	A1144
0	0	Black	2147483648	2.572	1	A1144
2147483648	4194304	Black	8388608	0.42	4	A1144
2155872256	5242880	Black	2097152	1.183	3	A1144
2157969408	5251072	Black	16384	1.953	3	A1144
2157985792	5253120	Black	32	1.436	4	A1144
2157985824	5257216	Black	4294967296	1.18	1	A1144
4096	0	White	8192	1.123	3	A1144
