4194304	2147483648	Black	2097152	0.637	4	A1068
32768	0	White	4194304	0.195	4	A1068
8598888448	7341056	White	8	1.994	4	A1068
0	0	Black	134217728	13.98	4	A1068
271596046	44560335889	White	4294967296	7.522	4	A1068
34359738368	0	White	8	4.304	4	A1068
35433480192	8	White	8589934592	6.45	4	A1068
17179869184	2097152	Black	32	1.976	4	A1068
21474852896	2158002176	Black	128	2.476	4	A1068
1073791056	138412072	White	65536	5.501	4	A1068
0	0	Black	8	3.704	4	A1068
1614809097	2166366226	Black	134217728	5.381	4	A1068
8	0	White	34359738368	1.061	4	A1068
57353	38688260128	White	65536	1.733	4	A1068
2097152	0	White	34359738368	0.463	4	A1068
3147776	36507222016	White	268435456	3.1	4	A1068
1076889600	36775657472	White	1024	1.285	4	A1068
45097193504	302669824	Black	4294967296	4.697	4	A1068
4294967392	9	White	16	5.539	4	A1068
4353720672	8594194585	White	67108864	1.308	4	A1068
4353720674	8661303449	White	4096	7.021	4	A1068
38654705664	134217984	Black	2147483648	5.846	4	A1068
41458624528	27258818822	Black	32	1.253	4	A1068
8192	0	White	4194304	1.513	4	A1068
12288	4194304	White	2097152	1.189	4	A1068
6446702592	9664791568	Black	4096	1.157	4	A1068
4194304	0	White	16	1.211	4	A1068
2152734720	2097200	White	64	1.039	4	A1068
2097152	512	Black	4194304	0.53	4	A1068
12884902400	12288	White	16384	0.949	4	A1068
0	0	Black	4096	0.653	4	A1068
25178112	2072	White	32	5.41	4	A1068
6291456	2148007936	Black	8388608	0.979	4	A1068
2105344	75497472	Black	536870912	2.465	4	A1068
40960	536870912	White	1073741824	0.679	4	A1068
57344	1610612736	White	4096	1.021	4	A1068
2149646336	20979712	Black	8388608	1.822	4	A1068
2191638560	13979754624	Black	34359738368	0.701	4	A1068
2147483649	4096	White	16384	0.622	4	A1068
2160074753	1073762320	White	8	2.754	4	A1068
1346586880	4832890964	White	32768	3.577	4	A1068
1363364128	13422858324	White	1	8.18	4	A1068
1363364130	13422858325	White	8	0.56	4	A1068
0	0	Black	4194304	1.213	4	A1068
4194304	4	Black	16	5.612	4	A1068
16819208	1077956608	White	64	0.901	4	A1068
4194304	256	Black	8388608	4.269	4	A1068
4844433408	52445444	Black	16	1.485	4	A1068
39204698128	10789864716	Black	268435456	6.375	4	A1068
39473133584	27969733900	Black	1073741824	2.398	4	A1068
40546875440	28105000204	Black	128	1.771	4	A1068
40546908336	28105000269	Black	65536	0.888	4	A1068
