43498148880	5407039524	Black	2048	4.631	3	342
10493952	4198400	White	4294967296	11.423	3	342
2157977600	4299165696	White	4	1.856	3	342
1052672	35651584	Black	4194304	1.673	3	342
4299177984	2105344	White	536870912	5.369	3	342
4307566592	538976256	White	32	2.277	3	342
98304	1610612736	Black	16384	1.337	3	342
8192	8589934592	Black	16384	1.131	3	342
2172674148	13459558416	Black	256	3.173	3	342
6291456	17179869200	Black	8388608	1.105	3	342
15057567752	18257819648	White	1024	1.706	3	342
2158010370	1094729760	White	64	1.399	3	342
34359738368	8192	Black	67108864	1.389	3	342
34426847232	12288	Black	2048	2.697	3	342
8404992	4096	White	4294967296	1.651	3	342
9688858624	4299198464	White	4	1.015	3	342
33554432	0	White	32	2.79	3	342
31178510480	37053603948	White	2048	2.728	3	342
3670016	4194309	Black	262144	1.363	3	342
4194304	0	White	8388608	3.293	3	342
9667887104	4303364096	White	64	1.825	3	342
10338975744	6450847808	White	268435456	1.348	3	342
10406084736	6736060480	White	65536	4.636	3	342
10441872273	41097177194	White	1024	8.183	3	342
268435456	16	Black	4096	1.351	3	342
809504768	4297072656	Black	1073741824	2.171	3	342
7517306881	8594153536	White	536870912	1.576	3	342
0	0	Black	4	3.217	3	342
4100	8192	White	8	1.403	3	342
547360772	5251080	White	16	4.105	3	342
2694877188	1078992920	White	128	1.626	3	342
2829094918	1079255192	White	2048	2.986	3	342
63227139430	5492337304	White	1	1.864	3	342
0	0	Black	134217728	1.315	3	342
134217728	524288	Black	536870912	3.167	3	342
65600	16	White	8192	1.883	3	342
4276320	1073754128	White	8388608	1.318	3	342
0	0	Black	16	7.476	3	342
0	0	Black	1073741824	1.88	3	342
1073741824	8388608	Black	536870912	1.058	3	342
0	0	Black	8	1.173	3	342
8	524288	Black	8388608	1.438	3	342
11820617768	4335379472	Black	536870912	2.103	3	342
12357488683	4603880468	Black	256	3.449	3	342
29537358187	4805207188	Black	2048	5.111	3	342
5438963720	2554855424	White	8192	0.956	3	342
5438963736	2554863616	White	4096	1.115	3	342
5975835672	2554867713	White	2048	2.196	3	342
12288	5242880	Black	2097152	0.945	3	342
2149588996	4299165696	White	1048576	4.101	3	342
65538	8388608	White	4194304	1.026	3	342
17197764610	14688272	White	2147483648	1.546	3	342
