subject,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo,ExactAge,FlooredAge
256:R_10BfVTQovUcZioM,9.60784,0.0012036,0.452568,0.0511252,1.071624,0.9086700000000001,0.9160640000000001,1.6302799999999997,5.773860000000001,9.110380000000001,0.452568,0.5041180730959745,6.700980000000001,139,17.7205,17.0
262:R_30idhiqurUAv63D,1.81211,0.11999952,0.41937199999999997,0.0744778,1.076848,0.68022,1.2684799999999998,-0.2906,3.3393600000000006,9.60264,0.41937199999999997,0.4453142816255162,2.286498,-68,9.8685,9.0
269:R_2zC5iAXvVOKLmh6,3.307596,0.24438192,0.468898,0.073089,1.088324,-0.27788939999999995,1.47476,-1.256292,5.700419999999999,9.803059999999999,0.468898,0.41932384729202815,3.9261880000000007,2,9.7123,9.0
273:R_2zuodaGDxpO8dfe,6.617019999999999,0.0013241000000000001,0.273522,0.0555056,0.5308539999999999,0.615714,0.9431339999999999,1.60074,4.86516,9.66552,0.273522,0.6100993352757242,7.430364,153,17.1945,17.0
281:R_NVGtaI93MLLVQfT,5.2826,0.00611982,0.228464,0.066684,0.465216,0.59202,1.4947,0.10463980000000002,5.92096,9.9254,0.228464,0.5933599982862161,5.704752,195,17.4411,17.0
290:R_25zHKt5eqk2Fr1k,4.009176,0.46236198,0.0777314303,0.061216599999999996,2.333886,8.34566,6.912000000000001,-2.9122999999999997,-1.5948399999999998,-1.04586,0.0777314303,0.1698221080259696,6.5047402443,115,17.0904,17.0
291:R_3fq8dlBEbdOzPCb,2.779612,0.18942125999999998,0.473266,0.0629768,0.559888,1.2776580000000002,1.552302,0.8622644000000002,5.91192,9.100179999999998,0.473266,0.517430219338029,6.0243854400000005,40,16.5562,16.0
293:R_2aCAcRnL67iaV0l,4.54932,0.0042023,0.47115999999999997,0.050919000000000006,0.8660019999999999,1.1963300000000001,0.8513959999999999,0.067908,4.053319999999999,9.39586,0.47115999999999997,0.4712177234082122,5.514519999999999,107,13.019200000000001,13.0
294:R_2zP8FeEoub7z36i,3.643992,0.1977754,0.44924600000000003,0.059317600000000005,1.036054,1.078266,0.509798,-3.161572,5.284139999999999,9.384680000000001,0.44924600000000003,0.3689476277734044,3.505190194,153,11.0055,11.0
305:R_WBOZ0yrZfLTCClz,9.875779999999999,0.3979835,0.359676,0.0602838,0.6301920000000001,0.31514559999999997,1.1830019999999999,1.4385059999999998,6.80204,8.99074,0.359676,0.5908921185557303,3.1414948160000002,-43,17.8575,17.0
309:R_2YRtckLmarTUiRn,3.8196799999999995,0.0101469,0.1598258,0.0657174,0.709536,-0.59496,1.203196,1.5973400000000002,4.119540000000001,9.808580000000001,0.1598258,0.5445371113470218,4.067502,283,15.9452,15.0
311:R_3pgcvaDmcvM4aTR,0.9413120000000001,0.14513486000000003,0.387896,0.0533884,1.0884800000000001,0.8134200000000001,0.946686,0.4521960000000001,4.725600000000001,9.750620000000001,0.387896,0.5293883403549444,4.016007599999999,156,16.3233,16.0
329:R_23eNWjNjj4QQj6j,7.398960000000001,0.0022049599999999997,0.36974799999999997,0.0510434,0.758498,0.8983220000000001,0.890438,0.3504314,5.64864,8.92318,0.36974799999999997,0.5779824848311552,5.477402,168,16.5781,16.0
342:R_3mmldwGes6cKAa2,4.22302,0.004910879999999999,0.295876,0.05975319999999999,0.64014,0.5097780000000001,1.3073599999999999,0.32641020000000004,4.5259,9.24568,0.295876,0.5880253806775507,4.977442,104,11.8164,11.0
353:R_poraw4AzFhTIAxP,2.9230600000000004,0.01525898,0.386604,0.06237539999999999,0.59352,0.562932,0.8421839999999999,0.5208579999999999,3.7059800000000003,9.66858,0.386604,0.6058396704726899,3.481216,44,14.2219,14.0
372:R_Pwksr0eXcbCEd8d,1.220894,0.30363741999999994,0.00014085906,0.0503196,3.43168,7.68296,5.773080000000001,1.409678,-1.4217,-9.5577,0.00014085906,0.05320666163116009,9.846791894000003,-198,17.0712,17.0
388:R_dpq89nsKJ0JiXRL,6.716419999999999,0.0026058599999999993,0.22623360000000003,0.05928800000000001,0.5618920000000001,0.21380764000000002,1.27448,0.914982,4.79404,9.51128,0.22623360000000003,0.6275296005178964,6.513442,284,17.337,17.0
423:R_2VEZT2fDPyNv1gm,0.461782,0.00312566,0.00055384698,0.055654999999999996,2.89386,4.578180000000001,3.0720599999999996,3.48078,-3.4373200000000006,-6.41224,0.00055384698,0.04743683235676478,17.0435,-187,8.326,8.0
436:R_UYNV3EWWRV3lLoZ,0.3230080000000001,0.00709188,0.09051017800000001,0.0506278,2.9946,7.503655999999999,7.67868,-3.379472,-0.89362,-3.75332,0.09051017800000001,0.1827063224574723,16.579094,-127,9.3836,9.0
442:R_3Ld88EjI8BWuUys,1.3018759999999998,0.177059,0.22185307,0.0868482,1.693502,1.3557975999999998,1.37757,0.445394,2.18568,6.0296,0.22185307,0.3902741820962838,1.6685037999999999,107,12.1205,12.0
449:R_2bWfpiDHdXVr7kL,6.79722,0.00226266,0.2852068,0.054175600000000004,0.9742999999999998,0.598028,0.5187919999999999,1.52032,5.30266,8.968779999999999,0.2852068,0.5444872493183348,5.29842,222,17.0274,17.0
459:R_3h3FwGmfU7ntaRK,3.1909099999999997,0.015396799999999999,0.326664,0.054631000000000006,0.7786280000000001,0.47472999999999993,1.0851279999999999,0.1829054,4.15408,9.24108,0.326664,0.5587284072404392,5.007294,220,15.2904,15.0
511:R_1q7Lpr4tLzK3kHb,1.073016,0.06404104000000001,0.278856,0.051727800000000004,1.056916,0.48513199999999995,1.1415440000000001,-0.029664543999999998,4.528379999999999,9.90934,0.278856,0.5212701093828298,3.296646,244,10.9726,10.0
535:R_STCj0QvQgvLzWU1,4.534648,0.70379738,0.297798,0.0569024,1.051726,-0.06533219999999999,1.176246,0.185754,4.6583,9.94304,0.297798,0.5287847999240054,0.9433973,78,10.8438,10.0
560:R_WxOwlLd4093w8lH,3.2566199999999994,0.00121716,0.30773400000000006,0.0528782,0.56628,1.068968,1.1861840000000001,0.48522799999999994,3.7687599999999994,9.7682,0.30773400000000006,0.5126986017218197,7.764138,151,8.2274,8.0
804:R_3EsSw2YvrmJfDkB,2.161024,0.17994996000000002,0.386848,0.058961799999999995,0.7930780000000001,0.55098,1.090898,-0.607502,3.9056000000000006,9.91732,0.386848,0.461560866342768,3.7796232960000005,5,14.175299999999998,14.0
805:R_BDtiNRvCWgS3tlv,3.7192800000000004,0.02267622,0.28497399999999995,0.061397999999999994,0.61528,0.68226,0.872016,-0.8066720000000001,4.46026,8.427299999999999,0.28497399999999995,0.48214468572779146,3.1836480000000003,-38,11.989,11.0
806:R_2y2vsNf1xM7cyDH,6.067279999999999,0.01486476,0.5941700000000001,0.0632054,1.5882600000000002,0.9202760000000001,1.0609899999999999,-0.866392,4.06864,9.912560000000001,0.5941700000000001,0.3981376128020802,3.067608,-29,8.3945,8.0
810:R_2zjbTiTg8Eyyn0l,4.757578,0.13119371999999999,0.381346,0.0590394,0.93,0.8586540000000001,0.8490179999999998,-0.43153199999999997,4.18916,8.175839999999999,0.381346,0.4768232770904305,5.02882928,107,10.0411,10.0
811:R_3qjkmgfPqGwc8Ds,3.8460800000000006,0.00248414,0.1937632,0.055322399999999994,0.730992,1.05114,0.99635,0.390226,3.4351599999999998,9.304239999999998,0.1937632,0.4883838775167727,6.317588000000001,252,8.8658,8.0
814:R_3g7L4XGVMxJRB0Y,0.7171919999999999,0.31110067999999996,0.466546,0.0808988,1.3989,0.05567,1.32568,-0.9004995999999998,4.41692,9.92778,0.466546,0.4205036149037024,3.09509701,-128,8.8877,8.0
832:R_xlnbFfl5i6Zgz5v,4.019337999999999,0.5848599800000001,0.43912200000000007,0.15759879999999998,1.16098,-1.7404920000000002,2.3386199999999997,-1.3610994,5.851839999999999,9.50066,0.43912200000000007,0.3264818378290157,1.7349556948,-108,8.1233,8.0
833:R_1IsH6cT55Ys9Qu4,4.531294,0.726458,0.5314059999999999,0.0649914,1.15246,-0.33586599999999994,1.978032,-0.14230399999999996,6.38812,9.014639999999998,0.5314059999999999,0.4711926238070256,0.19843855352,-94,10.9233,10.0
834:R_30ppJhWfEZIOoSi,0.9028499999999999,0.1912558,0.362696,0.1233812,2.0702,1.0219799999999999,1.1332,-3.3362500000000006,4.41346,9.88754,0.362696,0.2545732983807802,2.6633983999999997,-81,8.1288,8.0
842:R_3jciZNiYxaSffqd,0.828928,0.027657960000000002,0.32705,0.0503974,0.502132,1.13039,1.161224,0.661616,4.672700000000001,9.9163,0.32705,0.5523867174737553,7.029453999999999,91,17.2795,17.0
844:R_2D6PtBpvztH0yVh,0.28661000000000003,0.00813368,0.000366752782,0.05353600000000001,2.61184,8.03754,5.76328,0.19029999999999986,-8.27954,-7.841980000000001,0.000366752782,0.005533147361111645,15.856459999999998,-205,10.0164,10.0
846:R_z1hBUlYMwkfdbGh,2.98438,0.007816199999999999,0.381218,0.0575234,0.67259,0.791768,1.091142,0.56008,3.9552800000000006,9.82386,0.381218,0.5664984034497076,4.228128,32,13.7918,13.0
849:R_1im5d5ENT1vk0Xm,4.2182200000000005,0.0031403,0.502658,0.0701378,1.030092,0.48777599999999993,1.38364,-0.007971780000000001,4.22686,7.524379999999999,0.502658,0.5009315886747896,5.5917200000000005,92,11.6986,11.0
856:R_3EEYoLyNN9SpuuT,2.862378,0.18766831999999997,0.1411138,0.051329,0.8872920000000001,1.16112,0.8105800000000001,-0.83672,4.63722,9.90792,0.1411138,0.45010769481367835,5.041848314,274,10.6493,10.0
858:R_3NR4vGxEweQ74vU,4.180210000000001,0.5571598,0.35962,0.0504104,1.058466,0.6749780000000001,1.1071339999999998,0.6626380000000001,4.13472,9.411520000000001,0.35962,0.5359189610274925,1.3126917381,117,15.674000000000001,15.0
859:R_2TIcY7St40mDSbp,2.358764,0.20761654000000002,0.25329000174495997,0.05456419999999999,1.9635659999999997,5.8828178,-3.7269400000000004,5.628146,-1.34194,-1.79198,0.25329000174495997,0.28144185301963365,7.596386000000001,-109,13.2,13.0
866:R_1gV06gSb8WYiLyG,4.48118,0.008892,0.414722,0.07982740000000002,1.0963720000000001,0.7584139999999999,1.0960779999999999,-0.56419,3.6292400000000002,9.314,0.414722,0.4530542816616264,4.064388,68,16.4877,16.0
866:R_31YEgt5MqfcfZMC,2.6515400000000002,0.01782812,0.510902,0.0711252,0.689344,0.975776,0.77156,0.1017102,4.0227,9.30536,0.510902,0.4965962186681339,3.485169999999999,-41,16.4877,16.0
868:R_3fr4BoB7aWIvPgR,2.3092980000000005,0.1485068,0.40105199999999996,0.0527228,1.225044,0.265318,0.982658,0.331114,4.96038,9.90702,0.40105199999999996,0.5180509277826438,2.8258088199999998,40,16.1014,16.0
869:R_1ISnTo9jrXyYo7m,4.78822,0.20291282000000005,0.32679800000000003,0.0529458,0.7063500000000001,0.48002399999999995,1.3848399999999998,1.343912,4.8980999999999995,9.21536,0.32679800000000003,0.6116447828842585,4.9139137796,207,16.9973,16.0
870:R_2xVJtapsa8AgCqQ,2.273374,0.5218124,0.271362,0.0685094,1.922,-6.84276,1.5922800000000001,-0.1729546,4.75896,9.83908,0.271362,0.07685568683324398,1.0554540280000002,55,10.6192,10.0
872:R_3qROiZsEr7Bcg5H,3.38986,0.00880182,0.390374,0.055676,0.952416,0.864744,0.9463480000000001,0.512838,3.66282,9.87996,0.390374,0.5060675045709289,4.92845,84,8.9041,8.0
874:R_1odMCxxk6eeEibU,2.9476199999999997,0.0451526,0.5130140000000001,0.0563134,0.7247239999999999,0.5663159999999999,1.125636,0.524586,4.1554,9.53792,0.5130140000000001,0.5783227864198747,3.3313015999999998,-31,15.898599999999998,15.0
875:R_sRIghBHHMf7ejap,3.4430199999999997,0.30937194,0.17515601800000002,0.09748300000000001,1.074332,1.0974199999999996,-1.49852,4.080218,0.6103000000000002,3.2573,0.17515601800000002,0.10606990691319533,4.9167083599999994,-86,9.5616,9.0
876:R_2EoXmGjYUQr2dur,2.6938160000000004,0.3019826,0.32032399999999994,0.05486,1.016798,0.1289392,1.194946,0.03934459999999999,4.23008,9.40134,0.32032399999999994,0.5270641872370102,2.788132752,90,13.4712,13.0
877:R_3OdnHFXpuFf8un0,5.36996,0.0019862,0.290788,0.061348599999999996,1.0946500000000001,0.585326,1.08487,-0.06711920000000005,3.8775399999999998,9.94416,0.290788,0.4961875203208724,5.845948,163,16.6493,16.0
878:R_1oj3N9paNMQNcBO,1.170328,0.17468504,0.28188599999999997,0.054162999999999996,0.916806,0.432904,1.3156199999999998,0.3754138,4.0979,9.617799999999999,0.28188599999999997,0.55541658638722,3.6757831600000004,108,13.3781,13.0
883:R_b255PQj1bstkMjD,4.58328,0.00488556,0.347598,0.0763222,0.557658,0.38573,2.6795400000000003,1.2010640000000001,5.133780000000001,6.3767,0.347598,0.5610875547537746,5.757762,-99,14.989,14.0
884:R_1GV2s0YumCvk7mL,6.05552,0.0040637799999999995,0.25036899999999995,0.0555364,0.686346,0.435182,1.63016,0.0692892,4.17128,6.3753,0.25036899999999995,0.5410848957739198,5.94155,265,15.380799999999999,15.0
889:R_1lbZpf1sOuV5qV6,2.27926,0.3717544,0.42351,0.056691599999999995,1.36756,0.39939020000000003,0.838798,0.345146,5.00858,9.54088,0.42351,0.487478073671587,0.71094014,-9,12.0329,12.0
890:R_3k6BHPoEBivOVoU,3.72266,0.009746639999999999,0.30712,0.05790719999999999,0.557408,0.65345,1.34042,0.943712,3.9261600000000003,9.83634,0.30712,0.5808131325957766,4.81837,76,14.684900000000003,14.0
891:R_4ZvxGd3B7j8Ow4F,1.598862,0.009829840000000001,0.310618,0.07648400000000001,0.9215519999999999,0.6249640000000001,1.22406,0.21391340000000003,4.529780000000001,9.81288,0.310618,0.5455879044797253,6.030718,206,12.3753,12.0
892:R_2s1049Oc450dUTh,2.3747999999999996,0.007229040000000001,0.19797920000000002,0.0646914,0.47464199999999995,0.73647,1.321248,0.505452,4.04366,9.8813,0.19797920000000002,0.5463902015109839,6.700546,144,11.5068,11.0
893:R_0UL4gyg02Zovjjz,3.4594,0.00808818,0.371172,0.0597756,1.0397660000000002,1.1686,1.0171860000000001,-0.459293,4.54352,8.993260000000001,0.371172,0.46343769058637374,4.683246,107,9.2274,9.0
A101:R_Q0Jd5lCBrQu5Dm9,1.6796599999999997,0.07274948,0.45321,0.054110599999999995,1.100322,0.9410580000000002,1.3129199999999999,0.052888479999999995,4.28542,9.743039999999999,0.45321,0.48036197062787733,4.841908,121,21.1151,21.0
A103:R_3lJsCIPqfpqRhkf,1.7363780000000002,0.0020734000000000004,0.23142800000000002,0.052925200000000006,0.89039,1.31416,0.8801860000000001,0.35253940000000006,3.8124399999999996,9.9422,0.23142800000000002,0.479564321079728,7.770156,126,20.2438,20.0
A1046:R_2PyWOmUGyUGZUEJ,6.799520000000001,0.00116518,0.1485272,0.0562422,0.74302,0.865714,1.1313600000000001,0.0644196,4.8696399999999995,9.27928,0.1485272,0.5541068060287221,6.512569999999999,356,20.2877,20.0
A1052:R_787p5urRmH36oyR,4.787536,0.22840556000000004,0.266488,0.0553038,0.717642,0.5850579999999999,0.976116,-0.13954719999999995,5.6082,9.55592,0.266488,0.5735106020855516,2.8091090973999995,222,25.6466,25.0
A1068:R_wRzI7YBAT4B6vrb,3.77478,0.017553900000000004,0.311646,0.062092,0.6058960000000001,0.43410200000000004,1.049862,1.269286,4.8005,8.796119999999998,0.311646,0.6255694496830262,3.5222860000000003,66,22.2493,22.0
A1083:R_0OFsszTuxG152et,3.3903800000000004,0.001113,0.12788328,0.05363520000000001,0.700952,0.776978,0.8150220000000001,-0.04043740000000001,4.004020000000001,9.84132,0.12788328,0.5255176434586616,7.76729,207,23.063,23.0
A1084:R_2e2JcZRGwBBrLuc,1.480392,0.0062378,0.338032,0.0581484,0.7612099999999999,0.9091480000000001,0.842886,1.04842,5.678140000000001,9.68122,0.338032,0.5954006603325526,7.0730520000000014,225,20.6082,20.0
