0	0	Black	4194304	1.617	3	329
4194304	8192	Black	4096	1.584	2	329
4198400	8396800	Black	8589934592	0.99	1	329
8594132992	9445376	Black	4	1.359	5	329
8594132996	9446400	Black	4294967296	0.89	5	329
64	0	White	2097152	0.605	5	329
524352	2097152	White	8192	0.807	3	329
524384	2105344	White	2048	2.153	4	329
524400	2107392	White	8	0.999	2	329
540784	2107400	White	128	1.423	4	329
540788	2107528	White	2147483648	3.867	2	329
17180409972	2149591176	White	2	1.294	3	329
0	0	Black	2097152	1.15	3	329
2097152	131072	Black	8192	1.723	5	329
2105344	4325376	Black	32	1.997	4	329
2105376	17184194560	Black	536870912	0.741	1	329
64	0	White	2097152	0.752	1	329
96	2097152	White	128	1.675	5	329
4194400	2097280	White	8192	1.043	3	329
4210784	2105472	White	1073741824	1.548	4	329
12599392	1075847296	White	4294967296	0.898	4	329
12599408	5370814592	White	8	9.938	4	329
29376624	5370814600	White	17179869184	1.144	2	329
29380720	22550683784	White	2048	4.071	4	329
8619315312	22550685832	White	32768	1.031	5	329
8887750768	22550718600	White	2147483648	1.142	3	329
8954859632	24698202248	White	2	0.657	3	329
0	0	Black	2097152	1.274	1	329
2097152	2147483648	Black	8192	0.468	2	329
2105344	2151677952	Black	32	1.127	2	329
2105376	3225419776	Black	536870912	0.668	3	329
8388608	0	White	4096	0.577	1	329
4303355904	4096	White	16384	1.005	1	329
4303364096	20480	White	4194304	3.055	3	329
4303495168	4214784	White	1073741824	1.468	1	329
4303495232	1077956608	White	2097152	3.337	1	329
4303495233	1080053760	White	8	0.665	2	329
0	0	Black	4194304	1.583	5	329
4194304	16777216	Black	16384	3.475	4	329
4210688	83886080	Black	64	1.524	1	329
4210752	84934656	Black	1073741824	0.64	1	329
17179869184	0	White	4096	1.12	3	329
21474836480	4096	White	1048576	2.083	1	329
21474837504	1052672	White	16	1.153	3	329
30064772096	1052688	White	268435456	0.461	4	329
0	0	Black	2097152	0.463	1	329
2097152	524288	Black	8192	0.437	3	329
2105344	524292	Black	536870912	0.617	5	329
538976256	655364	Black	32	0.466	3	329
8388608	0	White	16	0.478	5	329
12582912	16	White	4096	1.179	4	329
17192452096	4112	White	1048576	0.74	4	329
17192453120	1052688	White	268435456	0.464	3	329
0	0	Black	8192	3.538	1	329
8192	4194304	Black	8388608	0.571	1	329
8396800	4210688	Black	8589934592	0.854	2	329
8598331392	4210696	Black	2147483648	1.946	5	329
10745815040	4299177992	Black	32768	1.102	3	329
10745847808	4299178120	Black	16777216	1.77	1	329
10762625024	4299182216	Black	64	0.8	5	329
32768	0	White	8192	1.336	3	329
32800	8192	White	8388608	0.805	2	329
32864	8396800	White	8589934592	1.172	2	329
32872	8598331392	White	16	1.283	5	329
33587304	8598331408	White	34359738368	2.055	5	329
33587560	42958069776	White	4194304	1.676	2	329
0	0	Black	8192	0.965	2	329
8192	4194304	Black	2097152	0.728	2	329
2105344	4198400	Black	8388608	1.557	5	329
10493952	541069312	Black	8589934592	2.462	1	329
8600428544	541085696	Black	8	1.074	3	329
536870912	0	White	8192	0.734	1	329
34896609280	8192	White	8388608	1.11	4	329
34963718144	8396800	White	8589934592	1.437	1	329
34963718400	8598331392	White	8	0.467	1	329
0	0	Black	4096	1.776	5	329
4096	8192	Black	4	0.894	1	329
4100	4202496	Black	2048	2.98	5	329
6148	541073408	Black	1024	2.871	1	329
7172	541073920	Black	2097152	4.306	3	329
2104324	2688557568	Black	16	1.076	1	329
2104340	2688557576	Black	1073741824	2.035	4	329
1075846164	2689606152	Black	2	2.983	3	329
1075846166	2689737224	Black	524288	0.962	5	329
