2101248	4194320	Black	1073741824	1.611	2	A1195
4194304	0	White	1048576	4.84	2	A1195
4194305	2097152	White	8192	1.762	2	A1195
43150999554	4303364104	White	16384	0.845	2	A1195
43151003682	4307574792	White	2147483648	2.258	2	A1195
43153100834	6455058440	White	16	1.321	2	A1195
8208	131076	Black	4194304	0.871	2	A1195
2147484192	538968064	White	4096	3.097	2	A1195
3355443888	544215048	White	8388608	0.97	2	A1195
16	0	White	64	3.206	2	A1195
1075847192	2151694400	White	4096	3.629	2	A1195
1075847224	2151698496	White	4	1.784	2	A1195
16416	545259520	Black	4194304	1.93	2	A1195
2151694368	1619009536	Black	268435456	2.486	2	A1195
1024	0	White	2	2.706	2	A1195
1065985	1074266114	White	8388608	3.222	2	A1195
1328129	1082654722	White	4294967296	2.924	2	A1195
2182366209	5394399234	White	4194304	3.651	2	A1195
0	0	Black	64	22.122	2	A1195
67108880	8192	White	32	3.486	2	A1195
624951312	1075847200	White	8388608	2.837	2	A1195
624967704	18264104992	White	4096	4.984	2	A1195
624969752	18264109088	White	1048576	6.036	2	A1195
12599328	4564459520	Black	2097152	1.781	2	A1195
14794928	5655109952	Black	33554432	2.405	2	A1195
12288	4194304	White	8388608	1.142	2	A1195
2052	2105344	Black	1048576	1.371	2	A1195
4	16384	Black	4096	0.973	2	A1195
12587012	4311769088	Black	16	6.836	2	A1195
11534336	537395200	White	4194304	1.28	2	A1195
4096	16384	Black	2097152	0.857	2	A1195
18878496	8405016	Black	8192	2.704	2	A1195
4299169792	8404992	White	4096	2.151	2	A1195
47248842768	2155925504	White	17179869184	6.709	2	A1195
8224	34360262656	Black	2097152	1.258	2	A1195
2105376	34897133568	Black	1073741824	1.591	2	A1195
1075851296	34930704384	Black	8	3.788	2	A1195
16	1048576	Black	8192	1.474	2	A1195
538976272	5244960	Black	4096	3.764	2	A1195
10379097106	23896557869	Black	64	2.089	2	A1195
8209	4198400	White	4294967296	1.444	2	A1195
5372923904	2147582020	Black	8388608	4.753	2	A1195
5381312512	2147582052	Black	8192	6.529	2	A1195
5381320704	2147584100	Black	16777216	4.337	2	A1195
7340032	12288	White	8388608	2.515	2	A1195
4846526480	19345178662	Black	8	3.296	2	A1195
