538968064	2151677952	Black	8192	1.392	1	A1098
128	0	White	34359738368	1.512	1	A1098
4315947192	62310613056	White	4	7.685	1	A1098
134217728	8388608	Black	524288	1.285	1	A1098
168828928	5632	White	2048	0.934	1	A1098
0	0	Black	16	3.324	1	A1098
8192	0	White	268435456	1.244	1	A1098
134217728	8	Black	1073741824	3.223	1	A1098
541085696	4311744768	White	65536	0.875	1	A1098
271065618	71441416	Black	536870912	5.842	1	A1098
16777216	0	White	268435456	1.379	1	A1098
4299161602	8589934600	White	8388608	1.192	1	A1098
671088640	34393292800	Black	1073741824	0.87	1	A1098
1744830464	34394341376	Black	268435456	0.58	1	A1098
536879104	8388608	White	128	1.417	1	A1098
8192	0	White	2097152	0.74	1	A1098
25174016	2149580800	White	2	1.847	1	A1098
23622324224	8724154376	Black	524288	2.022	1	A1098
23627042816	8724154382	Black	1	1.634	1	A1098
541073536	3221225536	White	4294967296	5.674	1	A1098
21474836480	1140850688	Black	2147483648	0.892	1	A1098
32768	32	Black	2147483648	0.988	1	A1098
2147516416	96	Black	128	1.249	1	A1098
2147598464	8396904	Black	131072	1.184	1	A1098
270336	1048576	White	2	0.729	1	A1098
12855296	2150629378	White	4096	3.393	1	A1098
39909107728	28004339778	White	32	2.576	1	A1098
40177543184	28004339810	White	536870912	2.114	1	A1098
40177543444	28541210850	White	512	13.033	1	A1098
268439552	8224	Black	16	0.79	1	A1098
268439568	1056800	Black	1073741824	6.256	1	A1098
8598331392	4831838208	White	8	1.384	1	A1098
10745864192	5905580168	White	65536	1.323	1	A1098
38654705664	536879104	Black	17179869184	2.155	1	A1098
55836672000	9131008000	Black	2147483648	1.413	1	A1098
57984155648	9131012096	Black	2048	2.199	1	A1098
2161117218	1210843144	White	4096	0.736	1	A1098
10738473472	1210581000	White	536870912	2.389	1	A1098
196864	2097792	Black	4294967296	0.612	1	A1098
57344	4831838208	White	65536	1.645	1	A1098
135532555	14683652	Black	16777216	1.424	1	A1098
152309771	14683668	Black	8192	4.287	1	A1098
152317963	14700052	Black	256	6.521	1	A1098
152318219	1088441876	Black	4294967296	2.292	1	A1098
2097152	0	White	268435456	0.738	1	A1098
51545903104	1343225872	White	8589934592	3.449	1	A1098
57988362240	10470031380	White	2048	0.992	1	A1098
1208223753	34644952580	Black	524288	0.86	1	A1098
