2.5929
0
1.5
2.0833
1
0
3.4951
1.8333
3.2516
0
0
2.45
2.0833
0
0
0
1.8333
3.816
1.5
2.5929
1.5
2.0833
2.45
1
2.7179
1
3.6908
3.1801
0
0
1.5
1
2.5929
1.8333
1.5
3.6908
0
2.0833
4.0888
4.7593
3.1032
2.5929
1.8333
0
1.5
5.6982
2.0833
3.1032
2.5929
0
3.5477
6.7808
4.1746
1
