6291456	4303355904	Black	4096	1.211	1	874
0	0	Black	1	3.196	1	874
1049601	9797894144	Black	2048	2.224	1	874
8192	0	White	4	4.201	1	874
12591104	12	White	16	2.181	1	874
29368320	28	White	32	1.692	1	874
4194305	262144	White	1024	1.416	1	874
25165828	268959744	White	1024	1.595	1	874
536870912	131072	Black	1048576	1.643	1	874
537921536	1073872900	Black	2097152	3.278	1	874
32	0	White	536870912	2.086	1	874
16416	536870912	White	1048576	1.267	1	874
2151677952	536870912	White	8192	5.21	1	874
0	0	Black	536870912	2.219	1	874
2105360	537919488	White	2048	1.918	1	874
6291456	67112960	Black	8388608	1.421	1	874
807403520	4303355904	White	134217728	13.017	1	874
35167666176	5511315456	White	2147483648	2.129	1	874
35167666178	7658799104	White	8589934592	2.717	1	874
1080033280	8396808	Black	1048576	3.125	1	874
10871635968	3145728	White	4194304	1.659	1	874
15166603264	7340032	White	8388608	1.495	1	874
0	0	Black	1073741824	1.64	1	874
1075843072	524300	Black	2048	2.063	1	874
3221225472	537919488	Black	4294967296	1.427	1	874
7516192768	540016640	Black	8589934592	1.413	1	874
536870948	268435522	Black	134217728	3.294	1	874
671089828	336068930	Black	33554432	1.375	1	874
4294975520	4194320	White	16384	1.391	1	874
13967040544	2151694416	White	4096	9.023	1	874
14521802784	2453688656	White	2048	3.511	1	874
2097152	0	White	4194304	1.932	1	874
301989892	201326600	Black	262144	1.862	1	874
302252068	201457688	Black	256	2.457	1	874
306448678	201991256	Black	32768	3.425	1	874
17486350630	34570118232	Black	8589934592	2.157	1	874
27152124198	36718650584	Black	65536	9.294	1	874
131072	0	White	65536	1.79	1	874
268566532	1114112	White	8	1.524	1	874
3028418629	1112613896	White	32768	1.839	1	874
3030777925	1113170952	White	4096	1.48	1	874
3030779973	1113175048	White	2	1.827	1	874
3030780485	1113175050	White	134217728	3.286	1	874
1073746944	1056776	Black	16384	1.551	1	874
26843567104	17834040	Black	64	4.68	1	874
1080033280	8388632	Black	16384	3.445	1	874
4202496	64	White	16	2.516	1	874
9669974016	143204360	Black	4294967296	1.666	1	874
