1.8333
0
4.6115
1.5
3.8544
2.829
3.9272
4.0585
4.6463
4.438
2.0833
2.2833
4.8745
3.9272
0
1.5
2.5929
3.3182
0
2.2833
5.0374
2.5929
3.8544
4.3727
1.5
5.5778
5.3265
3.7343
1
0
1
4.3727
2.2833
4.3727
2.2833
4.1468
3.6454
4.4588
4.0888
2.7179
4.7894
2.0833
0
2.2833
0
2.7179
0
2.2833
0
1.5
4.2785
2.929
4.0272
