3.5477
1.5
2.7179
2.45
0
2.7179
1
0
2.5929
6.1775
5.1363
2.7179
1.5
1.8333
2.7179
3.995
5.3935
2.7179
4.0888
0
0
1
3.8915
2.2833
1
0
4.4167
2.7179
1.5
1.5
2.0833
2.7179
1.5
2.2833
0
5.868
3.3807
0
2.2833
2.2833
2.0833
0
0
4.2535
1.5
2.7179
3.0199
1
3.2516
1
2.7179
0
1
0
1.5
1.5
0
1
4.8041
1
