0
3.5977
0
2.7179
2.829
0
0
4.2535
1.8333
0
0
1
3.3182
1
0
1.8333
2.0833
0
4.99
0
0
0
3.1801
0
0
1
0
0
5.2912
2.0833
1.8333
3.1801
0
0
3.0199
5.883
1.8333
1
3.995
1.8333
0
0
3.5477
0
3.995
1
0
3.5977
1.5
3.0199
0
0
1.5
5.4562
