subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
101:R_31SM3mwQvAhBwar,1,3.0616,0.0010021000000000001,0.28976,0.050002,0.5959300000000001,1.771,0.96498,0.8224,4.9714,9.9989,0.28976,0.48554412379692036,0.0,227
101:R_31SM3mwQvAhBwar,2,3.886,0.0010003,0.27945,0.06554700000000001,0.62342,1.6174,0.67197,-0.16229000000000002,3.9266,9.9853,0.27945,0.42030611903357856,0.0,227
101:R_31SM3mwQvAhBwar,3,1.2419,0.034968,0.24040999999999998,0.050004,0.77803,1.6531,0.9211600000000001,0.6592,4.3659,10.0,0.24040999999999998,0.4762299967178575,0.0,227
101:R_31SM3mwQvAhBwar,4,1.8997,0.0010171,0.34784,0.050038,0.73545,1.645,0.9747100000000001,0.38506999999999997,4.7879,9.9652,0.34784,0.4847847141386888,0.0,227
101:R_31SM3mwQvAhBwar,5,0.5968399999999999,0.0040481,0.21491,0.05,0.45826000000000006,1.6963,0.82252,0.6854899999999999,5.3536,10.0,0.21491,0.48830042079460895,0.0,227
102:R_vdABJ1XvXNriwff,1,2.0069,0.01299,0.2524,0.055544,0.9049299999999999,0.58373,1.3265,0.6672899999999999,4.2184,9.9939,0.2524,0.5664088947671648,0.0,179
102:R_vdABJ1XvXNriwff,2,0.73482,0.025117,0.067527,0.050011,0.58382,-0.10307000000000001,1.1984,0.98021,3.5422,9.8735,0.067527,0.653131492137164,0.0,179
102:R_vdABJ1XvXNriwff,3,0.59641,0.028019,0.10590999999999999,0.050001,0.64605,0.45286000000000004,0.9940000000000001,0.79935,3.5609,9.9938,0.10590999999999999,0.6392585306692286,0.0,179
102:R_vdABJ1XvXNriwff,4,9.9339,0.0010039,0.18969,0.05002,0.28446,-0.017136000000000002,1.9294,2.1517,6.6515,5.6725,0.18969,0.6402193914254398,0.0,179
102:R_vdABJ1XvXNriwff,5,0.44456999999999997,0.0013575999999999998,0.23285,0.051363,0.58658,0.16808,1.6299,1.0776,5.1619,9.9642,0.23285,0.6659727556710243,0.0,179
107:R_2ahKzS67s2u094R,1,9.8396,1.0,0.37956999999999996,0.071198,1.0452,0.65345,1.4445,0.040407,6.2012,5.8958,0.37956999999999996,0.5306295355275281,0.0,179
107:R_2ahKzS67s2u094R,2,0.55516,0.088857,0.33994,0.062002,1.3784,0.3176,0.9992200000000001,-0.61495,4.677,9.9726,0.33994,0.43896025330157445,0.0,179
107:R_2ahKzS67s2u094R,3,0.9840700000000001,0.60774,0.435,0.06072999999999999,1.1181,0.29015,1.3562,-2.9559,4.9304,9.838,0.435,0.3190450524849653,0.0,179
107:R_2ahKzS67s2u094R,4,8.077,0.9967299999999999,0.17820999999999998,0.050867,0.98398,0.37354,0.9792700000000001,-0.33415,3.8544,9.9261,0.17820999999999998,0.5096326285101611,0.0,179
107:R_2ahKzS67s2u094R,5,0.19555999999999998,0.33508000000000004,0.30513,0.050497,1.7309999999999999,0.3396,0.8587600000000001,-0.6470899999999999,3.8208,8.8494,0.30513,0.3859191152269811,0.0,179
117:R_2XpQzVOPaMJjkCo,1,0.9467399999999999,0.035716000000000005,0.097514,0.05,0.84178,0.5815100000000001,0.75629,0.093806,4.1265,10.0,0.097514,0.5685531387404056,0.0,109
117:R_2XpQzVOPaMJjkCo,2,1.4989,0.021558,0.26532,0.091822,1.0529,0.5383600000000001,1.0176,-0.24084,4.8124,9.7076,0.26532,0.5143969891086202,0.0,109
117:R_2XpQzVOPaMJjkCo,3,1.6409,0.04977,0.22575,0.06182000000000001,1.0508,0.4783,0.8755,0.12513,4.1271,8.3591,0.22575,0.5370068269328101,0.0,109
117:R_2XpQzVOPaMJjkCo,4,0.6289899999999999,0.053252,0.0040289,0.059408,0.85088,0.39718000000000003,0.7069300000000001,0.027717000000000002,3.9909,9.8288,0.0040289,0.5753746764349964,0.0,109
117:R_2XpQzVOPaMJjkCo,5,0.68786,0.0010322,0.003922999999999999,0.05085,0.8287200000000001,0.40510999999999997,0.66257,-0.084618,2.9665,9.9992,0.003922999999999999,0.5519779354844188,0.0,109
121:R_2zoxitKzRuYUblm,1,5.7506,0.0024481,0.3924,0.053999,0.7419100000000001,0.61419,1.0012,0.29608,5.9264,9.9984,0.3924,0.6102795970989088,0.0,-9
121:R_2zoxitKzRuYUblm,2,1.1463,0.026978,0.10361,0.05022,0.67071,0.39118,0.87618,0.20869000000000001,2.8657,10.0,0.10361,0.5936602283902972,0.0,-9
121:R_2zoxitKzRuYUblm,3,1.9172,0.0010068,0.076116,0.051734,0.43642,0.33705999999999997,1.3239,0.51655,3.174,9.9964,0.076116,0.5992361376715214,0.0,-9
121:R_2zoxitKzRuYUblm,4,1.9776,0.0011248,0.0044993,0.051094,0.28124,0.30254000000000003,1.3511,0.73748,2.8324,9.978,0.0044993,0.5565888947387453,0.0,-9
121:R_2zoxitKzRuYUblm,5,4.2822,0.0017547,0.29085,0.052095,0.74011,0.47062,0.92035,0.29175,4.3274,9.1647,0.29085,0.6117391592966307,0.0,-9
