subject,fold,nll
877-R_3OdnHFXpuFf8un0,5,92.66859999999997
878-R_1oj3N9paNMQNcBO,1,76.34849999999999
878-R_1oj3N9paNMQNcBO,2,77.4727
878-R_1oj3N9paNMQNcBO,3,77.2242
878-R_1oj3N9paNMQNcBO,4,75.4294
878-R_1oj3N9paNMQNcBO,5,69.1683
883-R_b255PQj1bstkMjD,1,131.18429999999995
883-R_b255PQj1bstkMjD,2,105.47810000000001
883-R_b255PQj1bstkMjD,3,112.47229999999999
883-R_b255PQj1bstkMjD,4,117.38929999999999
883-R_b255PQj1bstkMjD,5,95.30479999999997
884-R_1GV2s0YumCvk7mL,1,106.53179999999996
884-R_1GV2s0YumCvk7mL,2,77.50580000000001
884-R_1GV2s0YumCvk7mL,3,95.04219999999998
884-R_1GV2s0YumCvk7mL,4,79.00250000000001
884-R_1GV2s0YumCvk7mL,5,109.03079999999997
889-R_1lbZpf1sOuV5qV6,1,93.38239999999998
889-R_1lbZpf1sOuV5qV6,2,82.113
889-R_1lbZpf1sOuV5qV6,3,99.13059999999999
889-R_1lbZpf1sOuV5qV6,4,99.30689999999998
889-R_1lbZpf1sOuV5qV6,5,96.97879999999998
890-R_3k6BHPoEBivOVoU,1,102.40050000000001
890-R_3k6BHPoEBivOVoU,2,79.60379999999998
890-R_3k6BHPoEBivOVoU,3,101.43019999999999
890-R_3k6BHPoEBivOVoU,4,134.10699999999994
890-R_3k6BHPoEBivOVoU,5,121.11209999999996
891-R_4ZvxGd3B7j8Ow4F,1,104.64189999999998
891-R_4ZvxGd3B7j8Ow4F,2,108.71230000000001
891-R_4ZvxGd3B7j8Ow4F,3,112.76319999999998
891-R_4ZvxGd3B7j8Ow4F,4,104.76780000000002
891-R_4ZvxGd3B7j8Ow4F,5,114.95919999999998
892-R_2s1049Oc450dUTh,1,129.11769999999999
892-R_2s1049Oc450dUTh,2,78.0802
892-R_2s1049Oc450dUTh,3,88.7188
892-R_2s1049Oc450dUTh,4,83.9037
892-R_2s1049Oc450dUTh,5,103.69709999999999
893-R_0UL4gyg02Zovjjz,1,84.3242
893-R_0UL4gyg02Zovjjz,2,82.58980000000001
893-R_0UL4gyg02Zovjjz,3,98.04019999999998
893-R_0UL4gyg02Zovjjz,4,77.43730000000001
893-R_0UL4gyg02Zovjjz,5,95.319
A101-R_Q0Jd5lCBrQu5Dm9,1,90.54069999999999
A101-R_Q0Jd5lCBrQu5Dm9,2,80.68520000000001
A101-R_Q0Jd5lCBrQu5Dm9,3,81.54339999999999
A101-R_Q0Jd5lCBrQu5Dm9,4,92.1881
A101-R_Q0Jd5lCBrQu5Dm9,5,105.00219999999995
A103-R_3lJsCIPqfpqRhkf,1,69.90710000000001
A103-R_3lJsCIPqfpqRhkf,2,73.34690000000003
A103-R_3lJsCIPqfpqRhkf,3,92.03739999999999
A103-R_3lJsCIPqfpqRhkf,4,101.45689999999998
A103-R_3lJsCIPqfpqRhkf,5,78.41719999999998
A1046-R_2PyWOmUGyUGZUEJ,1,97.14659999999999
A1046-R_2PyWOmUGyUGZUEJ,2,87.14469999999999
A1046-R_2PyWOmUGyUGZUEJ,3,89.99589999999999
A1046-R_2PyWOmUGyUGZUEJ,4,88.179
A1046-R_2PyWOmUGyUGZUEJ,5,83.3915
A1052-R_787p5urRmH36oyR,1,77.62589999999999
A1052-R_787p5urRmH36oyR,2,64.34909999999999
A1052-R_787p5urRmH36oyR,3,81.4413
A1052-R_787p5urRmH36oyR,4,86.1473
A1052-R_787p5urRmH36oyR,5,74.16650000000001
A1068-R_wRzI7YBAT4B6vrb,1,121.28889999999997
A1068-R_wRzI7YBAT4B6vrb,2,122.86509999999998
A1068-R_wRzI7YBAT4B6vrb,3,118.91709999999996
A1068-R_wRzI7YBAT4B6vrb,4,123.44999999999997
A1068-R_wRzI7YBAT4B6vrb,5,127.80259999999998
A1083-R_0OFsszTuxG152et,1,88.4918
A1083-R_0OFsszTuxG152et,2,95.65049999999997
A1083-R_0OFsszTuxG152et,3,85.769
A1083-R_0OFsszTuxG152et,4,93.96009999999998
A1083-R_0OFsszTuxG152et,5,76.2475
A1084-R_2e2JcZRGwBBrLuc,1,79.4199
A1084-R_2e2JcZRGwBBrLuc,2,98.4241
A1084-R_2e2JcZRGwBBrLuc,3,130.58919999999998
A1084-R_2e2JcZRGwBBrLuc,4,109.87989999999999
A1084-R_2e2JcZRGwBBrLuc,5,123.1694
A1088-R_21tsSKEkouatsIv,1,145.55959999999996
A1088-R_21tsSKEkouatsIv,2,126.69079999999994
A1088-R_21tsSKEkouatsIv,3,118.96489999999996
A1088-R_21tsSKEkouatsIv,4,142.8986
A1088-R_21tsSKEkouatsIv,5,120.95889999999999
A1098-R_2Ugu89wtmPn7MqW,1,93.50619999999999
A1098-R_2Ugu89wtmPn7MqW,2,118.74459999999998
A1098-R_2Ugu89wtmPn7MqW,3,116.17869999999996
A1098-R_2Ugu89wtmPn7MqW,4,77.03549999999998
A1098-R_2Ugu89wtmPn7MqW,5,114.27019999999996
A1099-R_xrAaD53OJwbsqch,1,101.26890000000003
A1099-R_xrAaD53OJwbsqch,2,111.21099999999997
A1099-R_xrAaD53OJwbsqch,3,117.04119999999999
A1099-R_xrAaD53OJwbsqch,4,89.87530000000002
A1099-R_xrAaD53OJwbsqch,5,100.90459999999999
A1107-R_1jJRP7qgTeMGQjK,1,138.40579999999994
A1107-R_1jJRP7qgTeMGQjK,2,143.11919999999998
A1107-R_1jJRP7qgTeMGQjK,3,141.8772000000001
A1107-R_1jJRP7qgTeMGQjK,4,141.1166999999999
A1107-R_1jJRP7qgTeMGQjK,5,138.77969999999993
A112-R_1DSHShmupLFd4m9,1,96.8152
A112-R_1DSHShmupLFd4m9,2,95.89299999999997
A112-R_1DSHShmupLFd4m9,3,111.87879999999997
A112-R_1DSHShmupLFd4m9,4,107.47479999999999
A112-R_1DSHShmupLFd4m9,5,84.45389999999999
A1124-R_1FRFvReh5PWJdU4,1,94.4329
A1124-R_1FRFvReh5PWJdU4,2,99.39420000000001
A1124-R_1FRFvReh5PWJdU4,3,99.05409999999999
A1124-R_1FRFvReh5PWJdU4,4,97.4908
A1124-R_1FRFvReh5PWJdU4,5,93.59919999999998
A1142-R_2q7AVjiFzzHLJze,1,100.63029999999999
A1142-R_2q7AVjiFzzHLJze,2,113.6587
A1142-R_2q7AVjiFzzHLJze,3,89.56779999999998
A1142-R_2q7AVjiFzzHLJze,4,113.61549999999998
A1142-R_2q7AVjiFzzHLJze,5,101.74589999999999
A1144-R_1GQ4AZBwXaNGfUa,1,99.2896
A1144-R_1GQ4AZBwXaNGfUa,2,123.68339999999995
A1144-R_1GQ4AZBwXaNGfUa,3,83.20039999999999
A1144-R_1GQ4AZBwXaNGfUa,4,85.3594
A1144-R_1GQ4AZBwXaNGfUa,5,104.35149999999999
A1145-R_sMqyJ1BSXGhpH45,1,138.3509
A1145-R_sMqyJ1BSXGhpH45,2,125.34149999999997
A1145-R_sMqyJ1BSXGhpH45,3,141.83269999999996
A1145-R_sMqyJ1BSXGhpH45,4,113.45759999999999
A1145-R_sMqyJ1BSXGhpH45,5,127.83219999999996
A115-R_2SIX12SOZtVB5hi,1,106.4356
A115-R_2SIX12SOZtVB5hi,2,132.6437
A115-R_2SIX12SOZtVB5hi,3,85.08619999999999
A115-R_2SIX12SOZtVB5hi,4,79.2668
A115-R_2SIX12SOZtVB5hi,5,97.42830000000001
A1153-R_1CwnNA5xXOlHq5l,1,94.4251
A1153-R_1CwnNA5xXOlHq5l,2,86.1992
A1153-R_1CwnNA5xXOlHq5l,3,96.90239999999999
A1153-R_1CwnNA5xXOlHq5l,4,87.67529999999996
A1153-R_1CwnNA5xXOlHq5l,5,95.48409999999998
A1155-R_r1L2X7BOYIy9Nuh,1,101.48710000000001
A1155-R_r1L2X7BOYIy9Nuh,2,103.7507
A1155-R_r1L2X7BOYIy9Nuh,3,136.1227
A1155-R_r1L2X7BOYIy9Nuh,4,94.39089999999997
A1155-R_r1L2X7BOYIy9Nuh,5,104.22319999999999
A1156-R_3PLx6wbMJkWDIHL,1,103.65049999999995
A1156-R_3PLx6wbMJkWDIHL,2,109.2524
A1156-R_3PLx6wbMJkWDIHL,3,98.38980000000001
A1156-R_3PLx6wbMJkWDIHL,4,101.77449999999997
A1156-R_3PLx6wbMJkWDIHL,5,95.8032
A1157-R_0GqMhnxN1UuSyZP,1,87.9558
A1157-R_0GqMhnxN1UuSyZP,2,77.588
A1157-R_0GqMhnxN1UuSyZP,3,97.20529999999998
A1157-R_0GqMhnxN1UuSyZP,4,96.27980000000001
A1157-R_0GqMhnxN1UuSyZP,5,64.7716
A1164-R_1BW6aO57CMNB7R2,1,74.6373
A1164-R_1BW6aO57CMNB7R2,2,81.84360000000001
A1164-R_1BW6aO57CMNB7R2,3,101.24890000000002
A1164-R_1BW6aO57CMNB7R2,4,101.57489999999999
A1164-R_1BW6aO57CMNB7R2,5,97.14959999999996
A1169-R_279by9quxXs7MJg,1,163.78650000000005
A1169-R_279by9quxXs7MJg,2,158.2203
A1169-R_279by9quxXs7MJg,3,141.00009999999992
A1169-R_279by9quxXs7MJg,4,145.97829999999996
A1169-R_279by9quxXs7MJg,5,139.3824
A1176-R_1IQUAVGM8CMTUs7,1,89.37110000000001
A1176-R_1IQUAVGM8CMTUs7,2,78.9692
A1176-R_1IQUAVGM8CMTUs7,3,95.6921
A1176-R_1IQUAVGM8CMTUs7,4,66.9321
A1176-R_1IQUAVGM8CMTUs7,5,77.8563
A1177-R_1LSZ0fYugR2CutH,1,122.8301
A1177-R_1LSZ0fYugR2CutH,2,129.1675
A1177-R_1LSZ0fYugR2CutH,3,138.1612
A1177-R_1LSZ0fYugR2CutH,4,90.31779999999999
A1177-R_1LSZ0fYugR2CutH,5,134.46969999999996
A1183-R_1IRSUcwvzKWHeiK,1,72.01380000000002
A1183-R_1IRSUcwvzKWHeiK,2,75.4233
A1183-R_1IRSUcwvzKWHeiK,3,81.89609999999998
A1183-R_1IRSUcwvzKWHeiK,4,92.91279999999999
A1183-R_1IRSUcwvzKWHeiK,5,73.8398
A1184-R_28HW4qAaDytUum4,1,77.711
A1184-R_28HW4qAaDytUum4,2,61.48840000000001
A1184-R_28HW4qAaDytUum4,3,55.856500000000004
A1184-R_28HW4qAaDytUum4,4,73.83259999999999
A1184-R_28HW4qAaDytUum4,5,63.1353
A1186-R_25X9yP84u29qmjb,1,88.45349999999999
A1186-R_25X9yP84u29qmjb,2,86.3812
A1186-R_25X9yP84u29qmjb,3,77.19760000000002
A1186-R_25X9yP84u29qmjb,4,105.43370000000002
A1186-R_25X9yP84u29qmjb,5,65.3346
A1189-R_2Pbwv5ODYaLw4cM,1,84.08529999999999
A1189-R_2Pbwv5ODYaLw4cM,2,91.87759999999999
A1189-R_2Pbwv5ODYaLw4cM,3,73.87080000000002
A1189-R_2Pbwv5ODYaLw4cM,4,75.8537
A1189-R_2Pbwv5ODYaLw4cM,5,74.3058
A1190-R_vuhZhSRa1lAUfNT,1,94.38579999999999
A1190-R_vuhZhSRa1lAUfNT,2,75.16199999999999
A1190-R_vuhZhSRa1lAUfNT,3,86.1516
A1190-R_vuhZhSRa1lAUfNT,4,95.11139999999997
A1190-R_vuhZhSRa1lAUfNT,5,103.50199999999998
A1195-R_3RjyrEiTIWDXA2x,1,114.97489999999998
A1195-R_3RjyrEiTIWDXA2x,2,100.21909999999997
A1195-R_3RjyrEiTIWDXA2x,3,119.24749999999999
A1195-R_3RjyrEiTIWDXA2x,4,74.4979
A1195-R_3RjyrEiTIWDXA2x,5,101.83979999999998
A1198-R_2rnZByl3Wr3snSB,1,125.93019999999997
A1198-R_2rnZByl3Wr3snSB,2,98.96309999999998
A1198-R_2rnZByl3Wr3snSB,3,104.94930000000002
A1198-R_2rnZByl3Wr3snSB,4,110.85799999999998
A1198-R_2rnZByl3Wr3snSB,5,113.98139999999998
A1203-R_3iUSiDuaITYn9xH,1,115.23189999999997
A1203-R_3iUSiDuaITYn9xH,2,109.75129999999999
A1203-R_3iUSiDuaITYn9xH,3,89.75570000000002
A1203-R_3iUSiDuaITYn9xH,4,110.38959999999997
A1203-R_3iUSiDuaITYn9xH,5,82.0205
A121-R_3j2tErwVrBPXWAH,1,77.89599999999999
A121-R_3j2tErwVrBPXWAH,2,58.72670000000001
A121-R_3j2tErwVrBPXWAH,3,82.8667
A121-R_3j2tErwVrBPXWAH,4,92.00259999999997
A121-R_3j2tErwVrBPXWAH,5,81.1137
A1218-R_27TjX2Y40PFXng2,1,100.73919999999998
A1218-R_27TjX2Y40PFXng2,2,107.01869999999998
A1218-R_27TjX2Y40PFXng2,3,83.0301
A1218-R_27TjX2Y40PFXng2,4,77.89729999999999
A1218-R_27TjX2Y40PFXng2,5,87.84569999999998
A130-R_zUdkqlxVsz3sXcJ,1,74.8396
A130-R_zUdkqlxVsz3sXcJ,2,59.5558
A130-R_zUdkqlxVsz3sXcJ,3,85.84379999999999
A130-R_zUdkqlxVsz3sXcJ,4,67.7307
A130-R_zUdkqlxVsz3sXcJ,5,71.7346
A137-R_1BVGDFLE0MAoBT7,1,103.713
A137-R_1BVGDFLE0MAoBT7,2,84.45109999999997
A137-R_1BVGDFLE0MAoBT7,3,125.39019999999998
A137-R_1BVGDFLE0MAoBT7,4,99.92169999999999
A137-R_1BVGDFLE0MAoBT7,5,85.04339999999999
A139-R_2PASwn39sTwAjf7,1,93.12059999999998
A139-R_2PASwn39sTwAjf7,2,100.03650000000002
A139-R_2PASwn39sTwAjf7,3,107.85399999999998
A139-R_2PASwn39sTwAjf7,4,100.51959999999998
A139-R_2PASwn39sTwAjf7,5,119.04389999999998
A157-R_2S7zh1YCdNMj6yh,1,107.7363
A157-R_2S7zh1YCdNMj6yh,2,127.33919999999998
A157-R_2S7zh1YCdNMj6yh,3,138.64779999999996
A157-R_2S7zh1YCdNMj6yh,4,104.70999999999998
A157-R_2S7zh1YCdNMj6yh,5,145.9565
A160-R_2BhfLUXYvGnrPGY,1,79.4896
A160-R_2BhfLUXYvGnrPGY,2,87.0692
A160-R_2BhfLUXYvGnrPGY,3,90.02649999999998
A160-R_2BhfLUXYvGnrPGY,4,84.9512
A160-R_2BhfLUXYvGnrPGY,5,87.5996
A162-R_W6S2JhASxlVGYrn,1,93.32929999999999
A162-R_W6S2JhASxlVGYrn,2,72.64460000000003
A162-R_W6S2JhASxlVGYrn,3,105.7399
A162-R_W6S2JhASxlVGYrn,4,91.79829999999998
A162-R_W6S2JhASxlVGYrn,5,111.92069999999997
A197-R_24FNrEzIsOLhu9P,1,110.59809999999997
A197-R_24FNrEzIsOLhu9P,2,106.1249
A197-R_24FNrEzIsOLhu9P,3,105.49390000000001
A197-R_24FNrEzIsOLhu9P,4,124.88249999999998
A197-R_24FNrEzIsOLhu9P,5,119.69369999999999
A206-R_20NeIyNUzFyrwec,1,72.1594
A206-R_20NeIyNUzFyrwec,2,79.03250000000001
A206-R_20NeIyNUzFyrwec,3,73.7911
A206-R_20NeIyNUzFyrwec,4,74.3025
A206-R_20NeIyNUzFyrwec,5,81.20870000000001
A217-R_2OJ7PZqh9U4UvDS,1,113.18219999999998
A217-R_2OJ7PZqh9U4UvDS,2,109.51230000000001
A217-R_2OJ7PZqh9U4UvDS,3,94.8898
A217-R_2OJ7PZqh9U4UvDS,4,100.06439999999999
A217-R_2OJ7PZqh9U4UvDS,5,82.8269
A242-R_ymscU32j53VKwil,1,91.89959999999998
A242-R_ymscU32j53VKwil,2,56.5754
A242-R_ymscU32j53VKwil,3,71.7279
A242-R_ymscU32j53VKwil,4,92.19640000000001
A242-R_ymscU32j53VKwil,5,82.13529999999999
A259-R_2qDxofDzXoJdsd5,1,68.2354
A259-R_2qDxofDzXoJdsd5,2,54.82370000000001
A259-R_2qDxofDzXoJdsd5,3,81.9696
A259-R_2qDxofDzXoJdsd5,4,79.9854
A259-R_2qDxofDzXoJdsd5,5,64.4849
A290-R_pbj3IZMREKq4PTj,1,112.88779999999997
A290-R_pbj3IZMREKq4PTj,2,124.3641
A290-R_pbj3IZMREKq4PTj,3,87.9237
A290-R_pbj3IZMREKq4PTj,4,115.41739999999996
A290-R_pbj3IZMREKq4PTj,5,86.12769999999996
A314-R_1mfw4bW019u3R2s,1,88.50269999999998
A314-R_1mfw4bW019u3R2s,2,63.8034
A314-R_1mfw4bW019u3R2s,3,102.71529999999997
A314-R_1mfw4bW019u3R2s,4,82.86609999999999
A314-R_1mfw4bW019u3R2s,5,71.55250000000001
A337-R_2Cp82k425UC0gZO,1,107.89669999999997
A337-R_2Cp82k425UC0gZO,2,119.70349999999998
A337-R_2Cp82k425UC0gZO,3,111.54659999999996
A337-R_2Cp82k425UC0gZO,4,101.40369999999999
A337-R_2Cp82k425UC0gZO,5,117.16570000000002
A919-R_1gqDKLw9vYTuhE7,1,106.2073
A919-R_1gqDKLw9vYTuhE7,2,99.90990000000002
A919-R_1gqDKLw9vYTuhE7,3,122.59119999999997
A919-R_1gqDKLw9vYTuhE7,4,111.48019999999997
A919-R_1gqDKLw9vYTuhE7,5,116.35719999999998
A927-R_1rNeL3pw39vXNRi,1,122.92920000000001
A927-R_1rNeL3pw39vXNRi,2,105.2453
A927-R_1rNeL3pw39vXNRi,3,94.76249999999999
A927-R_1rNeL3pw39vXNRi,4,112.28819999999997
A927-R_1rNeL3pw39vXNRi,5,121.17639999999999
A953-R_6gueSHxvF4UshlT,1,105.09459999999999
A953-R_6gueSHxvF4UshlT,2,128.02149999999997
A953-R_6gueSHxvF4UshlT,3,103.12839999999996
A953-R_6gueSHxvF4UshlT,4,112.299
A953-R_6gueSHxvF4UshlT,5,99.05269999999999
