,subject,fold,1,2,3,4,5,6,7,8,9,10
190,228:R_ULyuWg2JwZBuGiJ,1,0.1184,0.035502,0.49453,0.051316,1.026,-1.9405,1.4082,-0.32233,4.5012,10
191,228:R_ULyuWg2JwZBuGiJ,2,0.57864,0.025672,0.082426,0.16908,1.2399,-4.0392,1.0735,-0.40352,3.5392,9.9996
192,228:R_ULyuWg2JwZBuGiJ,3,0.24675,0.15905,0.49244,0.050008,1.1739,-2.3483,1.8504,0.63963,5.7662,9.9324
193,228:R_ULyuWg2JwZBuGiJ,4,0.2011,0.55649,0.30625,0.06831,1.0132,-2.0842,1.1046,0.25428,3.59,9.9961
194,228:R_ULyuWg2JwZBuGiJ,5,3.202,0.39549,0.26643,0.12806,1.395,-3.9377,1.7117,-0.43182,5.1568,8.0041
195,229:R_3KxYOzYEKloODvs,1,1.0461,0.012694,0.18397,0.050006,1.1403,1.0172,0.77408,0.3217,4.3581,9.9986
196,229:R_3KxYOzYEKloODvs,2,0.50771,0.011517,0.25332,0.05,0.87743,0.95312,0.82956,0.29391,4.3313,9.9474
197,229:R_3KxYOzYEKloODvs,3,1.8021,0.001,0.174,0.05,1.0339,1.0457,0.89035,0.042648,4.5483,9.9899
198,229:R_3KxYOzYEKloODvs,4,1.9923,0.0050766,0.24744,0.05035,1.1376,1.2594,0.94517,0.15384,5.1085,9.9997
199,229:R_3KxYOzYEKloODvs,5,1.2194,0.0022956,0.26793,0.050099,0.96664,0.90701,0.77495,-0.18714,4.3729,9.9923
200,230:R_28G5rUmynDONqbJ,1,1.9017,0.0011808,0.23311,0.050054,0.88837,1.0879,0.80083,0.73273,3.6834,9.9715
201,230:R_28G5rUmynDONqbJ,2,1.1484,0.0010861,0.21373,0.05,0.81374,1.0874,0.72067,0.46212,3.6113,9.9998
202,230:R_28G5rUmynDONqbJ,3,0.73629,0.89232,0.34044,0.050255,0.94219,1.0259,1.0243,1.0226,4.0277,9.6921
203,230:R_28G5rUmynDONqbJ,4,0.9673,0.042514,0.49755,0.050035,1.0365,1.0026,1.2647,1.2047,4.9658,9.9484
204,230:R_28G5rUmynDONqbJ,5,1.2994,0.0016448,0.21247,0.050844,1.0287,1.1613,0.8789,0.7688,3.647,9.2341
205,231:R_2QRpawEy8w6txvN,1,9.9857,0.0022924,0.34379,0.050041,0.6074,1.8542,0.50918,-0.86228,4.1407,8.4715
206,231:R_2QRpawEy8w6txvN,2,0.62046,0.95801,0.43746,0.050072,0.91139,2.2622,0.81695,-1.5397,4.945,9.9452
207,231:R_2QRpawEy8w6txvN,3,10,0.97428,0.46522,0.051264,0.60753,2.3954,1.1541,-3.6554,7.652,9.8612
208,231:R_2QRpawEy8w6txvN,4,0.96528,0.001189,0.33002,0.050998,0.8092,2.359,0.52875,-1.0354,4.003,9.9135
209,231:R_2QRpawEy8w6txvN,5,0.43211,0.0050623,0.24455,0.050002,0.73403,2.2826,0.74912,-0.52468,4.6135,9.9495
210,236:R_24qFUPTZKx0SybQ,1,0.19427,0.82946,5.9605e-07,0.050007,1.7526,-9.9832,-6.3769,9.9106,-9.6306,-7.4544
211,236:R_24qFUPTZKx0SybQ,2,0.10668,0.4314,0.00073151,0.050039,1.1609,-9.5542,-9.9058,7.5431,5.3593,0.63039
212,236:R_24qFUPTZKx0SybQ,3,0.14014,0.0010009,6.1452e-05,0.050392,3.9414,9.9977,9.9668,-1.8822,6.79,-8.606
213,236:R_24qFUPTZKx0SybQ,4,1.5161,0.0011439,0,0.05,1.4856,-9.7462,-2.9706,10,-0.038795,10
214,236:R_24qFUPTZKx0SybQ,5,0.10584,0.0053521,0.00011125,0.050982,1.5337,-9.2899,-4.4748,9.9996,-7.0852,9.0791
215,242:R_12lQaNUgCpqQizh,1,0.73616,0.0010011,0.29573,0.050019,0.65662,0.77727,0.47111,0.65802,4.0243,9.9943
216,242:R_12lQaNUgCpqQizh,2,1.0807,0.095704,0.44521,0.062907,0.63995,1.0539,0.59783,1.2861,5.1544,9.9411
217,242:R_12lQaNUgCpqQizh,3,5.8904,0.0010176,0.042111,0.063272,0.25029,0.32834,1.252,1.5353,2.9443,8.0943
218,242:R_12lQaNUgCpqQizh,4,4.3501,0.016893,0.10055,0.050007,0.25006,0.69774,0.71703,0.87238,2.9662,9.9962
219,242:R_12lQaNUgCpqQizh,5,5.1166,0.010929,0.32471,0.050282,0.53369,1.04,0.68848,0.61035,4.9805,9.9512
220,245:R_eINRkRhqhKHRjzz,1,1.587,0.0078162,0.13667,0.059345,0.94058,0.47888,0.71023,0.069508,3.4093,8.444
221,245:R_eINRkRhqhKHRjzz,2,0.7998,0.0069194,0.31411,0.05387,0.98604,0.37125,0.83297,0.20786,3.8533,9.752
222,245:R_eINRkRhqhKHRjzz,3,2.7687,0.0091217,0.17347,0.050612,0.80145,0.73652,0.67547,-0.13123,3.8071,9.8463
223,245:R_eINRkRhqhKHRjzz,4,1.6947,0.007117,0.28033,0.052575,0.89642,0.39157,1.0068,0.095659,4.2606,9.9815
224,245:R_eINRkRhqhKHRjzz,5,1.6244,0.010003,0.17096,0.05,0.84442,0.40283,0.84106,0.3894,4.0369,10
225,248:R_1Do3QQWN7pWkPwQ,1,0.36947,0.028213,0.225,0.053786,1.0868,0.31261,0.94197,0.31623,3.7509,9.8169
226,248:R_1Do3QQWN7pWkPwQ,2,0.43202,0.028863,0.20907,0.055902,1.38,0.20147,0.92921,0.46411,3.3399,9.3753
227,248:R_1Do3QQWN7pWkPwQ,3,9.1171,0.86142,0.28957,0.050964,1.18,-0.073902,1.1988,0.51911,4.6356,9.753
228,248:R_1Do3QQWN7pWkPwQ,4,0.6297,0.0046348,0.095087,0.072936,1.1481,0.24105,0.818,0.34138,3.5276,9.1845
229,248:R_1Do3QQWN7pWkPwQ,5,0.5029,0.0010042,0.26349,0.050065,1.3388,0.18637,0.86125,0.45838,3.9794,9.9988
230,249:R_d1i4xMt2Vzivxg5,1,2.3968,0.017329,0.25305,0.050012,0.89315,0.69408,0.47617,-0.83215,4.1049,9.9851
231,249:R_d1i4xMt2Vzivxg5,2,10,0.0045402,0.28141,0.091481,0.75146,0.59753,0.47226,-1.9219,4.9306,7.6534
232,249:R_d1i4xMt2Vzivxg5,3,1.4905,0.033381,0.26175,0.050201,0.86556,0.48197,0.63151,-0.16948,5.1734,9.9976
233,249:R_d1i4xMt2Vzivxg5,4,3.5974,0.02366,0.27318,0.061591,1.0191,0.55175,0.6616,-0.7838,4.1735,9.5996
234,249:R_d1i4xMt2Vzivxg5,5,9.2229,0.01146,0.16556,0.063158,0.48789,0.38709,0.95344,-1.6495,5.8196,9.7583
235,250:R_r2BwOdT2hnmQ5WN,1,6.4485,0.88464,0.29549,0.069403,0.25013,0.96289,1.2882,2.1386,7.1161,5.3373
236,250:R_r2BwOdT2hnmQ5WN,2,8.3624,0.0017738,0.39638,0.055884,1.1753,0.85337,0.3654,1.9913,4.4461,9.9334
237,250:R_r2BwOdT2hnmQ5WN,3,6.557,0.0031845,0.54869,0.05,1.1525,0.85944,0.2781,1.6972,4.2419,9.9964
238,250:R_r2BwOdT2hnmQ5WN,4,0.40093,0.036147,0.28287,0.050502,0.51031,0.5428,0.92185,1.3591,2.7336,9.9806
239,250:R_r2BwOdT2hnmQ5WN,5,1.0096,0.78866,0.24059,0.050153,0.3617,1.1315,0.65742,1.7454,3.1364,9.9956
240,256:R_10BfVTQovUcZioM,1,9.9986,0.001846,0.1689,0.05302,0.25001,0.89348,1.7097,2.4998,5.1402,0.21714
241,256:R_10BfVTQovUcZioM,2,0.96352,0.0010001,0.16817,0.052829,0.51453,0.7954,0.91229,1.4022,3.9207,9.9999
242,256:R_10BfVTQovUcZioM,3,9.9999,0.0016869,0.58288,0.050543,1.4312,1.1452,0.53741,1.2213,5.6765,7.3875
243,256:R_10BfVTQovUcZioM,4,9.3093,0.0010002,0.49819,0.05125,0.29388,0.69424,3.4035,4.7351,5.1154,9.8297
244,256:R_10BfVTQovUcZioM,5,9.9713,0.0013551,0.16277,0.050111,0.25198,0.85392,1.7745,1.8205,4.3033,9.9431
245,262:R_30idhiqurUAv63D,1,2.7506,0.036329,0.36924,0.079175,1.0387,0.57157,1.1345,-0.89658,2.7587,7.2761
246,262:R_30idhiqurUAv63D,2,1.3097,0.022541,0.54582,0.13293,0.80753,0.59845,1.7877,-0.8078,4.7485,10
247,262:R_30idhiqurUAv63D,3,2.7918,0.013547,0.62995,0.09276,1.0916,0.93041,1.9174,-4.1326,3.52,9.8058
248,262:R_30idhiqurUAv63D,4,2.1899,0.34985,0.35251,0.065393,0.83539,0.87249,1.6228,-0.86376,3.0936,9.9764
249,262:R_30idhiqurUAv63D,5,9.9997,0.99923,0.67808,0.050012,1.115,0.45388,2.5067,0.66252,4.5928,4.6837
250,269:R_2zC5iAXvVOKLmh6,1,0.11775,0.012168,0.392,0.050379,0.9947,-0.060646,1.1461,-0.45518,5.5373,9.9208
251,269:R_2zC5iAXvVOKLmh6,2,3.3301,0.47294,0.26685,0.087624,1.5195,-0.11719,0.97168,0.1123,4.6484,7.3145
252,269:R_2zC5iAXvVOKLmh6,3,0.32793,0.27598,0.52873,0.055448,1.0611,-0.047652,2.0014,0.58702,6.8657,9.7671
253,269:R_2zC5iAXvVOKLmh6,4,3.5009,0.99124,0.34851,0.10391,1.3578,-0.52069,0.86879,-0.61391,4.2152,9.2821
254,269:R_2zC5iAXvVOKLmh6,5,0.1297,0.15549,0.57862,0.059296,1.0943,-0.0039822,1.5492,-0.7676,5.302,9.9932
255,273:R_2zuodaGDxpO8dfe,1,9.9217,0.002029,0.29363,0.050573,0.25039,0.60467,0.99103,2.44,6.329,9.441
256,273:R_2zuodaGDxpO8dfe,2,9.9881,0.0032663,0.30104,0.053817,0.55959,0.74576,0.54666,1.4436,8.4341,9.7771
257,273:R_2zuodaGDxpO8dfe,3,6.9747,0.0010369,0.30189,0.051134,0.41504,0.70156,0.99232,1.3787,4.9122,2.4187
258,273:R_2zuodaGDxpO8dfe,4,6.9963,0.012236,0.17891,0.10675,0.5357,0.7023,0.92757,1.5125,6.4647,9.9995
259,273:R_2zuodaGDxpO8dfe,5,3.2341,0.0012778,0.2838,0.052495,0.52571,0.49569,0.59728,1.2227,4.3529,9.9905
260,281:R_NVGtaI93MLLVQfT,1,7.3931,0.0035412,0.22296,0.052159,0.30156,0.73058,1.5882,0.37495,3.8807,9.6431
261,281:R_NVGtaI93MLLVQfT,2,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
262,281:R_NVGtaI93MLLVQfT,3,9.3879,0.0011431,0.38722,0.057166,0.35464,0.66025,1.775,-0.2235,9.8451,9.0804
263,281:R_NVGtaI93MLLVQfT,4,5.0954,0.0017687,0.26475,0.058421,0.67023,0.69547,1.3633,0.39467,4.375,9.9684
264,281:R_NVGtaI93MLLVQfT,5,5.2036,0.0015957,0.27846,0.083675,0.71923,0.5393,1.3547,0.26657,5.0742,9.6078
265,290:R_25zHKt5eqk2Fr1k,1,3.4925,0.0030665,0.00085211,0.054159,3.7435,9.9547,5.0861,-0.20038,-8.9483,-8.5868
266,290:R_25zHKt5eqk2Fr1k,2,0.52393,0.062627,0.0011609,0.050042,3.5973,9.4865,10,5.2499,-4.4076,-9.7078
267,290:R_25zHKt5eqk2Fr1k,3,0.29278,0.021952,0.00022136,0.051345,3.3094,4.7517,4.1266,-2.3845,-4.6268,-6.7493
268,290:R_25zHKt5eqk2Fr1k,4,0.83057,0.39539,0,0.05,2.2357,-10,10,-9.9316,-10,-10
269,290:R_25zHKt5eqk2Fr1k,5,0.12799,0.0024461,0.00015897,0.05004,3.8742,9.9999,9.9584,-9.3807,-2.0338,-7.8492
270,291:R_3fq8dlBEbdOzPCb,1,9.9479,0.0016014,0.60329,0.12145,2.127,1.6387,0.70977,0.14401,4.9326,6.9794
271,291:R_3fq8dlBEbdOzPCb,2,3.5983,0.0011063,0.60894,0.050273,0.72088,1.3047,0.76517,0.57463,4.6514,9.9974
272,291:R_3fq8dlBEbdOzPCb,3,0.95668,0.001083,0.28028,0.051831,0.25,1.088,1.538,1.3037,3.6098,9.9079
273,291:R_3fq8dlBEbdOzPCb,4,0.30415,0.4341,0.59104,0.052908,0.2501,1.3524,1.874,0.91907,8.0664,9.592
274,291:R_3fq8dlBEbdOzPCb,5,0.89482,0.0016289,0.54783,0.05,0.25042,1.0999,2.2558,0.87415,6.9841,9.9933
275,293:R_2aCAcRnL67iaV0l,1,9.9821,0.0010113,0.69454,0.05012,0.84325,1.3036,1.341,-4.9085,8.3696,8.1565
276,293:R_2aCAcRnL67iaV0l,2,9.9922,0.0010932,0.63718,0.055938,0.6759,1.5466,0.80094,-3.0981,9.9954,6.4065
277,293:R_2aCAcRnL67iaV0l,3,1.1495,0.0011059,0.21005,0.052383,0.46733,0.93587,0.74373,0.56189,3.0302,9.4381
278,293:R_2aCAcRnL67iaV0l,4,9.0103,0.0010053,0.59567,0.050099,1.4394,1.6824,1.0569,-0.1432,7.9888,9.9993
279,293:R_2aCAcRnL67iaV0l,5,9.9722,0.0011023,0.47026,0.050698,1.2029,1.5324,1.1039,0.79407,3.9268,5.5466
280,294:R_2zP8FeEoub7z36i,1,1.1735,0.073648,0.40181,0.063354,0.81495,1.0497,0.39553,-0.78926,4.6483,9.9704
281,294:R_2zP8FeEoub7z36i,2,4.8916,0.085244,0.24658,0.086742,1.6213,1.5332,0.37598,-2.1484,4.2041,10
282,294:R_2zP8FeEoub7z36i,3,1.7078,0.008152,0.29649,0.074692,0.84811,1.2973,0.23051,-1.2628,4.0529,8.9503
283,294:R_2zP8FeEoub7z36i,4,7.016,0.068174,0.37902,0.052128,1.2519,1.6617,0.37189,-1.2562,7.1491,9.9988
284,294:R_2zP8FeEoub7z36i,5,1.776,0.046371,0.44465,0.085066,1.41,1.1508,0.46485,-0.63828,4.0282,8.6437
285,305:R_WBOZ0yrZfLTCClz,1,7.8493,0.0011142,0.46717,0.16551,0.85634,0.49888,0.93555,0.86314,7.0802,9.912
286,305:R_WBOZ0yrZfLTCClz,2,5.7772,0.001059,0.36914,0.05,1.332,0.63477,0.64453,0.56152,4.4287,7.7344
287,305:R_WBOZ0yrZfLTCClz,3,9.9967,0.0010002,0.60564,0.107,1.822,0.24746,1.0482,1.3115,5.845,9.8844
288,305:R_WBOZ0yrZfLTCClz,4,6.1674,0.0049715,0.28349,0.05,1.0181,0.57516,0.21293,0.035351,3.8872,4.9056
289,305:R_WBOZ0yrZfLTCClz,5,9.6749,0.0016758,0.55059,0.051394,1.3724,0.76227,0.31812,1.0581,5.4084,9.0023
290,309:R_2YRtckLmarTUiRn,1,3.9759,0.010898,0.069409,0.05,0.69626,-0.30078,0.98315,1.5461,4.2969,10
291,309:R_2YRtckLmarTUiRn,2,9.4267,0.0012275,0.2556,0.10854,0.77249,-0.28817,1.3001,1.9196,5.3318,9.9923
292,309:R_2YRtckLmarTUiRn,3,2.0831,0.99533,0.31071,0.058401,0.89696,-0.34718,1.3088,1.5296,4.0598,9.4544
293,309:R_2YRtckLmarTUiRn,4,9.6968,0.0013684,0.43179,0.055266,0.5827,-0.86629,1.6238,3.0829,6.0203,8.7611
294,309:R_2YRtckLmarTUiRn,5,6.3139,0.0085844,0.12486,0.055814,0.5947,-0.44827,1.0332,1.8272,4.9458,8.6819
295,311:R_3pgcvaDmcvM4aTR,1,0.90881,0.10454,0.34369,0.050001,1.0494,0.75691,0.97108,0.46531,5.0922,9.9142
296,311:R_3pgcvaDmcvM4aTR,2,0.8838,0.079372,0.30984,0.060133,1.217,0.79711,0.86027,0.59285,4.3548,9.9895
297,311:R_3pgcvaDmcvM4aTR,3,1.0862,0.04465,0.48101,0.050729,0.8238,0.82119,1.2196,0.30701,6.4348,9.8808
298,311:R_3pgcvaDmcvM4aTR,4,9.9335,0.99999,0.40807,0.051346,0.73004,0.67984,1.6276,1.1357,6.9316,9.9332
299,311:R_3pgcvaDmcvM4aTR,5,0.35041,0.0010016,0.37923,0.050129,0.90775,0.82483,0.79366,0.44185,4.3586,9.9919
300,329:R_23eNWjNjj4QQj6j,1,1.5614,0.0040906,0.34591,0.050001,0.97299,0.97359,0.92896,0.8681,4.137,9.9995
301,329:R_23eNWjNjj4QQj6j,2,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
302,329:R_23eNWjNjj4QQj6j,3,1.3895,0.016804,0.18545,0.073761,0.8093,0.74084,0.627,0.70691,3.9344,9.9825
303,329:R_23eNWjNjj4QQj6j,4,4.1176,0.001001,0.2509,0.050008,1.2218,0.83496,0.59826,0.1469,3.4885,9.722
304,329:R_23eNWjNjj4QQj6j,5,2.0105,0.0050647,0.12351,0.11498,0.93157,0.91963,0.58451,0.63725,3.5532,9.9726
305,342:R_3mmldwGes6cKAa2,1,9.9744,0.001,0.47523,0.05111,0.77741,0.40614,2.6892,0.29215,8.1725,8.1996
306,342:R_3mmldwGes6cKAa2,2,1.9849,0.0042559,0.16285,0.060009,0.34313,0.57076,1.1308,0.54321,3.4453,8.9477
307,342:R_3mmldwGes6cKAa2,3,10,0.0012841,0.53417,0.050066,1.0352,0.47923,2.3624,0.95501,6.5381,9.982
308,342:R_3mmldwGes6cKAa2,4,7.0601,0.0049492,0.36336,0.05008,0.88084,0.40293,1.8404,0.9363,5.6173,9.9765
309,342:R_3mmldwGes6cKAa2,5,1.8172,0.027629,0.21814,0.053194,0.45976,0.59115,1.5297,0.49584,3.9966,9.9771
310,353:R_poraw4AzFhTIAxP,1,7.121,0.010147,0.50098,0.052007,1.4045,0.84961,0.7373,-0.097656,3.8574,10
311,353:R_poraw4AzFhTIAxP,2,1.9989,0.63209,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
312,353:R_poraw4AzFhTIAxP,3,2.7694,0.0081221,0.36816,0.051832,0.51025,0.46875,0.92285,0.16602,3.6914,9.6973
313,353:R_poraw4AzFhTIAxP,4,3.4052,0.0088973,0.21851,0.05,0.25025,0.4932,1.0645,0.33202,3.3349,10
314,353:R_poraw4AzFhTIAxP,5,2.2799,0.022417,0.41913,0.051585,0.51501,0.625,0.97412,-0.0085449,3.4705,10
315,372:R_Pwksr0eXcbCEd8d,1,0.76475,0.0012736,2.0626e-05,0.057996,1.9834,4.9825,7.3004,-0.1575,-0.69062,-0.51156
316,372:R_Pwksr0eXcbCEd8d,2,0.25485,0.64441,1.6372e-05,0.05,3.9869,4.9386,5.37,-9.9977,-9.5226,-4.3
317,372:R_Pwksr0eXcbCEd8d,3,0.10513,0.99806,2.0517e-06,0.050001,2.9952,9.9684,9.9138,3.4484,2.5211,-10
318,372:R_Pwksr0eXcbCEd8d,4,0.10312,0.073117,6.4061e-07,0.050636,3.0081,8.8464,9.9889,-9.9869,1.1227,-7.12
319,372:R_Pwksr0eXcbCEd8d,5,0.10046,0.0050684,0.00090891,0.050358,2.6274,-9.9988,-4.8492,9.9872,-8.5767,-9.7458
320,388:R_dpq89nsKJ0JiXRL,1,2.695,0.016133,0.23299,0.050827,0.51921,0.21132,1.1952,1.0318,5.3133,9.9995
321,388:R_dpq89nsKJ0JiXRL,2,4.984,0.0041212,0.15186,0.079258,0.25,0.55783,1.064,0.98788,4.6049,9.6333
322,388:R_dpq89nsKJ0JiXRL,3,4.5099,0.0081288,0.078549,0.05,0.58328,0.47265,0.96068,0.8868,3.4519,9.5476
323,388:R_dpq89nsKJ0JiXRL,4,3.6453,0.0018423,0.0021846,0.05,0.25,0.51589,0.88756,0.62316,2.9338,9.9572
324,388:R_dpq89nsKJ0JiXRL,5,8.1184,0.0020697,0.35488,0.054621,0.40424,0.44631,2.0885,1.9405,7.0273,9.8236
325,423:R_2VEZT2fDPyNv1gm,1,0.53294,0.29944,0.00021354,0.060253,1.6989,9.9858,6.6491,-3.3608,-6.1875,-1.5898
326,423:R_2VEZT2fDPyNv1gm,2,3.4144,0.99996,3.0423e-05,0.051199,3.9707,4.1428,7.8342,-6.5043,-1.1375,-9.9327
327,423:R_2VEZT2fDPyNv1gm,3,0.45099,0.087113,6.8928e-05,0.05,1.8323,9.6929,-2.6519,9.9999,-7.915,-5.1093
328,423:R_2VEZT2fDPyNv1gm,4,0.77125,0.21018,6.9719e-05,0.050061,1.832,8.761,6.3436,3.1084,-2.8394,-4.9652
329,423:R_2VEZT2fDPyNv1gm,5,0.10874,0.0010518,1.6873e-07,0.051719,3.378,8.1683,8.9114,-4.3954,-0.61948,2.0725
330,436:R_UYNV3EWWRV3lLoZ,1,0.1,0.008889,0,0.05007,1.6175,6.6321,-1.6687,9.1833,-3.6877,-3.7585
331,436:R_UYNV3EWWRV3lLoZ,2,0.11398,0.0010011,0,0.050007,2.0633,6.5925,9.5421,-6.0083,5.0668,-9.978
332,436:R_UYNV3EWWRV3lLoZ,3,0.53041,0.0018917,0.095215,0.072461,2.7874,4.7461,5.957,-6.6797,-0.41016,-4.9609
333,436:R_UYNV3EWWRV3lLoZ,4,0.47073,0.0017597,0.0020583,0.056972,2.4303,7.8206,7.2412,-7.8116,-1.6012,-5.3776
334,436:R_UYNV3EWWRV3lLoZ,5,0.18292,0.0010049,0.00018986,0.05004,3.2124,8.2945,9.96,-9.99,-9.3325,-9.9981
335,442:R_3Ld88EjI8BWuUys,1,4.805,0.17358,0.42065,0.089601,1.6488,-0.0052868,0.9573,0.52161,5.5653,9.8884
336,442:R_3Ld88EjI8BWuUys,2,0.5879,0.002118,0.37226,0.052649,1.2293,-0.23703,0.41162,0.43777,3.7145,9.7909
337,442:R_3Ld88EjI8BWuUys,3,0.18938,0.68308,0.26562,0.05,0.63916,-0.15137,0.11719,0.10254,3.8818,10
338,442:R_3Ld88EjI8BWuUys,4,2.4244,0.98583,0.46979,0.050027,1.1702,-0.29382,0.83012,0.5542,6.0537,9.9575
339,442:R_3Ld88EjI8BWuUys,5,0.86983,0.0010034,0.2234,0.14759,1.0203,-0.1852,0.65962,0.77234,4.3435,10
340,449:R_2bWfpiDHdXVr7kL,1,6.5705,0.0010016,0.23258,0.055668,1.0831,0.56884,0.62034,1.9408,4.2653,8.8567
341,449:R_2bWfpiDHdXVr7kL,2,7.7191,0.0015128,0.31174,0.068281,0.89763,0.6537,0.3524,1.3433,5.4422,9.9791
342,449:R_2bWfpiDHdXVr7kL,3,0.83623,0.0010273,0.11001,0.050111,0.59173,0.42186,0.90879,1.3466,3.1188,9.814
343,449:R_2bWfpiDHdXVr7kL,4,9.9995,0.0030466,0.45031,0.050446,1.0272,0.90552,1.2453,1.7735,7.7527,9.9891
344,449:R_2bWfpiDHdXVr7kL,5,9.9429,0.0010238,0.39222,0.051952,1.4855,0.37127,1.2196,2.5269,5.2027,9.9973
345,459:R_3h3FwGmfU7ntaRK,1,2.0022,0.035552,0.21839,0.061502,0.59779,0.61699,0.95017,0.17803,3.7221,9.9897
346,459:R_3h3FwGmfU7ntaRK,2,2.8704,0.0095912,0.30398,0.050008,0.93207,0.63751,0.87407,-0.12339,3.8895,9.9929
347,459:R_3h3FwGmfU7ntaRK,3,6.0976,0.001085,0.21621,0.050231,0.25391,0.3186,1.5005,0.2117,5.7932,9.947
348,459:R_3h3FwGmfU7ntaRK,4,9.8268,0.013092,0.29299,0.050045,0.63262,0.65706,0.94184,-0.38454,4.9796,9.204
349,459:R_3h3FwGmfU7ntaRK,5,1.389,0.017019,0.51625,0.065921,0.90324,0.57495,1.1154,0.0030518,5.9323,9.8349
350,511:R_1q7Lpr4tLzK3kHb,1,1.138,0.032516,0.38333,0.058607,1.2387,0.52006,1.4492,0.043547,5.0262,9.6266
351,511:R_1q7Lpr4tLzK3kHb,2,0.6828,0.028702,0.39085,0.055899,1.1408,0.41131,1.1575,0.29789,4.4807,9.9971
352,511:R_1q7Lpr4tLzK3kHb,3,0.91593,0.085955,0.25678,0.05409,1.1276,0.54661,1.1035,0.34382,4.5641,9.8424
353,511:R_1q7Lpr4tLzK3kHb,4,0.39732,0.062872,0.31903,0.063156,0.91387,0.50761,1.0354,0.2005,4.2336,10
354,511:R_1q7Lpr4tLzK3kHb,5,0.73011,0.217,0.3122,0.050252,1.135,0.54968,1.0818,0.33202,4.3238,9.9764
355,535:R_STCj0QvQgvLzWU1,1,3.8927,0.99924,0.48697,0.05013,1.2005,-0.343,1.535,0.31222,4.5391,9.9989
356,535:R_STCj0QvQgvLzWU1,2,0.51978,0.0045623,0.22314,0.052713,1.0969,-0.59082,1.1035,0.4834,4.3408,10
357,535:R_STCj0QvQgvLzWU1,3,1.4349,0.50434,0.25927,0.050422,1.1512,0.29413,1.0038,0.10016,4.2528,9.9882
358,535:R_STCj0QvQgvLzWU1,4,1.1691,0.10268,0.22382,0.056525,1.0627,-0.10512,1.0596,0.21176,4.8536,8.985
359,535:R_STCj0QvQgvLzWU1,5,0.40792,0.0077877,0.30499,0.054163,1.0324,-0.14822,1.1866,0.24351,4.3343,9.7327
360,560:R_WxOwlLd4093w8lH,1,4.2664,0.0010492,0.43409,0.050001,0.25383,1.1147,2.0579,-0.058267,3.9695,9.9409
361,560:R_WxOwlLd4093w8lH,2,3.017,0.001003,0.1928,0.050644,0.25,0.92298,1.303,0.18943,2.784,9.9999
362,560:R_WxOwlLd4093w8lH,3,8.6311,0.0010002,0.55152,0.05,1.0446,1.2548,1.4639,-0.66831,4.5971,9.2769
363,560:R_WxOwlLd4093w8lH,4,3.7707,0.0052963,0.31605,0.050631,0.73275,1.173,0.94236,-0.57481,4.522,9.6107
364,560:R_WxOwlLd4093w8lH,5,9.997,0.0010575,0.56595,0.050645,0.94289,1.3861,1.9024,0.65068,7.6262,4.6084
365,804:R_3EsSw2YvrmJfDkB,1,2.6635,0.77278,0.48785,0.051581,1.0898,0.68642,1.3354,0.02924,3.4042,9.9984
366,804:R_3EsSw2YvrmJfDkB,2,1.9979,0.020373,0.19789,0.15414,1.1908,0.8236,0.98989,0.34925,3.6161,9.9702
367,804:R_3EsSw2YvrmJfDkB,3,2.8005,0.055206,0.17949,0.087783,0.6259,0.64396,1.1629,-0.45134,3.9341,8.8436
368,804:R_3EsSw2YvrmJfDkB,4,1.9413,0.88865,0.22607,0.051425,0.89111,0.1416,0.85449,0.23438,3.0908,9.9365
369,804:R_3EsSw2YvrmJfDkB,5,0.47701,0.0058463,0.34023,0.05207,0.82773,0.45936,0.95581,-0.21303,3.2926,9.083
370,805:R_BDtiNRvCWgS3tlv,1,9.9889,0.0071885,0.50324,0.072761,0.62068,0.70258,1.0813,-7.7659,6.6532,2.3483
371,805:R_BDtiNRvCWgS3tlv,2,3.6333,0.0028329,0.34326,0.061377,0.93336,0.94697,0.73799,-0.7899,3.768,7.5146
372,805:R_BDtiNRvCWgS3tlv,3,7.4472,0.012243,0.31415,0.070536,0.90829,0.6216,0.87828,-0.4124,3.8425,9.949
373,805:R_BDtiNRvCWgS3tlv,4,5.3643,0.0052985,0.33781,0.057538,0.57782,0.76636,0.74592,-1.4546,4.3665,9.8305
374,805:R_BDtiNRvCWgS3tlv,5,5.246,0.014559,0.28538,0.0702,0.65845,0.6859,0.65959,-0.8364,4.5208,9.9382
375,806:R_2y2vsNf1xM7cyDH,1,9.7177,0.0033896,0.82343,0.051016,2.6408,1.0446,1.0915,-1.8539,6.4393,9.6685
376,806:R_2y2vsNf1xM7cyDH,2,7.1645,0.0020824,0.67058,0.095003,0.89932,0.72697,2.0372,-0.90863,9.0531,9.8985
377,806:R_2y2vsNf1xM7cyDH,3,4.9211,0.001,0.73567,0.05,1.1779,0.85514,1.2941,-0.80345,5.0048,9.8744
378,806:R_2y2vsNf1xM7cyDH,4,3.4332,0.0010813,0.4872,0.10506,0.96034,0.84845,0.48511,-0.009789,4.3589,9.4386
