subject,nll,nll1,nll2,nll3,nll4,nll5
249-R_d1i4xMt2Vzivxg5,447.75199999999995,94.04069999999997,72.10309999999998,87.71870000000001,85.8464,108.04310000000001
250-R_r2BwOdT2hnmQ5WN,588.6052999999999,114.2597,109.18250000000002,117.56109999999998,106.67989999999998,140.92209999999997
256-R_10BfVTQovUcZioM,529.1139,94.91430000000001,128.70089999999996,90.00819999999999,101.63129999999998,113.85919999999997
262-R_30idhiqurUAv63D,577.6671,111.32799999999999,113.58489999999998,130.5147,106.2168,116.0227
269-R_2zC5iAXvVOKLmh6,533.7008999999998,125.53309999999996,95.3482,100.66299999999998,108.51959999999998,103.63699999999999
273-R_2zuodaGDxpO8dfe,496.01849999999996,112.17549999999999,112.19819999999999,94.93449999999997,104.64699999999998,72.06330000000001
281-R_NVGtaI93MLLVQfT,439.0733999999999,81.00209999999997,89.6559,80.13929999999999,108.94259999999998,79.33349999999997
290-R_25zHKt5eqk2Fr1k,648.6419,131.95750000000004,129.5842,129.39960000000002,128.9746,128.72599999999989
291-R_3fq8dlBEbdOzPCb,614.0345,109.92049999999999,115.95639999999997,142.75629999999998,125.64519999999999,119.75609999999998
293-R_2aCAcRnL67iaV0l,454.9167,86.06890000000001,75.9056,82.0717,92.40029999999997,118.4702
294-R_2zP8FeEoub7z36i,440.68909999999994,82.2495,111.71109999999997,91.3362,78.31729999999999,77.075
305-R_WBOZ0yrZfLTCClz,601.1632,139.2021,117.91390000000001,104.36339999999998,125.81969999999997,113.86410000000001
309-R_2YRtckLmarTUiRn,493.38539999999995,98.80650000000001,98.23809999999997,112.5412,97.09869999999997,86.70089999999999
311-R_3pgcvaDmcvM4aTR,413.7431,82.76239999999999,86.6049,75.2024,85.89150000000002,83.28190000000001
329-R_23eNWjNjj4QQj6j,510.12239999999997,102.9597,97.5857,109.77899999999998,104.0428,95.7552
342-R_3mmldwGes6cKAa2,550.5541,121.74139999999998,116.9091,101.49560000000001,116.80849999999998,93.59949999999999
353-R_poraw4AzFhTIAxP,630.7559999999999,119.53419999999996,136.55220000000003,125.67549999999999,121.10409999999997,127.88999999999997
372-R_Pwksr0eXcbCEd8d,734.8073999999998,153.3711,145.1597999999999,144.52239999999995,146.16379999999998,145.59029999999996
388-R_dpq89nsKJ0JiXRL,612.2369999999999,141.1243,111.9716,122.14609999999996,123.96879999999997,113.02619999999996
423-R_2VEZT2fDPyNv1gm,623.6785,126.2363000000001,127.64270000000005,122.58729999999993,125.58989999999996,121.62229999999997
436-R_UYNV3EWWRV3lLoZ,613.3129,120.078,124.60740000000001,124.18280000000004,123.42670000000004,121.01799999999993
442-R_3Ld88EjI8BWuUys,532.3757999999999,96.81419999999997,106.56389999999999,114.56419999999997,97.97800000000001,116.45549999999997
449-R_2bWfpiDHdXVr7kL,506.62429999999995,94.74069999999999,116.81259999999997,103.82469999999998,109.87720000000002,81.36909999999999
459-R_3h3FwGmfU7ntaRK,468.87659999999994,97.19869999999999,82.97139999999999,111.9918,83.33389999999999,93.38079999999998
511-R_1q7Lpr4tLzK3kHb,447.46059999999994,104.02479999999998,75.5424,86.26379999999999,102.41669999999999,79.2129
535-R_STCj0QvQgvLzWU1,445.21119999999996,85.50099999999999,92.4212,86.1068,84.14089999999999,97.04129999999999
560-R_WxOwlLd4093w8lH,423.16790000000003,76.31519999999999,81.41580000000002,103.2783,70.81150000000001,91.3471
804-R_3EsSw2YvrmJfDkB,498.6821,77.2142,118.3484,96.02139999999999,116.1532,90.94489999999998
805-R_BDtiNRvCWgS3tlv,564.0023999999999,109.88819999999997,117.75309999999996,110.13449999999999,109.76819999999998,116.45839999999998
806-R_2y2vsNf1xM7cyDH,608.7702999999999,122.27909999999997,129.50510000000003,112.36939999999998,133.7845,110.83219999999997
810-R_2zjbTiTg8Eyyn0l,480.1078,106.42759999999998,77.812,92.4931,95.609,107.76610000000001
811-R_3qjkmgfPqGwc8Ds,385.8368,79.61369999999998,77.06299999999999,97.8956,61.16940000000001,70.09510000000002
814-R_3g7L4XGVMxJRB0Y,476.92979999999994,110.88909999999998,106.91479999999997,82.72710000000001,84.39680000000001,92.00200000000001
832-R_xlnbFfl5i6Zgz5v,494.42769999999985,100.08069999999998,89.12129999999999,107.78799999999995,107.55679999999997,89.88089999999997
833-R_1IsH6cT55Ys9Qu4,471.1551999999999,94.81849999999999,91.37399999999998,97.2866,103.34799999999997,84.32809999999999
834-R_30ppJhWfEZIOoSi,448.65739999999994,89.2884,77.2232,86.67099999999999,87.98920000000001,107.48559999999999
842-R_3jciZNiYxaSffqd,554.8235999999999,107.4642,111.7964,114.81989999999996,117.2894,103.45369999999997
844-R_2D6PtBpvztH0yVh,741.8071,149.68609999999998,147.26519999999988,144.53069999999997,150.61019999999996,149.71490000000014
846-R_z1hBUlYMwkfdbGh,568.7507999999998,108.39519999999997,117.58159999999998,96.68059999999997,134.67159999999993,111.42179999999998
849-R_1im5d5ENT1vk0Xm,604.7189,143.56220000000002,104.88839999999999,118.3149,105.0474,132.906
856-R_3EEYoLyNN9SpuuT,322.3344,67.37450000000001,67.0146,72.11619999999999,57.501200000000004,58.32790000000001
858-R_3NR4vGxEweQ74vU,409.64699999999993,66.7049,92.47189999999999,81.3362,84.9507,84.18329999999999
859-R_2TIcY7St40mDSbp,774.9464,158.3926,170.15290000000007,148.8665999999999,159.6709,137.86340000000004
866-R_1gV06gSb8WYiLyG,571.4945999999999,116.53529999999995,134.79850000000002,112.08579999999998,99.38289999999999,108.69209999999995
866-R_31YEgt5MqfcfZMC,593.8579,124.27729999999994,117.0287,119.58280000000002,119.0528,113.91630000000002
868-R_3fr4BoB7aWIvPgR,536.7512999999999,113.11839999999998,100.39779999999999,131.67599999999996,94.14099999999998,97.4181
869-R_1ISnTo9jrXyYo7m,493.82259999999997,107.39120000000001,84.44959999999999,116.2414,94.12089999999998,91.61950000000003
870-R_2xVJtapsa8AgCqQ,318.4349,65.7991,68.4485,55.7352,67.93880000000001,60.5133
872-R_3qROiZsEr7Bcg5H,552.3823,105.23169999999999,124.7161,109.5151,98.71669999999999,114.2027
874-R_1odMCxxk6eeEibU,641.8158,137.14819999999997,124.5748,124.74509999999997,136.7484,118.59930000000001
875-R_sRIghBHHMf7ejap,524.7649999999999,98.43839999999999,96.54299999999999,120.64189999999992,84.21589999999998,124.92579999999998
876-R_2EoXmGjYUQr2dur,448.17960000000005,78.32339999999998,102.32260000000001,80.15929999999999,117.84960000000001,69.52470000000002
877-R_3OdnHFXpuFf8un0,467.3818999999999,83.8553,101.53659999999999,92.01849999999997,98.36749999999998,91.60399999999998
878-R_1oj3N9paNMQNcBO,375.54810000000003,80.8195,84.06859999999999,73.8102,64.9218,71.928
883-R_b255PQj1bstkMjD,567.8537,123.64410000000001,116.88089999999997,106.48010000000004,106.24200000000002,114.6066
884-R_1GV2s0YumCvk7mL,460.64469999999994,101.9823,81.10059999999999,94.98610000000001,71.2768,111.29889999999997
889-R_1lbZpf1sOuV5qV6,458.51929999999993,73.55609999999999,92.19009999999999,101.1051,107.64289999999997,84.02509999999998
890-R_3k6BHPoEBivOVoU,518.7218,108.8964,98.19559999999998,84.3617,121.87289999999999,105.3952
891-R_4ZvxGd3B7j8Ow4F,520.6398999999999,119.5551,93.08789999999998,91.12969999999999,99.48589999999997,117.38129999999997
892-R_2s1049Oc450dUTh,492.2347,121.3703,92.579,100.00209999999998,88.3051,89.9782
893-R_0UL4gyg02Zovjjz,454.3986,85.3459,83.4122,109.81099999999999,76.71219999999998,99.11729999999997
A101-R_Q0Jd5lCBrQu5Dm9,425.6942,86.5581,95.5619,87.3668,70.2872,85.92020000000001
A103-R_3lJsCIPqfpqRhkf,419.16560000000004,75.9295,76.2837,102.34700000000002,88.3707,76.2347
A1046-R_2PyWOmUGyUGZUEJ,462.37679999999995,91.6711,84.10979999999999,107.05940000000001,90.81599999999997,88.7205
A1052-R_787p5urRmH36oyR,372.77160000000003,70.3661,55.321200000000005,83.80659999999999,88.13360000000002,75.14410000000002
A1068-R_wRzI7YBAT4B6vrb,618.7821999999999,138.56379999999996,127.85589999999998,112.95699999999997,119.36089999999999,120.04459999999997
A1083-R_0OFsszTuxG152et,425.60099999999994,78.5766,101.81679999999997,80.4742,102.55109999999998,62.18230000000001
A1084-R_2e2JcZRGwBBrLuc,550.5681,118.36429999999999,100.30749999999999,110.80439999999996,100.90809999999998,120.18379999999999
A1088-R_21tsSKEkouatsIv,707.1763999999998,160.91799999999998,139.37989999999996,148.47910000000002,128.35539999999992,130.04399999999995
A1098-R_2Ugu89wtmPn7MqW,492.68049999999994,83.66640000000001,108.6926,125.40779999999998,76.74789999999999,98.16579999999996
A1099-R_xrAaD53OJwbsqch,526.4201999999999,118.84259999999999,85.39760000000003,124.96899999999997,100.73019999999998,96.48079999999997
A1107-R_1jJRP7qgTeMGQjK,719.9792,142.51980000000006,151.58330000000004,148.11820000000003,140.21979999999996,137.53809999999993
A112-R_1DSHShmupLFd4m9,490.53290000000004,98.53240000000002,107.69449999999998,104.39759999999998,92.95490000000002,86.95350000000002
A1124-R_1FRFvReh5PWJdU4,464.9020999999999,102.2438,104.8718,87.20520000000002,88.57849999999998,82.00280000000001
A1142-R_2q7AVjiFzzHLJze,500.6833999999999,92.21009999999998,117.13499999999998,84.6557,115.42809999999996,91.2545
A1144-R_1GQ4AZBwXaNGfUa,531.6247,87.1088,127.30719999999997,93.64030000000001,114.72989999999999,108.8385
A1145-R_sMqyJ1BSXGhpH45,668.3806,140.33269999999996,129.12709999999996,152.96429999999998,116.4842,129.47229999999996
A115-R_2SIX12SOZtVB5hi,465.4826999999999,98.29009999999998,98.50680000000001,89.19609999999997,87.79169999999998,91.698
A1153-R_1CwnNA5xXOlHq5l,470.6434999999999,109.47379999999997,86.4057,91.02499999999998,79.70729999999999,104.03169999999999
A1155-R_r1L2X7BOYIy9Nuh,529.6877000000001,106.5688,109.98000000000002,114.8943,95.2407,103.0039
A1156-R_3PLx6wbMJkWDIHL,518.1535999999999,116.98609999999998,109.15429999999999,93.88449999999999,103.62599999999998,94.50269999999999
A1157-R_0GqMhnxN1UuSyZP,421.55249999999995,91.35899999999998,79.16679999999998,87.6918,83.73230000000001,79.60260000000001
A1164-R_1BW6aO57CMNB7R2,454.5089,64.7031,82.95279999999997,114.74139999999998,93.02560000000001,99.08600000000001
A1169-R_279by9quxXs7MJg,711.8015999999999,138.19469999999998,124.96279999999996,147.20729999999998,142.08479999999997,159.352
A1176-R_1IQUAVGM8CMTUs7,395.6483,89.4192,77.4732,70.9799,78.6125,79.16349999999998
A1177-R_1LSZ0fYugR2CutH,631.9175999999999,119.09599999999998,128.88609999999997,146.47889999999995,94.30519999999999,143.1514
A1183-R_1IRSUcwvzKWHeiK,381.63680000000005,68.68400000000001,65.09530000000001,79.74909999999998,93.12400000000002,74.9844
A1184-R_28HW4qAaDytUum4,362.4905,70.0997,76.3648,67.6024,71.24960000000002,77.17399999999999
A1186-R_25X9yP84u29qmjb,415.7783999999999,88.1111,92.83299999999998,63.00630000000001,92.7487,79.07929999999996
A1189-R_2Pbwv5ODYaLw4cM,433.73839999999996,74.533,96.67609999999998,65.6411,96.30759999999998,100.58059999999999
A1190-R_vuhZhSRa1lAUfNT,482.12209999999993,97.14209999999996,84.84480000000003,94.94809999999998,95.24049999999998,109.94660000000002
A1195-R_3RjyrEiTIWDXA2x,496.3651,109.3444,108.87789999999995,105.4755,90.8671,81.8002
A1198-R_2rnZByl3Wr3snSB,524.7862999999999,116.24389999999997,94.18499999999999,83.75729999999999,126.59549999999997,104.0046
A1203-R_3iUSiDuaITYn9xH,511.59979999999996,113.30219999999998,99.78859999999997,78.66839999999999,108.69319999999999,111.14739999999998
A121-R_3j2tErwVrBPXWAH,395.18649999999997,92.56159999999997,47.3407,95.2624,75.63929999999999,84.38250000000001
A1218-R_27TjX2Y40PFXng2,464.3051,99.4378,95.12060000000002,73.2292,92.8503,103.6672
A130-R_zUdkqlxVsz3sXcJ,376.2090999999999,76.30139999999999,77.44439999999999,78.2026,72.61899999999999,71.64169999999999
A137-R_1BVGDFLE0MAoBT7,464.67589999999996,85.61099999999999,96.61269999999998,101.94819999999999,87.6028,92.9012
A139-R_2PASwn39sTwAjf7,522.3381999999999,93.59589999999999,92.27479999999997,117.9267,89.24799999999999,129.2928
A157-R_2S7zh1YCdNMj6yh,647.8942,121.78649999999996,121.44889999999998,147.52480000000003,102.14389999999999,154.99009999999998
A160-R_2BhfLUXYvGnrPGY,408.59860000000003,77.5512,81.59550000000003,78.99020000000002,88.11440000000002,82.3473
A162-R_W6S2JhASxlVGYrn,451.3708999999999,83.90570000000001,72.1684,102.79739999999998,97.01559999999998,95.48379999999999
A197-R_24FNrEzIsOLhu9P,524.7533999999999,96.91470000000001,96.40610000000001,94.45719999999999,118.00789999999998,118.96749999999999
A206-R_20NeIyNUzFyrwec,374.5615,67.8862,73.3355,67.8672,89.5257,75.9469
A217-R_2OJ7PZqh9U4UvDS,499.33849999999995,110.36599999999997,115.38270000000001,91.5937,94.28249999999997,87.71359999999999
A242-R_ymscU32j53VKwil,390.2428,95.47229999999999,73.50800000000001,74.33720000000001,80.90289999999999,66.0224
A259-R_2qDxofDzXoJdsd5,352.631,72.45530000000001,64.504,69.75679999999998,86.6355,59.2794
A290-R_pbj3IZMREKq4PTj,493.50380000000007,99.04610000000001,99.23629999999999,107.34809999999999,108.52470000000002,79.3486
A314-R_1mfw4bW019u3R2s,412.8853,90.42929999999997,71.39170000000001,94.206,82.05149999999999,74.80680000000001
A337-R_2Cp82k425UC0gZO,548.477,102.94409999999999,138.2549,108.27090000000001,95.83569999999997,103.17139999999998
A919-R_1gqDKLw9vYTuhE7,569.1829,120.44819999999997,103.64049999999999,140.0839,107.21490000000001,97.79539999999999
A927-R_1rNeL3pw39vXNRi,578.5009,113.13199999999996,105.35249999999998,105.36699999999998,125.0735,129.57590000000002
A953-R_6gueSHxvF4UshlT,560.1884,112.58329999999997,125.5105,106.7003,121.06360000000001,94.33070000000001
