subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
129:R_2q8z9DfvMUHDZio,4,5.2544,0.001,0.22339,0.05,0.25025,0.34433,1.285,0.42291999999999996,4.1158,6.8477,0.22339,0.5970529335890109,8.23701,129
129:R_2q8z9DfvMUHDZio,5,9.9671,0.010782,0.31116,0.050101,0.39505,0.47873999999999994,1.4035,0.8881399999999999,9.8517,9.9779,0.31116,0.7012291661705086,3.22672,129
137:R_2X1ycnpBX7zJOwI,1,5.612,0.019786,0.54432,0.056036,1.2102,0.4017,1.0861,1.0088,5.6462,9.9976,0.54432,0.5232460313610634,1.81968,-8
137:R_2X1ycnpBX7zJOwI,2,6.0944,0.74587,0.3817,0.052458000000000005,0.31895999999999997,0.46174,1.5475,1.3878,7.3596,9.3254,0.3817,0.68993611065683,0.0876505,-8
137:R_2X1ycnpBX7zJOwI,3,2.3775,0.014057,0.47443,0.079248,1.1212,0.5793,0.81597,0.465,3.6811,8.7979,0.47443,0.5281572884038008,2.78032,-8
137:R_2X1ycnpBX7zJOwI,4,1.5547,0.043126,0.38743,0.08573099999999999,0.25093000000000004,0.51844,1.1748,0.46758,4.8167,10.0,0.38743,0.6099610181780161,2.27636,-8
137:R_2X1ycnpBX7zJOwI,5,5.8432,0.010628,0.51358,0.052155999999999994,0.8871,0.11967,1.107,0.31651999999999997,5.653,7.1575,0.51358,0.5897147830620025,2.44088,-8
139:R_1F5MGuZ2rKZOLnc,1,9.7593,1.0,5.8536e-05,0.050051,2.8743,-9.9988,-5.3274,9.9974,-9.9994,-9.9019,5.8536e-05,0.21181045286324884,0.0,-194
139:R_1F5MGuZ2rKZOLnc,2,0.47698999999999997,0.0049164,0.0,0.050053,2.1035,-6.6556,-7.5041,8.8436,-8.7899,-10.0,0.0,0.21998561932658328,14.8806,-194
139:R_1F5MGuZ2rKZOLnc,3,0.9255700000000001,0.069091,0.22211999999999998,0.054598,0.25118,0.36423,0.78842,0.20863,2.6336,9.6638,0.22211999999999998,0.5654849060987227,2.14272,-194
139:R_1F5MGuZ2rKZOLnc,4,0.15120999999999998,0.16383,0.0011902999999999998,0.050079000000000005,1.5785,-10.0,-8.3621,8.8805,-6.7096,-9.9772,0.0011902999999999998,0.21193877884344736,4.05631,-194
139:R_1F5MGuZ2rKZOLnc,5,0.71363,0.9664,0.00040978,0.05,3.7825,-5.7668,-1.9199,5.0272,-6.0216,-9.8926,0.00040978,0.21517784619804078,0.024097,-194
149:R_shhEOP9BPIFkz97,1,2.1881,0.011929,0.28415999999999997,0.06653200000000001,0.65232,1.2304,0.7421399999999999,0.9425100000000001,4.4035,10.0,0.28415999999999997,0.5394638056472946,3.38163,66
149:R_shhEOP9BPIFkz97,2,9.6796,0.9296,0.28789000000000003,0.088089,0.43749,1.1304,1.0097,1.3975,6.7706,9.8481,0.28789000000000003,0.6261310175853887,0.0102882,66
149:R_shhEOP9BPIFkz97,3,1.4223,0.0056188,0.25765,0.09458,0.86282,1.1752,0.8196100000000001,1.1514,3.5992,9.9857,0.25765,0.5069056436951398,5.2716,66
149:R_shhEOP9BPIFkz97,4,9.228,0.9988299999999999,0.2539,0.073297,0.47086000000000006,1.1888,1.2564,1.4571,5.8789,9.9998,0.2539,0.6024051849612846,0.000145932,66
149:R_shhEOP9BPIFkz97,5,0.99916,0.023431,0.45962,0.052242,0.62136,1.1496,0.9640299999999999,1.4454,4.1233,9.7567,0.45962,0.5503016949164499,4.30593,66
