,subject,fold,1,2,3,4,5,6,7,8,9,10
190,228:R_ULyuWg2JwZBuGiJ,1,7.3452,0.0082848,0.34852,0.068701,0.29128,-1.8684,1.4626,-1.9964,7.3822,7.0123
191,228:R_ULyuWg2JwZBuGiJ,2,6.2356,0.74876,0.31446,0.051411,0.94649,-0.98878,1.1214,-3.8455,6.3354,9.9091
192,228:R_ULyuWg2JwZBuGiJ,3,2.8546,0.84735,0.44389,0.053186,0.83393,-0.81698,1.2497,-0.34071,4.228,9.5859
193,228:R_ULyuWg2JwZBuGiJ,4,0.65884,0.092492,0.36444,0.11943,1.178,-1.3295,1.0895,0.29355,4.5337,9.8663
194,228:R_ULyuWg2JwZBuGiJ,5,2.1428,0.78219,0.48147,0.05087,0.85439,-0.34565,1.1665,-0.31981,4.6747,9.8065
195,229:R_3KxYOzYEKloODvs,1,1.6194,0.0024705,0.24878,0.051202,1.1687,0.75424,0.78972,-0.063248,4.3284,9.5559
196,229:R_3KxYOzYEKloODvs,2,0.887,0.056102,0.131,0.050535,0.98526,0.94109,0.65618,0.17122,3.955,10
197,229:R_3KxYOzYEKloODvs,3,2.0104,0.011801,0.14921,0.050052,0.92216,0.77581,0.62607,-0.22636,4.2625,9.9443
198,229:R_3KxYOzYEKloODvs,4,157.22,0.92489,0.39779,0.050457,0.72786,0.66604,1.7942,0.42111,9.8196,-5.903
199,229:R_3KxYOzYEKloODvs,5,0.71243,0.0010599,0.21165,0.050274,0.91627,0.72844,0.52244,-0.13315,3.6844,9.8641
200,230:R_28G5rUmynDONqbJ,1,0.77811,0.024786,0.1925,0.05016,0.7567,0.70966,0.83299,0.75805,3.6385,9.9906
201,230:R_28G5rUmynDONqbJ,2,1.6487,0.033348,0.2757,0.071821,1.0489,0.88524,0.89395,0.81948,4.6029,9.723
202,230:R_28G5rUmynDONqbJ,3,1.4628,0.027266,0.28099,0.050862,0.86154,0.71277,0.87331,0.90392,4.5452,9.9988
203,230:R_28G5rUmynDONqbJ,4,1.3503,0.0063652,0.28691,0.050498,0.78637,0.44119,0.66454,0.26237,4.0584,9.4438
204,230:R_28G5rUmynDONqbJ,5,1.2021,0.0053343,0.1644,0.051705,0.94824,0.48074,0.78253,0.73596,3.2602,9.215
205,231:R_2QRpawEy8w6txvN,1,19.181,0.0025706,0.36001,0.050852,0.48885,1.6761,0.36147,-2.3471,4.7482,8.5618
206,231:R_2QRpawEy8w6txvN,2,1.352,0.023625,0.27652,0.050425,0.76322,1.9928,0.38933,-1.9391,3.729,9.937
207,231:R_2QRpawEy8w6txvN,3,1.1571,0.0020112,0.25805,0.050087,0.93221,2.0991,0.51308,-0.12868,3.1702,9.9948
208,231:R_2QRpawEy8w6txvN,4,2.705,0.0034753,0.11134,0.05,0.28546,1.5636,0.16972,-0.97725,2.1023,10
209,231:R_2QRpawEy8w6txvN,5,0.80552,0.0038903,0.23339,0.051163,0.69367,1.9721,0.57337,-0.48229,3.9416,9.9926
210,236:R_24qFUPTZKx0SybQ,1,2.148,0.03383,0.2002,0.38004,1.2178,-0.21484,0.95703,0.56641,2.4805,-2.4414
211,236:R_24qFUPTZKx0SybQ,2,0.65648,0.0010095,1.2016e-05,0.052306,3.9363,9.9445,9.9852,-4.7359,9.3045,-9.9957
212,236:R_24qFUPTZKx0SybQ,3,12.364,0.0010986,0.57803,0.32728,1.9468,-0.16486,0.66937,0.25789,3.1695,-9.9999
213,236:R_24qFUPTZKx0SybQ,4,0.26096,0.79924,0.00060886,0.050566,0.96272,-10,-8.6113,9.0858,-1.4933,3.063
214,236:R_24qFUPTZKx0SybQ,5,49.692,1,0.479,0.27897,0.38574,0.33691,2.6074,2.0166,5.3369,10
215,242:R_12lQaNUgCpqQizh,1,17.973,0.0031733,0.23243,0.050767,0.25021,0.54046,0.51303,1.1141,3.4075,9.3957
216,242:R_12lQaNUgCpqQizh,2,32.961,0.0061545,0.45851,0.05,0.25,0.352,1.1895,1.7708,5.1982,7.6647
217,242:R_12lQaNUgCpqQizh,3,0.25777,0.0023407,0.19395,0.054136,0.64724,0.43096,0.26527,0.49711,3.111,9.5539
218,242:R_12lQaNUgCpqQizh,4,21.56,0.0053071,0.50568,0.050915,0.60251,0.95682,0.59871,1.6901,4.9278,9.9799
219,242:R_12lQaNUgCpqQizh,5,16.401,0.0034816,0.35612,0.052299,0.62293,0.80504,0.36847,1.3358,3.4045,9.8122
220,245:R_eINRkRhqhKHRjzz,1,1.3188,0.017933,0.27017,0.05,0.71775,0.2565,0.87929,-0.26665,4.6232,10
221,245:R_eINRkRhqhKHRjzz,2,0.78314,0.08849,0.32165,0.052409,0.71304,0.70844,0.99489,0.20235,5.1296,9.7987
222,245:R_eINRkRhqhKHRjzz,3,2.195,0.021214,0.21817,0.062705,0.97807,0.73154,0.78209,0.22497,4.5219,9.9268
223,245:R_eINRkRhqhKHRjzz,4,2.7261,0.010929,0.22949,0.076996,1.0435,0.70312,1.0352,0.36621,4.6973,10
224,245:R_eINRkRhqhKHRjzz,5,1.964,0.021895,0.21642,0.051835,1.0547,0.42186,0.81032,0.33914,4.3,9.7882
225,248:R_1Do3QQWN7pWkPwQ,1,189.23,0.94398,0.21537,0.050003,0.72437,0.31156,1.1881,0.28226,5.5757,9.7656
226,248:R_1Do3QQWN7pWkPwQ,2,1.5187,0.011929,0.15148,0.053588,1.638,0.24098,0.71235,0.4831,3.0018,9.9777
227,248:R_1Do3QQWN7pWkPwQ,3,0.93985,0.070096,0.20038,0.050275,1.1995,0.23163,0.90643,0.28629,3.9639,9.9038
228,248:R_1Do3QQWN7pWkPwQ,4,0.44977,0.045739,0.10612,0.050241,1.0035,0.13787,0.67994,0.29666,3.211,9.527
229,248:R_1Do3QQWN7pWkPwQ,5,0.83428,0.0014752,0.23313,0.050076,1.1366,0.25628,0.77697,0.42442,3.4003,9.9782
230,249:R_d1i4xMt2Vzivxg5,1,2.2341,0.0024342,0.17981,0.09323,1.0088,0.89299,0.33875,-0.32505,4.068,9.2514
231,249:R_d1i4xMt2Vzivxg5,2,9.0907,0.0080878,0.31088,0.050204,0.82944,1.2908,-0.063462,-1.8761,5.676,8.7955
232,249:R_d1i4xMt2Vzivxg5,3,1.7203,0.051046,0.14608,0.050596,0.86597,0.74905,0.29883,-0.18436,4.2152,10
233,249:R_d1i4xMt2Vzivxg5,4,12.563,0.004511,0.13518,0.12617,0.75429,0.6594,-0.021388,-2.3399,4.1143,8.4007
234,249:R_d1i4xMt2Vzivxg5,5,63.9,0.006748,0.28456,0.051244,0.72117,0.58823,0.59222,-2.7894,5.3403,9.056
235,250:R_r2BwOdT2hnmQ5WN,1,2.7083,0.0032547,0.16076,0.051324,0.3525,0.3033,1.1266,1.2267,2.5159,9.9119
236,250:R_r2BwOdT2hnmQ5WN,2,2.0275,0.058306,0.001673,0.0502,0.25083,0.26059,0.93926,1.1723,2.7472,10
237,250:R_r2BwOdT2hnmQ5WN,3,2.5329,0.010355,0.23572,0.05,0.30245,0.31471,1.2339,1.1898,2.7863,9.8174
238,250:R_r2BwOdT2hnmQ5WN,4,6.6307,0.0024921,0.35797,0.085636,0.81693,0.58526,0.67523,1.6031,4.9492,9.3457
239,250:R_r2BwOdT2hnmQ5WN,5,156.81,0.0016226,0.50878,0.10313,1.2901,0.46438,0.74358,1.0583,3.7543,9.9671
240,256:R_10BfVTQovUcZioM,1,13.389,0.0030673,0.38066,0.05,1.454,0.58741,0.98272,0.7973,5.8034,10
241,256:R_10BfVTQovUcZioM,2,31.657,0.0012162,0.22434,0.05187,0.25001,0.67301,2.3011,2.6925,5.7483,9.9995
242,256:R_10BfVTQovUcZioM,3,594.66,0.0066379,0.47423,0.050022,1.7264,1.1991,0.72122,1.3376,5.9391,3.7193
243,256:R_10BfVTQovUcZioM,4,10.915,0.001002,0.56402,0.050153,1.3176,0.92974,0.61567,0.69047,5.854,9.7235
244,256:R_10BfVTQovUcZioM,5,12.567,0.0011104,0.58256,0.051853,1.394,1.4165,0.15746,1.6134,6.3026,9.8116
245,262:R_30idhiqurUAv63D,1,55.766,0.98178,0.78809,0.07746,0.79805,0.95238,2.3103,-3.7296,5.7901,9.1551
246,262:R_30idhiqurUAv63D,2,3.2708,0.11096,0.49593,0.057784,0.87914,1.5213,1.6439,-1.7463,4.8741,9.9999
247,262:R_30idhiqurUAv63D,3,0.83628,0.52729,0.43854,0.13324,0.86292,0.77758,1.1487,0.25269,2.9749,8.6644
248,262:R_30idhiqurUAv63D,4,5.6626,0.98955,0.56161,0.050535,0.83966,1.0003,1.6111,0.40357,3.7445,8.3371
249,262:R_30idhiqurUAv63D,5,1.4097,0.18374,0.50692,0.050132,1.1904,0.71018,1.324,-0.16486,2.89,9.9844
250,269:R_2zC5iAXvVOKLmh6,1,0.43164,0.88273,0.36787,0.050256,0.87018,0.23435,0.91181,-0.47252,4.7878,9.8821
251,269:R_2zC5iAXvVOKLmh6,2,6.8577,0.92536,0.5683,0.051861,1.3091,-0.06958,1.6443,-5.9875,6.5393,9.6655
252,269:R_2zC5iAXvVOKLmh6,3,0.35935,0.014128,0.41209,0.1385,0.95595,-0.31215,1.1082,-0.11305,5.0635,9.7854
253,269:R_2zC5iAXvVOKLmh6,4,0.12622,0.0015015,0.32228,0.13949,0.95611,0.039002,1.0414,-0.93446,4.6207,9.9983
254,269:R_2zC5iAXvVOKLmh6,5,0.13796,0.58885,0.45991,0.11963,1.0652,-0.35065,1.144,-0.29663,4.3369,9.7919
255,273:R_2zuodaGDxpO8dfe,1,20.185,0.0018946,0.27405,0.064829,0.25001,0.59459,1.6264,2.1083,7.5441,6.9136
256,273:R_2zuodaGDxpO8dfe,2,4.979,0.0071914,0.28113,0.050043,0.61707,0.27719,0.99463,1.6044,4.9922,8.5112
257,273:R_2zuodaGDxpO8dfe,3,4.5787,0.0046871,0.044832,0.050198,0.25094,0.64202,0.74331,1.2636,3.7257,9.9932
258,273:R_2zuodaGDxpO8dfe,4,5.8813,0.0025087,0.20538,0.054138,0.67334,0.66032,0.45018,0.93897,4.2363,8.4467
259,273:R_2zuodaGDxpO8dfe,5,7.141,0.0027459,0.2986,0.050071,0.79063,0.36118,1.0616,1.267,4.9186,8.3456
260,281:R_NVGtaI93MLLVQfT,1,3.7383,0.011192,0.17509,0.050712,0.48647,0.33483,0.78388,0.48285,3.4446,8.5523
261,281:R_NVGtaI93MLLVQfT,2,13.715,0.0010321,0.47224,0.05,0.78224,0.14758,1.7131,-0.19899,9.825,9.9411
262,281:R_NVGtaI93MLLVQfT,3,7.8044,0.0010266,0.15612,0.050164,0.25183,0.019569,2.1669,1.1685,6.3739,6.562
263,281:R_NVGtaI93MLLVQfT,4,16.318,0.001,0.44383,0.05019,0.94777,0.84282,1.2891,1.3474,9.7347,7.9758
264,281:R_NVGtaI93MLLVQfT,5,2.9595,0.0026129,0.23597,0.050012,0.73552,0.72791,0.99365,0.6797,3.7704,9.9544
265,290:R_25zHKt5eqk2Fr1k,1,0.26439,0.0048508,0.0017087,0.050027,3.7432,8.2765,7.8433,-7.5539,-7.8702,-9.5536
266,290:R_25zHKt5eqk2Fr1k,2,11.333,0.0027131,0.6006,0.056224,0.96741,0.189,-1.7746,2.7989,9.5494,8.6576
267,290:R_25zHKt5eqk2Fr1k,3,341.63,0.0060271,0.11611,0.052415,1.0574,0.57174,0.043427,1.2876,2.8586,9.8725
268,290:R_25zHKt5eqk2Fr1k,4,16.319,0.0014348,0.45866,0.09781,1.775,0.88288,-0.19926,2.9944,8.2103,9.9815
269,290:R_25zHKt5eqk2Fr1k,5,15.057,0.0048806,0.53003,0.056901,2.104,0.19531,-0.23926,2.29,4.7998,7.7344
270,291:R_3fq8dlBEbdOzPCb,1,1.1646,0.021259,0.38285,0.089257,0.25,0.812,1.8657,0.96499,5.8805,10
271,291:R_3fq8dlBEbdOzPCb,2,3.8308,0.011488,0.41516,0.074221,0.92946,0.88017,1.0654,0.44928,3.7446,9.4855
272,291:R_3fq8dlBEbdOzPCb,3,0.4897,0.0037691,0.28175,0.052618,0.25023,0.84832,1.3146,0.98301,4.5708,9.7359
273,291:R_3fq8dlBEbdOzPCb,4,0.20365,0.0047911,0.25722,0.050455,0.35549,0.67732,1.1617,0.78124,4.0703,9.9988
274,291:R_3fq8dlBEbdOzPCb,5,6.0691,0.0047812,0.51957,0.086117,1.4685,0.87415,1.0414,0.66277,4.4949,9.4399
275,293:R_2aCAcRnL67iaV0l,1,2.8146,0.012307,0.2671,0.058289,1.0097,1.061,0.62823,0.33029,3.3805,9.5128
276,293:R_2aCAcRnL67iaV0l,2,4.3823,0.0027909,0.40691,0.061769,0.9597,0.86212,0.88849,0.57289,4.5058,9.8406
277,293:R_2aCAcRnL67iaV0l,3,4.9152,0.0015244,0.44227,0.051691,0.25182,0.83876,0.76565,-0.21943,6.7783,9.5884
278,293:R_2aCAcRnL67iaV0l,4,2.2876,0.01255,0.15088,0.055449,1.1321,0.61523,0.38086,0.097656,2.3291,8.3838
279,293:R_2aCAcRnL67iaV0l,5,7.8197,0.0046778,0.45027,0.05049,1.256,1.6578,0.51069,-0.038757,4.6844,7.7971
280,294:R_2zP8FeEoub7z36i,1,1.3816,0.0031883,0.19603,0.098322,0.75305,0.78322,0.43531,-0.57548,3.5049,10
281,294:R_2zP8FeEoub7z36i,2,3.3142,0.01983,0.36312,0.073094,1.2034,1.081,0.6044,-2.4901,5.288,9.9562
282,294:R_2zP8FeEoub7z36i,3,2.3193,0.0039498,0.44013,0.050172,0.81912,1.1003,0.13837,-2.1433,6.3643,9.3441
283,294:R_2zP8FeEoub7z36i,4,1.5405,0.0012793,0.42038,0.050022,1.0286,0.77847,0.49945,0.093016,3.9613,9.9968
284,294:R_2zP8FeEoub7z36i,5,4.2263,0.033048,0.38651,0.051573,1.4314,1.1479,0.37955,-0.85595,5.0821,9.7116
285,305:R_WBOZ0yrZfLTCClz,1,10.921,0.0057447,0.28287,0.09067,1.3013,-0.23135,0.54634,0.52109,4.3738,9.5682
286,305:R_WBOZ0yrZfLTCClz,2,740.77,0.0069809,0.46454,0.05028,1.1834,0.41725,0.0948,0.36525,6.0562,8.3635
287,305:R_WBOZ0yrZfLTCClz,3,13.677,0.0044137,0.42815,0.0764,1.1853,0.013075,0.69772,0.93734,6.1191,10
288,305:R_WBOZ0yrZfLTCClz,4,211.09,0.012251,0.28737,0.05875,1.1458,0.19807,0.52565,0.3472,6.502,9.9042
289,305:R_WBOZ0yrZfLTCClz,5,12.829,0.010128,0.23007,0.087314,1.3567,-0.076195,0.30455,0.34217,5.4395,9.4513
290,309:R_2YRtckLmarTUiRn,1,16.27,0.0075157,0.22357,0.050285,0.81263,-0.66019,0.97886,1.5178,4.2336,9.9584
291,309:R_2YRtckLmarTUiRn,2,8.9516,0.0067385,0.27395,0.050189,0.79381,-0.91591,1.2386,2.4144,5.5617,10
292,309:R_2YRtckLmarTUiRn,3,33.313,0.0077406,0.12064,0.13759,0.72186,-0.68423,1.3035,2.1219,4.6387,7.1734
293,309:R_2YRtckLmarTUiRn,4,695.11,0.024859,0.22928,0.050713,0.47735,-0.43559,1.2075,1.9536,5.2792,8.9081
294,309:R_2YRtckLmarTUiRn,5,22.267,0.012129,0.031443,0.050462,0.82184,-1.0696,0.94703,1.6026,4.4958,3.131
295,311:R_3pgcvaDmcvM4aTR,1,0.79757,0.0088164,0.32999,0.050167,0.92906,1.1349,0.60047,0.68124,4.3955,9.9978
296,311:R_3pgcvaDmcvM4aTR,2,1.0675,0.045435,0.26376,0.050772,1.4057,1.0659,0.55429,0.41704,3.4309,9.8694
297,311:R_3pgcvaDmcvM4aTR,3,1.3017,0.0043445,0.388,0.05,1.0125,0.72876,0.75195,0.63965,4.917,10
298,311:R_3pgcvaDmcvM4aTR,4,2.6984,0.993,0.31536,0.05,0.84837,0.50385,0.82451,0.48156,4.7047,9.9932
299,311:R_3pgcvaDmcvM4aTR,5,0.58228,0.002108,0.29995,0.065895,0.95145,0.74526,0.74518,0.55836,4.6407,9.9995
300,329:R_23eNWjNjj4QQj6j,1,3.486,0.0010026,0.24614,0.050415,0.61215,0.88337,0.44566,0.33232,4.0276,9.8351
301,329:R_23eNWjNjj4QQj6j,2,7.0912,0.0034941,0.27726,0.069135,0.52645,0.72865,0.93127,0.6047,4.9462,7.6236
302,329:R_23eNWjNjj4QQj6j,3,5.5043,0.0015498,0.35543,0.051005,0.58869,0.86739,0.39399,0.18085,5.0137,8.6278
303,329:R_23eNWjNjj4QQj6j,4,5.8579,0.0011188,0.30786,0.050723,0.5529,0.99199,0.40711,-0.24568,4.6394,9.1905
304,329:R_23eNWjNjj4QQj6j,5,5.5333,0.0020289,0.19397,0.067767,0.89774,1.1915,0.31566,0.4966,4.517,10
305,342:R_3mmldwGes6cKAa2,1,5.6111,0.0019708,0.28042,0.05466,0.84007,0.94238,1.0107,0.67179,4.1734,9.3717
306,342:R_3mmldwGes6cKAa2,2,0.99599,0.026678,0.14677,0.05,0.55228,0.39747,1.1107,0.69597,3.8495,9.9525
307,342:R_3mmldwGes6cKAa2,3,3.7833,0.0034097,0.20386,0.050428,0.25347,0.74153,1.5358,1.2076,5.2702,10
308,342:R_3mmldwGes6cKAa2,4,0.78182,0.0030047,0.22713,0.05,0.41433,0.60283,0.98188,0.67185,3.4372,9.9417
309,342:R_3mmldwGes6cKAa2,5,1.6604,0.010675,0.18592,0.070335,0.49114,0.84605,1.1251,0.45502,3.4818,9.9984
310,353:R_poraw4AzFhTIAxP,1,2.3031,0.021168,0.015869,0.05,0.25024,0.7666,1.1475,0.9668,3.7012,10
311,353:R_poraw4AzFhTIAxP,2,19.989,0.019989,0.19995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
312,353:R_poraw4AzFhTIAxP,3,3.5442,0.0024118,0.28282,0.053651,0.25488,0.4478,1.6177,1.5728,3.1453,6.8703
313,353:R_poraw4AzFhTIAxP,4,2.9276,0.0028995,0.3752,0.10592,0.67175,0.51641,0.85926,0.12216,2.585,9.7651
314,353:R_poraw4AzFhTIAxP,5,3.702,0.011227,0.39875,0.057964,0.26064,0.66983,1.2045,0.65748,4.4471,9.9421
315,372:R_Pwksr0eXcbCEd8d,1,0.10508,0.99991,3.8296e-06,0.050757,4,4.0166,4.3188,1.1569,3.2352,-5.5963
316,372:R_Pwksr0eXcbCEd8d,2,0.12093,0.019356,0.00015709,0.050454,2.5764,9.9431,7.5273,-9.6435,-1.1196,-9.8968
317,372:R_Pwksr0eXcbCEd8d,3,0.29438,0.0029849,1.9553e-06,0.051259,3.5471,9.035,9.956,-9.1808,-7.6292,-9.4953
318,372:R_Pwksr0eXcbCEd8d,4,0.35399,0.3156,0,0.050003,3.4744,3.8531,7.8586,-0.77619,-8.8131,-9.9502
319,372:R_Pwksr0eXcbCEd8d,5,1.7732,0.42142,2.566e-05,0.053609,2.7787,10,10,9.9999,3.493,-3.559
320,388:R_dpq89nsKJ0JiXRL,1,4.5927,0.0035524,0.16617,0.050056,0.73416,0.38937,0.72978,0.89584,3.8323,10
321,388:R_dpq89nsKJ0JiXRL,2,7.3129,0.0066993,0.26738,0.059735,0.25019,0.60252,1.0645,1.4196,4.2521,9.9993
322,388:R_dpq89nsKJ0JiXRL,3,5.8012,0.0023136,0.19603,0.10205,0.49223,0.35493,0.84365,1.0555,3.2885,8.1041
323,388:R_dpq89nsKJ0JiXRL,4,7.6522,0.001,0.28296,0.052124,0.65308,0.16602,0.68359,0.097656,4.3359,9.9902
324,388:R_dpq89nsKJ0JiXRL,5,4.7155,0.004098,0.11029,0.050058,0.32115,0.57626,0.94371,1.0271,3.3883,9.9923
325,423:R_2VEZT2fDPyNv1gm,1,0.11746,0.19998,0.00010669,0.075324,1.6448,-8.7694,-2.7776,7.3583,-1.5962,-9.7381
326,423:R_2VEZT2fDPyNv1gm,2,0.29998,0.013597,6.9411e-06,0.050003,3.9825,-9.9313,-5.9295,-9.9428,-8.5827,-9.9996
327,423:R_2VEZT2fDPyNv1gm,3,0.10156,0.032106,0,0.10932,1.6775,-9.5779,-3.212,4.451,-1.6415,-9.9759
328,423:R_2VEZT2fDPyNv1gm,4,0.116,0.057856,0,0.060815,2.782,-10,-6.0478,5.1675,-1.8344,-3.4602
329,423:R_2VEZT2fDPyNv1gm,5,0.55372,0.81586,0.0022535,0.050414,1.5508,-10,-2.691,6.4836,-1.3093,-5.348
330,436:R_UYNV3EWWRV3lLoZ,1,0.17213,0.001003,0,0.054321,2.5348,7.7342,9.9858,7.4835,-9.6808,-9.9311
331,436:R_UYNV3EWWRV3lLoZ,2,0.17445,0.0018494,0.0027328,0.050155,2.5029,6.5145,9.4601,-2.7109,-1.3694,-3.088
332,436:R_UYNV3EWWRV3lLoZ,3,0.25801,0.99985,0.0002469,0.050032,1.843,-9.8922,4.2923,-10,-6.4198,-8.9021
333,436:R_UYNV3EWWRV3lLoZ,4,2.8339,1,0.43073,0.08378,0.5013,0.86718,0.56542,0.49806,3.909,9.9769
334,436:R_UYNV3EWWRV3lLoZ,5,3.9532,0.025101,0.52147,0.15491,1.0843,1.1672,0.53333,-1.7706,5.454,9.906
335,442:R_3Ld88EjI8BWuUys,1,1.7214,0.1319,0.37845,0.051457,1.1105,0.12271,0.79021,0.45509,5.2068,9.9918
336,442:R_3Ld88EjI8BWuUys,2,2.6734,0.10061,0.4277,0.050088,1.4914,0.3038,0.69386,0.48358,5.1613,9.984
337,442:R_3Ld88EjI8BWuUys,3,6.192,0.92051,0.36048,0.055153,0.80862,0.2804,0.44807,0.55191,4.2312,9.9791
338,442:R_3Ld88EjI8BWuUys,4,0.54725,0.0014253,0.22113,0.064831,0.95192,-0.11226,0.41488,0.00024739,4.1684,9.9774
339,442:R_3Ld88EjI8BWuUys,5,16.406,0.99601,0.39803,0.05,0.91112,0.12373,0.97253,0.82725,8.6061,6.0112
340,449:R_2bWfpiDHdXVr7kL,1,15.762,0.0058621,0.20413,0.059726,0.88976,0.45192,0.61422,1.3662,5.3664,5.0639
341,449:R_2bWfpiDHdXVr7kL,2,5.8689,0.0012579,0.2346,0.055253,0.56803,0.66342,0.62694,1.0159,4.5506,9.9752
342,449:R_2bWfpiDHdXVr7kL,3,7.7632,0.0011114,0.34173,0.050015,0.28909,0.45234,2.1583,2.2032,4.3467,9.9685
343,449:R_2bWfpiDHdXVr7kL,4,12.539,0.0019029,0.42255,0.079993,1.2517,0.34973,0.87679,1.1366,3.9829,8.6053
344,449:R_2bWfpiDHdXVr7kL,5,3.427,0.0026914,0.14782,0.05,0.83608,0.51477,0.80359,1.0638,3.5686,8.4446
345,459:R_3h3FwGmfU7ntaRK,1,4.2352,0.0027646,0.30983,0.050017,0.62165,0.74362,0.59594,0.1397,4.0404,7.9926
346,459:R_3h3FwGmfU7ntaRK,2,1.9817,0.0015065,0.36531,0.050019,0.90582,0.91632,0.66063,-0.0015812,3.694,9.9996
347,459:R_3h3FwGmfU7ntaRK,3,8.4487,0.0015889,0.28912,0.051765,0.8324,0.97916,0.93746,0.17485,5.3298,9.5321
348,459:R_3h3FwGmfU7ntaRK,4,8.0544,0.012756,0.32023,0.050001,0.50106,1.0837,0.80951,-1.1415,4.2092,9.9642
349,459:R_3h3FwGmfU7ntaRK,5,1.5556,0.03422,0.26787,0.05359,0.96061,0.85304,0.68345,0.3718,4.242,9.8744
350,511:R_1q7Lpr4tLzK3kHb,1,1.0259,0.0010011,0.26207,0.050001,0.84792,0.1848,1.1724,-0.44913,5.1934,9.9781
351,511:R_1q7Lpr4tLzK3kHb,2,0.94826,0.015425,0.29528,0.05,0.95375,0.27216,1.0589,-0.1618,4.1612,9.9804
352,511:R_1q7Lpr4tLzK3kHb,3,1.0191,0.062374,0.25239,0.05,1.0147,-0.16611,1.0777,0.10834,4.2423,9.9738
353,511:R_1q7Lpr4tLzK3kHb,4,0.72173,0.015626,0.26618,0.054689,0.92801,-0.28633,1.0802,0.22639,4.341,9.9452
354,511:R_1q7Lpr4tLzK3kHb,5,0.32984,0.023689,0.27328,0.050434,0.83612,0.39633,1.0426,-0.049262,4.726,9.4411
355,535:R_STCj0QvQgvLzWU1,1,8.8248,0.99927,0.39989,0.050076,0.75993,0.52293,1.4084,-0.0071109,5.7835,9.9806
356,535:R_STCj0QvQgvLzWU1,2,0.44418,0.0071073,0.26249,0.066088,0.96519,0.16054,1.0588,0.21554,4.1519,10
357,535:R_STCj0QvQgvLzWU1,3,7.6596,0.94487,0.31936,0.05057,0.85013,0.48103,1.1115,0.073213,4.8575,9.9164
358,535:R_STCj0QvQgvLzWU1,4,8.5946,0.8745,0.35092,0.050343,0.79182,0.51734,1.5008,0.12576,5.9212,8.8494
359,535:R_STCj0QvQgvLzWU1,5,0.99317,0.69459,0.18329,0.074238,0.88486,0.37623,0.94986,0.19952,4.1079,9.9656
360,560:R_WxOwlLd4093w8lH,1,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
361,560:R_WxOwlLd4093w8lH,2,3.0262,0.0035085,0.41963,0.070198,1.0807,0.34413,0.87109,-0.10373,2.9412,9.0462
362,560:R_WxOwlLd4093w8lH,3,2.132,0.02053,0.45004,0.052966,1.0515,0.79025,1.0772,0.089822,3.4832,9.7391
363,560:R_WxOwlLd4093w8lH,4,2.0242,0.0059178,0.22916,0.050493,0.66992,0.40988,1.0031,0.31138,3.8785,9.9813
364,560:R_WxOwlLd4093w8lH,5,277.99,1,0.55189,0.059638,0.40331,0.55885,3.0605,1.463,9.8241,9.594
365,804:R_3EsSw2YvrmJfDkB,1,11.119,0.025986,0.34305,0.1175,0.45586,0.30285,0.95016,0.56442,3.5429,9.9253
366,804:R_3EsSw2YvrmJfDkB,2,3.3861,0.96424,0.40002,0.050051,0.53889,-0.070663,1.1268,-2.183,5.4906,9.997
367,804:R_3EsSw2YvrmJfDkB,3,1.9567,0.036031,0.24118,0.14762,1.2149,0.53689,1.0361,0.6517,3.7284,9.1721
368,804:R_3EsSw2YvrmJfDkB,4,2.3098,0.55395,0.26527,0.07182,0.67622,0.33848,0.99,-0.11245,4.1531,9.9981
369,804:R_3EsSw2YvrmJfDkB,5,2.5014,0.0010453,0.44755,0.082826,0.8395,0.62675,0.64694,-0.79634,3.9027,10
370,805:R_BDtiNRvCWgS3tlv,1,3.7286,0.012171,0.42846,0.059977,0.95163,0.54294,0.9789,-0.086623,4.7195,9.9193
371,805:R_BDtiNRvCWgS3tlv,2,5.2322,0.0085949,0.27832,0.088879,0.74279,0.70767,0.8168,0.16149,4.7016,9.1241
372,805:R_BDtiNRvCWgS3tlv,3,6.5585,0.0068231,0.40209,0.051425,1.1162,0.54942,0.96227,-0.79529,4.3087,9.8352
373,805:R_BDtiNRvCWgS3tlv,4,4.2973,0.015889,0.32017,0.050419,0.25,0.57068,0.78129,-0.51908,4.9745,10
374,805:R_BDtiNRvCWgS3tlv,5,8.0373,0.0033162,0.5076,0.061415,0.90795,1.1602,0.75197,-2.1584,5.3146,9.716
375,806:R_2y2vsNf1xM7cyDH,1,2.1855,0.0010443,0.52894,0.090384,0.68112,0.47223,1.0214,-0.10749,4.1734,9.8339
376,806:R_2y2vsNf1xM7cyDH,2,1.9989,0.63209,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
377,806:R_2y2vsNf1xM7cyDH,3,4.7573,0.011712,0.69609,0.053618,1.4614,1.1126,1.142,-0.093373,5.3154,9.977
378,806:R_2y2vsNf1xM7cyDH,4,9.7954,0.0010015,0.82446,0.15539,1.931,0.86175,0.36031,-3.3819,9.8678,3.4204
379,806:R_2y2vsNf1xM7cyDH,5,2.6126,0.007202,0.574,0.050927,0.96464,0.36488,0.8263,-0.60476,3.2491,9.9916
