subject,fold,nll
245-R_eINRkRhqhKHRjzz,1,99.57209999999999
245-R_eINRkRhqhKHRjzz,2,88.22019999999998
245-R_eINRkRhqhKHRjzz,3,84.9714
245-R_eINRkRhqhKHRjzz,4,71.8301
245-R_eINRkRhqhKHRjzz,5,90.48869999999997
248-R_1Do3QQWN7pWkPwQ,1,87.37759999999997
248-R_1Do3QQWN7pWkPwQ,2,100.24319999999997
248-R_1Do3QQWN7pWkPwQ,3,77.5267
248-R_1Do3QQWN7pWkPwQ,4,79.83829999999998
248-R_1Do3QQWN7pWkPwQ,5,80.72689999999999
249-R_d1i4xMt2Vzivxg5,1,94.04069999999997
249-R_d1i4xMt2Vzivxg5,2,72.10309999999998
249-R_d1i4xMt2Vzivxg5,3,87.71870000000001
249-R_d1i4xMt2Vzivxg5,4,85.8464
249-R_d1i4xMt2Vzivxg5,5,108.04310000000001
250-R_r2BwOdT2hnmQ5WN,1,114.2597
250-R_r2BwOdT2hnmQ5WN,2,109.18250000000002
250-R_r2BwOdT2hnmQ5WN,3,117.56109999999998
250-R_r2BwOdT2hnmQ5WN,4,106.67989999999998
250-R_r2BwOdT2hnmQ5WN,5,140.92209999999997
256-R_10BfVTQovUcZioM,1,94.91430000000001
256-R_10BfVTQovUcZioM,2,128.70089999999996
256-R_10BfVTQovUcZioM,3,90.00819999999999
256-R_10BfVTQovUcZioM,4,101.63129999999998
256-R_10BfVTQovUcZioM,5,113.85919999999997
262-R_30idhiqurUAv63D,1,111.32799999999999
262-R_30idhiqurUAv63D,2,113.58489999999998
262-R_30idhiqurUAv63D,3,130.5147
262-R_30idhiqurUAv63D,4,106.2168
262-R_30idhiqurUAv63D,5,116.0227
269-R_2zC5iAXvVOKLmh6,1,125.53309999999996
269-R_2zC5iAXvVOKLmh6,2,95.3482
269-R_2zC5iAXvVOKLmh6,3,100.66299999999998
269-R_2zC5iAXvVOKLmh6,4,108.51959999999998
269-R_2zC5iAXvVOKLmh6,5,103.63699999999999
273-R_2zuodaGDxpO8dfe,1,112.17549999999999
273-R_2zuodaGDxpO8dfe,2,112.19819999999999
273-R_2zuodaGDxpO8dfe,3,94.93449999999997
273-R_2zuodaGDxpO8dfe,4,104.64699999999998
273-R_2zuodaGDxpO8dfe,5,72.06330000000001
281-R_NVGtaI93MLLVQfT,1,81.00209999999997
281-R_NVGtaI93MLLVQfT,2,89.6559
281-R_NVGtaI93MLLVQfT,3,80.13929999999999
281-R_NVGtaI93MLLVQfT,4,108.94259999999998
281-R_NVGtaI93MLLVQfT,5,79.33349999999997
290-R_25zHKt5eqk2Fr1k,1,131.95750000000004
290-R_25zHKt5eqk2Fr1k,2,129.5842
290-R_25zHKt5eqk2Fr1k,3,129.39960000000002
290-R_25zHKt5eqk2Fr1k,4,128.9746
290-R_25zHKt5eqk2Fr1k,5,128.72599999999989
291-R_3fq8dlBEbdOzPCb,1,109.92049999999999
291-R_3fq8dlBEbdOzPCb,2,115.95639999999997
291-R_3fq8dlBEbdOzPCb,3,142.75629999999998
291-R_3fq8dlBEbdOzPCb,4,125.64519999999999
291-R_3fq8dlBEbdOzPCb,5,119.75609999999998
293-R_2aCAcRnL67iaV0l,1,86.06890000000001
293-R_2aCAcRnL67iaV0l,2,75.9056
293-R_2aCAcRnL67iaV0l,3,82.0717
293-R_2aCAcRnL67iaV0l,4,92.40029999999997
293-R_2aCAcRnL67iaV0l,5,118.4702
294-R_2zP8FeEoub7z36i,1,82.2495
294-R_2zP8FeEoub7z36i,2,111.71109999999997
294-R_2zP8FeEoub7z36i,3,91.3362
294-R_2zP8FeEoub7z36i,4,78.31729999999999
294-R_2zP8FeEoub7z36i,5,77.075
305-R_WBOZ0yrZfLTCClz,1,139.2021
305-R_WBOZ0yrZfLTCClz,2,117.91390000000001
305-R_WBOZ0yrZfLTCClz,3,104.36339999999998
305-R_WBOZ0yrZfLTCClz,4,125.81969999999997
305-R_WBOZ0yrZfLTCClz,5,113.86410000000001
309-R_2YRtckLmarTUiRn,1,98.80650000000001
309-R_2YRtckLmarTUiRn,2,98.23809999999997
309-R_2YRtckLmarTUiRn,3,112.5412
309-R_2YRtckLmarTUiRn,4,97.09869999999997
309-R_2YRtckLmarTUiRn,5,86.70089999999999
311-R_3pgcvaDmcvM4aTR,1,82.76239999999999
311-R_3pgcvaDmcvM4aTR,2,86.6049
311-R_3pgcvaDmcvM4aTR,3,75.2024
311-R_3pgcvaDmcvM4aTR,4,85.89150000000002
311-R_3pgcvaDmcvM4aTR,5,83.28190000000001
329-R_23eNWjNjj4QQj6j,1,102.9597
329-R_23eNWjNjj4QQj6j,2,97.5857
329-R_23eNWjNjj4QQj6j,3,109.77899999999998
329-R_23eNWjNjj4QQj6j,4,104.0428
329-R_23eNWjNjj4QQj6j,5,95.7552
342-R_3mmldwGes6cKAa2,1,121.74139999999998
342-R_3mmldwGes6cKAa2,2,116.9091
342-R_3mmldwGes6cKAa2,3,101.49560000000001
342-R_3mmldwGes6cKAa2,4,116.80849999999998
342-R_3mmldwGes6cKAa2,5,93.59949999999999
353-R_poraw4AzFhTIAxP,1,119.53419999999996
353-R_poraw4AzFhTIAxP,2,136.55220000000003
353-R_poraw4AzFhTIAxP,3,125.67549999999999
353-R_poraw4AzFhTIAxP,4,121.10409999999997
353-R_poraw4AzFhTIAxP,5,127.88999999999997
372-R_Pwksr0eXcbCEd8d,1,153.3711
372-R_Pwksr0eXcbCEd8d,2,145.1597999999999
372-R_Pwksr0eXcbCEd8d,3,144.52239999999995
372-R_Pwksr0eXcbCEd8d,4,146.16379999999998
372-R_Pwksr0eXcbCEd8d,5,145.59029999999996
388-R_dpq89nsKJ0JiXRL,1,141.1243
388-R_dpq89nsKJ0JiXRL,2,111.9716
388-R_dpq89nsKJ0JiXRL,3,122.14609999999996
388-R_dpq89nsKJ0JiXRL,4,123.96879999999997
388-R_dpq89nsKJ0JiXRL,5,113.02619999999996
423-R_2VEZT2fDPyNv1gm,1,126.2363000000001
423-R_2VEZT2fDPyNv1gm,2,127.64270000000005
423-R_2VEZT2fDPyNv1gm,3,122.58729999999993
423-R_2VEZT2fDPyNv1gm,4,125.58989999999996
423-R_2VEZT2fDPyNv1gm,5,121.62229999999997
436-R_UYNV3EWWRV3lLoZ,1,120.078
436-R_UYNV3EWWRV3lLoZ,2,124.60740000000001
436-R_UYNV3EWWRV3lLoZ,3,124.18280000000004
436-R_UYNV3EWWRV3lLoZ,4,123.42670000000004
436-R_UYNV3EWWRV3lLoZ,5,121.01799999999993
442-R_3Ld88EjI8BWuUys,1,96.81419999999997
442-R_3Ld88EjI8BWuUys,2,106.56389999999999
442-R_3Ld88EjI8BWuUys,3,114.56419999999997
442-R_3Ld88EjI8BWuUys,4,97.97800000000001
442-R_3Ld88EjI8BWuUys,5,116.45549999999997
449-R_2bWfpiDHdXVr7kL,1,94.74069999999999
449-R_2bWfpiDHdXVr7kL,2,116.81259999999997
449-R_2bWfpiDHdXVr7kL,3,103.82469999999998
449-R_2bWfpiDHdXVr7kL,4,109.87720000000002
449-R_2bWfpiDHdXVr7kL,5,81.36909999999999
459-R_3h3FwGmfU7ntaRK,1,97.19869999999999
459-R_3h3FwGmfU7ntaRK,2,82.97139999999999
459-R_3h3FwGmfU7ntaRK,3,111.9918
459-R_3h3FwGmfU7ntaRK,4,83.33389999999999
459-R_3h3FwGmfU7ntaRK,5,93.38079999999998
511-R_1q7Lpr4tLzK3kHb,1,104.02479999999998
511-R_1q7Lpr4tLzK3kHb,2,75.5424
511-R_1q7Lpr4tLzK3kHb,3,86.26379999999999
511-R_1q7Lpr4tLzK3kHb,4,102.41669999999999
511-R_1q7Lpr4tLzK3kHb,5,79.2129
535-R_STCj0QvQgvLzWU1,1,85.50099999999999
535-R_STCj0QvQgvLzWU1,2,92.4212
535-R_STCj0QvQgvLzWU1,3,86.1068
535-R_STCj0QvQgvLzWU1,4,84.14089999999999
535-R_STCj0QvQgvLzWU1,5,97.04129999999999
560-R_WxOwlLd4093w8lH,1,76.31519999999999
560-R_WxOwlLd4093w8lH,2,81.41580000000002
560-R_WxOwlLd4093w8lH,3,103.2783
560-R_WxOwlLd4093w8lH,4,70.81150000000001
560-R_WxOwlLd4093w8lH,5,91.3471
804-R_3EsSw2YvrmJfDkB,1,77.2142
804-R_3EsSw2YvrmJfDkB,2,118.3484
804-R_3EsSw2YvrmJfDkB,3,96.02139999999999
804-R_3EsSw2YvrmJfDkB,4,116.1532
804-R_3EsSw2YvrmJfDkB,5,90.94489999999998
805-R_BDtiNRvCWgS3tlv,1,109.88819999999997
805-R_BDtiNRvCWgS3tlv,2,117.75309999999996
805-R_BDtiNRvCWgS3tlv,3,110.13449999999999
805-R_BDtiNRvCWgS3tlv,4,109.76819999999998
805-R_BDtiNRvCWgS3tlv,5,116.45839999999998
806-R_2y2vsNf1xM7cyDH,1,122.27909999999997
806-R_2y2vsNf1xM7cyDH,2,129.50510000000003
806-R_2y2vsNf1xM7cyDH,3,112.36939999999998
806-R_2y2vsNf1xM7cyDH,4,133.7845
806-R_2y2vsNf1xM7cyDH,5,110.83219999999997
810-R_2zjbTiTg8Eyyn0l,1,106.42759999999998
810-R_2zjbTiTg8Eyyn0l,2,77.812
810-R_2zjbTiTg8Eyyn0l,3,92.4931
810-R_2zjbTiTg8Eyyn0l,4,95.609
810-R_2zjbTiTg8Eyyn0l,5,107.76610000000001
811-R_3qjkmgfPqGwc8Ds,1,79.61369999999998
811-R_3qjkmgfPqGwc8Ds,2,77.06299999999999
811-R_3qjkmgfPqGwc8Ds,3,97.8956
811-R_3qjkmgfPqGwc8Ds,4,61.16940000000001
811-R_3qjkmgfPqGwc8Ds,5,70.09510000000002
814-R_3g7L4XGVMxJRB0Y,1,110.88909999999998
814-R_3g7L4XGVMxJRB0Y,2,106.91479999999997
814-R_3g7L4XGVMxJRB0Y,3,82.72710000000001
814-R_3g7L4XGVMxJRB0Y,4,84.39680000000001
814-R_3g7L4XGVMxJRB0Y,5,92.00200000000001
832-R_xlnbFfl5i6Zgz5v,1,100.08069999999998
832-R_xlnbFfl5i6Zgz5v,2,89.12129999999999
832-R_xlnbFfl5i6Zgz5v,3,107.78799999999995
832-R_xlnbFfl5i6Zgz5v,4,107.55679999999997
832-R_xlnbFfl5i6Zgz5v,5,89.88089999999997
833-R_1IsH6cT55Ys9Qu4,1,94.81849999999999
833-R_1IsH6cT55Ys9Qu4,2,91.37399999999998
833-R_1IsH6cT55Ys9Qu4,3,97.2866
833-R_1IsH6cT55Ys9Qu4,4,103.34799999999997
833-R_1IsH6cT55Ys9Qu4,5,84.32809999999999
834-R_30ppJhWfEZIOoSi,1,89.2884
834-R_30ppJhWfEZIOoSi,2,77.2232
834-R_30ppJhWfEZIOoSi,3,86.67099999999999
834-R_30ppJhWfEZIOoSi,4,87.98920000000001
834-R_30ppJhWfEZIOoSi,5,107.48559999999999
842-R_3jciZNiYxaSffqd,1,107.4642
842-R_3jciZNiYxaSffqd,2,111.7964
842-R_3jciZNiYxaSffqd,3,114.81989999999996
842-R_3jciZNiYxaSffqd,4,117.2894
842-R_3jciZNiYxaSffqd,5,103.45369999999997
844-R_2D6PtBpvztH0yVh,1,149.68609999999998
844-R_2D6PtBpvztH0yVh,2,147.26519999999988
844-R_2D6PtBpvztH0yVh,3,144.53069999999997
844-R_2D6PtBpvztH0yVh,4,150.61019999999996
844-R_2D6PtBpvztH0yVh,5,149.71490000000014
846-R_z1hBUlYMwkfdbGh,1,108.39519999999997
846-R_z1hBUlYMwkfdbGh,2,117.58159999999998
846-R_z1hBUlYMwkfdbGh,3,96.68059999999997
846-R_z1hBUlYMwkfdbGh,4,134.67159999999993
846-R_z1hBUlYMwkfdbGh,5,111.42179999999998
849-R_1im5d5ENT1vk0Xm,1,143.56220000000002
849-R_1im5d5ENT1vk0Xm,2,104.88839999999999
849-R_1im5d5ENT1vk0Xm,3,118.3149
849-R_1im5d5ENT1vk0Xm,4,105.0474
849-R_1im5d5ENT1vk0Xm,5,132.906
856-R_3EEYoLyNN9SpuuT,1,67.37450000000001
856-R_3EEYoLyNN9SpuuT,2,67.0146
856-R_3EEYoLyNN9SpuuT,3,72.11619999999999
856-R_3EEYoLyNN9SpuuT,4,57.501200000000004
856-R_3EEYoLyNN9SpuuT,5,58.32790000000001
858-R_3NR4vGxEweQ74vU,1,66.7049
858-R_3NR4vGxEweQ74vU,2,92.47189999999999
858-R_3NR4vGxEweQ74vU,3,81.3362
858-R_3NR4vGxEweQ74vU,4,84.9507
858-R_3NR4vGxEweQ74vU,5,84.18329999999999
859-R_2TIcY7St40mDSbp,1,158.3926
859-R_2TIcY7St40mDSbp,2,170.15290000000007
859-R_2TIcY7St40mDSbp,3,148.8665999999999
859-R_2TIcY7St40mDSbp,4,159.6709
859-R_2TIcY7St40mDSbp,5,137.86340000000004
866-R_1gV06gSb8WYiLyG,1,116.53529999999995
866-R_1gV06gSb8WYiLyG,2,134.79850000000002
866-R_1gV06gSb8WYiLyG,3,112.08579999999998
866-R_1gV06gSb8WYiLyG,4,99.38289999999999
866-R_1gV06gSb8WYiLyG,5,108.69209999999995
866-R_31YEgt5MqfcfZMC,1,124.27729999999994
866-R_31YEgt5MqfcfZMC,2,117.0287
866-R_31YEgt5MqfcfZMC,3,119.58280000000002
866-R_31YEgt5MqfcfZMC,4,119.0528
866-R_31YEgt5MqfcfZMC,5,113.91630000000002
868-R_3fr4BoB7aWIvPgR,1,113.11839999999998
868-R_3fr4BoB7aWIvPgR,2,100.39779999999999
868-R_3fr4BoB7aWIvPgR,3,131.67599999999996
868-R_3fr4BoB7aWIvPgR,4,94.14099999999998
868-R_3fr4BoB7aWIvPgR,5,97.4181
869-R_1ISnTo9jrXyYo7m,1,107.39120000000001
869-R_1ISnTo9jrXyYo7m,2,84.44959999999999
869-R_1ISnTo9jrXyYo7m,3,116.2414
869-R_1ISnTo9jrXyYo7m,4,94.12089999999998
869-R_1ISnTo9jrXyYo7m,5,91.61950000000003
870-R_2xVJtapsa8AgCqQ,1,65.7991
870-R_2xVJtapsa8AgCqQ,2,68.4485
870-R_2xVJtapsa8AgCqQ,3,55.7352
870-R_2xVJtapsa8AgCqQ,4,67.93880000000001
870-R_2xVJtapsa8AgCqQ,5,60.5133
872-R_3qROiZsEr7Bcg5H,1,105.23169999999999
872-R_3qROiZsEr7Bcg5H,2,124.7161
872-R_3qROiZsEr7Bcg5H,3,109.5151
872-R_3qROiZsEr7Bcg5H,4,98.71669999999999
872-R_3qROiZsEr7Bcg5H,5,114.2027
874-R_1odMCxxk6eeEibU,1,137.14819999999997
874-R_1odMCxxk6eeEibU,2,124.5748
874-R_1odMCxxk6eeEibU,3,124.74509999999997
874-R_1odMCxxk6eeEibU,4,136.7484
874-R_1odMCxxk6eeEibU,5,118.59930000000001
875-R_sRIghBHHMf7ejap,1,98.43839999999999
875-R_sRIghBHHMf7ejap,2,96.54299999999999
875-R_sRIghBHHMf7ejap,3,120.64189999999992
875-R_sRIghBHHMf7ejap,4,84.21589999999998
875-R_sRIghBHHMf7ejap,5,124.92579999999998
876-R_2EoXmGjYUQr2dur,1,78.32339999999998
876-R_2EoXmGjYUQr2dur,2,102.32260000000001
876-R_2EoXmGjYUQr2dur,3,80.15929999999999
876-R_2EoXmGjYUQr2dur,4,117.84960000000001
876-R_2EoXmGjYUQr2dur,5,69.52470000000002
877-R_3OdnHFXpuFf8un0,1,83.8553
877-R_3OdnHFXpuFf8un0,2,101.53659999999999
877-R_3OdnHFXpuFf8un0,3,92.01849999999997
