subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
166:R_9Nac2hjg6u7BlS1,1,2.657,0.0067417,0.49851,0.050847,0.67903,0.52836,1.0783,-0.8064899999999999,3.7264,9.2507,0.49851,0.4842312939469107,3.58506,-116
166:R_9Nac2hjg6u7BlS1,2,0.29604,0.079917,0.2657,0.071541,0.43893999999999994,0.62012,1.0149,0.2184,2.9081,9.9395,0.2657,0.5449187673912241,3.44382,-116
166:R_9Nac2hjg6u7BlS1,3,1.0823,0.0093429,0.31189,0.12255,0.54004,0.40160999999999997,1.0904,0.18767999999999999,3.9185,8.9771,0.31189,0.6218677704837483,5.01656,-116
166:R_9Nac2hjg6u7BlS1,4,0.61929,0.014569,0.41292,0.051447,0.5327,0.18228,1.6073,-0.14297,4.2277,10.0,0.41292,0.5685187854103626,6.55394,-116
166:R_9Nac2hjg6u7BlS1,5,1.3289,0.041154,0.41066,0.054183,0.43775,0.39041,1.4818,0.21126,3.8265,8.2956,0.41066,0.5848770534172767,2.58681,-116
171:R_1Qck2ykGDls2DLz,1,3.7430000000000003,0.013675,0.36762,0.076222,0.7942899999999999,0.72537,0.9747,-0.069393,3.9536,9.9923,0.36762,0.5400477128307384,2.20171,-45
171:R_1Qck2ykGDls2DLz,2,2.2544,0.022861000000000003,0.43773,0.050306000000000003,0.9075799999999999,0.8685700000000001,1.1405,0.21466,2.728,9.993,0.43773,0.47480777312536704,2.12373,-45
171:R_1Qck2ykGDls2DLz,3,4.7961,0.005873699999999999,0.49898000000000003,0.050032,0.62592,1.0656,1.4363,-1.4340000000000002,4.414,8.0949,0.49898000000000003,0.4192556008660495,3.67121,-45
171:R_1Qck2ykGDls2DLz,4,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.5010000000000003,10.0,0.19995,0.554885133299538,2.78725,-45
171:R_1Qck2ykGDls2DLz,5,2.8741,0.16832,0.1718,0.060239999999999995,0.49325,1.0322,1.1495,-0.58228,4.1432,9.503,0.1718,0.4715562306861008,0.511638,-45
175:R_2vjnTMhG0Bpa7wq,1,5.3708,0.0032474000000000005,0.20518000000000003,0.051163,0.6048600000000001,0.6397,0.39327,-0.043681,4.1064,9.5748,0.20518000000000003,0.5658969530493044,4.14825,85
175:R_2vjnTMhG0Bpa7wq,2,1.9065,0.02743,0.33366,0.064204,1.0861,0.69397,0.91376,0.5767100000000001,3.8984,9.9722,0.33366,0.5299775379510829,2.44635,85
175:R_2vjnTMhG0Bpa7wq,3,5.2408,0.012921,0.21453000000000003,0.0505,0.82691,0.50113,1.1631,-0.27847,4.7209,9.782,0.21453000000000003,0.5461918808129336,2.25595,85
175:R_2vjnTMhG0Bpa7wq,4,0.24303000000000002,0.0010207,0.22135,0.051019,0.7841199999999999,0.20114,0.86697,0.54245,3.4757,9.9957,0.22135,0.6310195908729965,5.93444,85
175:R_2vjnTMhG0Bpa7wq,5,8.482999999999999,0.0041135,0.33233,0.050829,0.69589,0.77053,0.9608399999999999,0.31922,4.8951,7.9506,0.33233,0.5949562852071457,3.83584,85
179:R_2xV1IwgJyplwuvp,1,12.635,0.41615,0.50389,0.056788,1.168,0.93729,1.686,-4.5785,6.2044,1.8013,0.50389,0.2892781333391397,0.0408975,-180
179:R_2xV1IwgJyplwuvp,2,35.559,0.89769,0.6331899999999999,0.33966999999999997,0.99061,-1.0803,3.2315,-3.888,9.39,2.145,0.6331899999999999,0.35583254186236013,0.00308282,-180
179:R_2xV1IwgJyplwuvp,3,1.1946,0.028825999999999997,0.25001999999999996,0.28323000000000004,0.66578,0.3948,0.8814700000000001,-0.99254,2.7258,9.9643,0.25001999999999996,0.4251803921296605,2.02189,-180
179:R_2xV1IwgJyplwuvp,4,1.2161,0.081039,0.41308999999999996,0.059586,1.0537,0.05859400000000001,1.2158,0.29785,4.3018,9.4141,0.41308999999999996,0.5349522252988221,1.98546,-180
179:R_2xV1IwgJyplwuvp,5,1.7088,0.027839,0.68455,0.058385,1.4806,-0.57431,1.3684,-3.4949,4.1552,9.9936,0.68455,0.2353987723355078,3.01279,-180
180:R_1OGFPUUh0z8rWBh,1,0.62125,0.84636,0.46613000000000004,0.050008,1.449,0.47535,1.1135,-0.66335,5.0256,9.4575,0.46613000000000004,0.42930825466562506,0.104816,-70
180:R_1OGFPUUh0z8rWBh,2,0.19764,0.19602999999999998,0.51059,0.051903,1.6494,0.30903,0.9419700000000001,-2.5138,4.3621,9.9898,0.51059,0.2891527658064192,2.038,-70
180:R_1OGFPUUh0z8rWBh,3,0.86987,0.035705,0.55737,0.058325999999999996,1.0779,0.18066,0.7959,-1.0254,4.2188,9.2529,0.55737,0.43865155583654253,3.50268,-70
