2.7179
2.0833
1
0
0
1
1.5
3.3807
1
1.5
3.3807
1.8333
1
1.5
2.5929
3.0199
1.5
2.2833
2.2833
1.5
1
0
3.5977
1.5
5.643
4.3727
5.7449
6.7603
3.1032
2.5929
1
0
3.3182
2.7179
3.0199
1
1
0
2.0833
2.829
2.0833
1
4.0585
5.5008
4.0272
1
3.4396
