536887304	3221225472	White	2097152	4.602	1	217
537944072	3223324672	White	2	2.891	1	217
3221225472	12582912	Black	2097152	1.333	1	217
3223326720	4324327424	Black	8	2.114	1	217
29376514	2183137280	White	4294967296	1.603	1	217
2157969408	134225922	Black	1073741824	1.048	1	217
4831838720	3221225472	White	8388608	1.535	1	217
2164260864	3145728	Black	32768	0.798	1	217
2176	2147483648	White	4096	6.743	1	217
2149580800	1073743872	Black	8388608	0.52	1	217
2157969408	1077938176	Black	8192	3.836	1	217
4194304	0	White	2147483648	1.304	1	217
4294968320	2147483648	White	2048	2.828	1	217
4336911360	2147485698	White	2097152	1.099	1	217
2147485698	16793616	Black	2097152	1.495	1	217
34360788480	2155874304	White	2	1.449	1	217
4112	272629760	Black	16384	0.778	1	217
3892314112	26038239234	Black	4294967296	1.482	1	217
16777216	0	White	2147483648	2.408	1	217
50331648	2147483648	White	8388608	1.761	1	217
12935233536	2157969408	White	32768	3.298	1	217
20438843456	18903056	Black	32768	1.544	1	217
21482211328	2156425216	White	8589934592	3.337	1	217
21482211336	10746359808	White	268435456	4.575	1	217
22035859466	12088537092	White	64	7.646	1	217
4197	2097178	White	2048	1.16	1	217
2155876453	6293530	White	4294967296	6.006	1	217
3223339008	4303356048	Black	268435456	2.129	1	217
3491774464	4303356112	Black	536870912	2.82	1	217
8192	0	White	2147483648	0.226	1	217
1078030342	6982502400	White	64	6.714	1	217
1161916558	7024445520	White	8589934592	2.985	1	217
52701787534	15883340369	White	32	1.271	1	217
52836005262	15883340401	White	131072	1.368	1	217
0	0	Black	134217728	3.733	1	217
536870944	262144	White	268435456	1.383	1	217
537985056	402915328	White	2048	2.794	1	217
8589950976	8192	White	4194304	3.942	1	217
8589951040	4202496	White	536870912	3.648	1	217
1077936128	24576	Black	4294967296	1.255	1	217
512	0	White	8388608	1.1	1	217
0	0	Black	8192	1.734	1	217
2147591168	67392000	Black	4194304	1.308	1	217
2151785472	67392001	Black	16	1.879	1	217
0	0	Black	4194304	1.511	1	217
4194304	17179869184	Black	1073741824	0.558	1	217
5372903424	19327352960	Black	65536	4.058	1	217
6180939856	19487806882	Black	131072	5.805	1	217
6181070928	19488069026	Black	512	1.249	1	217
