0	0	Black	2097152	1.785	3	A1099
2097152	4194304	Black	2048	1.409	3	A1099
3758096384	4299161600	White	268435456	1.54	3	A1099
3766493184	4567601152	White	4	1.248	3	A1099
0	0	Black	4096	1.328	3	A1099
0	0	Black	2048	1.74	3	A1099
2101248	4194304	White	1073741824	0.786	3	A1099
2772992	3226468352	White	8192	2.354	3	A1099
271208448	3226476544	White	16	1.646	3	A1099
17219715840	4311826464	White	8388608	1.116	3	A1099
8589934624	8388608	White	32768	1.317	3	A1099
8590999776	2158010368	White	16	1.643	3	A1099
0	0	Black	4096	0.952	3	A1099
1052672	524320	Black	16	1.127	3	A1099
8192	0	White	16384	1.135	3	A1099
1073752244	4307566664	White	1048576	1.561	3	A1099
1048576	134217728	Black	4096	1.683	3	A1099
2101264	4268032	Black	268435456	4.265	3	A1099
1344278544	5316616	Black	2147483648	1.478	3	A1099
0	0	Black	4194304	2.563	3	A1099
4194304	512	Black	4096	1.281	3	A1099
5246980	12884902402	Black	34359738368	6.706	3	A1099
8288	20480	White	16	1.381	3	A1099
541073504	2117648	White	1048576	2.844	3	A1099
31216117777	37082911748	White	32768	2.592	3	A1099
31216117809	37082944516	White	65536	2.288	3	A1099
17179869444	65664	White	16777216	0.938	3	A1099
17179869476	16842880	White	8388608	1.188	3	A1099
17179869484	25231488	White	16	1.134	3	A1099
2113552	6442452992	Black	536870912	1.293	3	A1099
538984464	15032387584	Black	1073741824	0.91	3	A1099
1053696	268961792	Black	1	5.158	3	A1099
1053697	1342703616	Black	536870912	1.454	3	A1099
33603648	8396832	White	8589934592	1.859	3	A1099
2149588994	34900805632	Black	524288	5.168	3	A1099
6446645248	2105344	White	4096	1.285	3	A1099
8192	8388608	Black	2097152	0.904	3	A1099
30138216456	37639700532	Black	1024	2.314	3	A1099
30139266056	37640226868	Black	536870912	8.055	3	A1099
16785408	2097152	White	2147483648	1.559	3	A1099
16787456	2149580800	White	4096	0.921	3	A1099
4272352	2156052752	Black	33554432	2.21	3	A1099
4144	8396800	White	8	1.117	3	A1099
0	0	Black	4096	1.134	3	A1099
4096	4194304	Black	16	0.615	3	A1099
268439568	6299648	Black	1048576	0.992	3	A1099
8192	0	White	8388608	1.187	3	A1099
4315963520	10745839680	White	16	4.123	3	A1099
