User,GameNr,Category,Level,MoveNr,RT,UserMoves,OpponentMoves,Result
A112:R_1DSHShmupLFd4m9,0,2,14,1,2.6,6,5,win
A112:R_1DSHShmupLFd4m9,0,2,14,2,11.486,6,5,win
A112:R_1DSHShmupLFd4m9,0,2,14,3,4.662,6,5,win
A112:R_1DSHShmupLFd4m9,0,2,14,4,14.431,6,5,win
A112:R_1DSHShmupLFd4m9,0,2,14,5,5.286,6,5,win
A112:R_1DSHShmupLFd4m9,0,2,14,6,1.327,6,5,win
A112:R_1DSHShmupLFd4m9,1,3,28,1,1.365,4,4,win
A112:R_1DSHShmupLFd4m9,1,3,28,2,5.531,4,4,win
A112:R_1DSHShmupLFd4m9,1,3,28,3,1.771,4,4,win
A112:R_1DSHShmupLFd4m9,1,3,28,4,1.515,4,4,win
A112:R_1DSHShmupLFd4m9,2,4,31,1,1.47,7,6,win
A112:R_1DSHShmupLFd4m9,2,4,31,2,6.396,7,6,win
A112:R_1DSHShmupLFd4m9,2,4,31,3,2.658,7,6,win
A112:R_1DSHShmupLFd4m9,2,4,31,4,8.474,7,6,win
A112:R_1DSHShmupLFd4m9,2,4,31,5,6.829,7,6,win
A112:R_1DSHShmupLFd4m9,2,4,31,6,4.734,7,6,win
A112:R_1DSHShmupLFd4m9,2,4,31,7,1.941,7,6,win
A112:R_1DSHShmupLFd4m9,3,5,42,1,1.388,5,5,win
A112:R_1DSHShmupLFd4m9,3,5,42,2,16.061,5,5,win
A112:R_1DSHShmupLFd4m9,3,5,42,3,3.876,5,5,win
A112:R_1DSHShmupLFd4m9,3,5,42,4,6.239,5,5,win
A112:R_1DSHShmupLFd4m9,3,5,42,5,1.511,5,5,win
A112:R_1DSHShmupLFd4m9,4,6,55,1,1.351,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,2,3.737,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,3,3.014,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,4,14.851,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,5,6.046,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,6,2.493,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,7,5.65,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,8,10.779,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,9,6.889,10,9,win
A112:R_1DSHShmupLFd4m9,4,6,55,10,1.059,10,9,win
A112:R_1DSHShmupLFd4m9,5,7,59,1,1.374,6,6,win
A112:R_1DSHShmupLFd4m9,5,7,59,2,2.33,6,6,win
A112:R_1DSHShmupLFd4m9,5,7,59,3,1.923,6,6,win
A112:R_1DSHShmupLFd4m9,5,7,59,4,5.657,6,6,win
A112:R_1DSHShmupLFd4m9,5,7,59,5,5.26,6,6,win
A112:R_1DSHShmupLFd4m9,5,7,59,6,1.779,6,6,win
A112:R_1DSHShmupLFd4m9,6,8,79,1,1.111,5,4,win
A112:R_1DSHShmupLFd4m9,6,8,79,2,2.769,5,4,win
A112:R_1DSHShmupLFd4m9,6,8,79,3,4.236,5,4,win
A112:R_1DSHShmupLFd4m9,6,8,79,4,4.822,5,4,win
A112:R_1DSHShmupLFd4m9,6,8,79,5,1.175,5,4,win
A112:R_1DSHShmupLFd4m9,7,9,82,1,2.65,5,5,win
A112:R_1DSHShmupLFd4m9,7,9,82,2,11.749,5,5,win
A112:R_1DSHShmupLFd4m9,7,9,82,3,2.81,5,5,win
A112:R_1DSHShmupLFd4m9,7,9,82,4,2.815,5,5,win
A112:R_1DSHShmupLFd4m9,7,9,82,5,1.397,5,5,win
A112:R_1DSHShmupLFd4m9,8,10,91,1,3.399,5,4,win
A112:R_1DSHShmupLFd4m9,8,10,91,2,14.288,5,4,win
A112:R_1DSHShmupLFd4m9,8,10,91,3,3.498,5,4,win
A112:R_1DSHShmupLFd4m9,8,10,91,4,5.384,5,4,win
A112:R_1DSHShmupLFd4m9,8,10,91,5,1.751,5,4,win
A112:R_1DSHShmupLFd4m9,9,11,104,1,1.645,9,9,win
A112:R_1DSHShmupLFd4m9,9,11,104,2,2.29,9,9,win
A112:R_1DSHShmupLFd4m9,9,11,104,3,8.444,9,9,win
A112:R_1DSHShmupLFd4m9,9,11,104,4,2.13,9,9,win
A112:R_1DSHShmupLFd4m9,9,11,104,5,3.165,9,9,win
A112:R_1DSHShmupLFd4m9,9,11,104,6,3.015,9,9,win
A112:R_1DSHShmupLFd4m9,9,11,104,7,4.972,9,9,win
A112:R_1DSHShmupLFd4m9,9,11,104,8,3.332,9,9,win
A112:R_1DSHShmupLFd4m9,9,11,104,9,1.092,9,9,win
A112:R_1DSHShmupLFd4m9,10,12,114,1,2.649,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,2,7.081,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,3,5.555,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,4,1.292,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,5,1.444,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,6,4.875,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,7,4.43,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,8,1.541,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,9,2.119,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,10,13.939,11,10,win
A112:R_1DSHShmupLFd4m9,10,12,114,11,1.361,11,10,win
A112:R_1DSHShmupLFd4m9,11,13,126,1,1.528,6,6,win
A112:R_1DSHShmupLFd4m9,11,13,126,2,5.012,6,6,win
A112:R_1DSHShmupLFd4m9,11,13,126,3,2.593,6,6,win
A112:R_1DSHShmupLFd4m9,11,13,126,4,5.565,6,6,win
A112:R_1DSHShmupLFd4m9,11,13,126,5,1.678,6,6,win
A112:R_1DSHShmupLFd4m9,11,13,126,6,1.283,6,6,win
A112:R_1DSHShmupLFd4m9,12,14,129,1,6.857,8,8,opponent win
A112:R_1DSHShmupLFd4m9,12,14,129,2,3.865,8,8,opponent win
A112:R_1DSHShmupLFd4m9,12,14,129,3,2.953,8,8,opponent win
A112:R_1DSHShmupLFd4m9,12,14,129,4,4.145,8,8,opponent win
A112:R_1DSHShmupLFd4m9,12,14,129,5,4.482,8,8,opponent win
A112:R_1DSHShmupLFd4m9,12,14,129,6,2.489,8,8,opponent win
A112:R_1DSHShmupLFd4m9,12,14,129,7,15.797,8,8,opponent win
A112:R_1DSHShmupLFd4m9,12,14,129,8,1.47,8,8,opponent win
A112:R_1DSHShmupLFd4m9,13,13,129,1,0.952,6,7,opponent win
A112:R_1DSHShmupLFd4m9,13,13,129,2,3.96,6,7,opponent win
A112:R_1DSHShmupLFd4m9,13,13,129,3,3.041,6,7,opponent win
A112:R_1DSHShmupLFd4m9,13,13,129,4,1.819,6,7,opponent win
A112:R_1DSHShmupLFd4m9,13,13,129,5,2.593,6,7,opponent win
A112:R_1DSHShmupLFd4m9,13,13,129,6,12.497,6,7,opponent win
A112:R_1DSHShmupLFd4m9,14,12,112,1,2.36,8,7,win
A112:R_1DSHShmupLFd4m9,14,12,112,2,4.959,8,7,win
A112:R_1DSHShmupLFd4m9,14,12,112,3,3.656,8,7,win
A112:R_1DSHShmupLFd4m9,14,12,112,4,5.11,8,7,win
A112:R_1DSHShmupLFd4m9,14,12,112,5,0.852,8,7,win
A112:R_1DSHShmupLFd4m9,14,12,112,6,7.394,8,7,win
A112:R_1DSHShmupLFd4m9,14,12,112,7,6.185,8,7,win
A112:R_1DSHShmupLFd4m9,14,12,112,8,1.764,8,7,win
A112:R_1DSHShmupLFd4m9,15,12,114,1,1.588,5,5,win
A112:R_1DSHShmupLFd4m9,15,12,114,2,14.208,5,5,win
A112:R_1DSHShmupLFd4m9,15,12,114,3,3.39,5,5,win
A112:R_1DSHShmupLFd4m9,15,12,114,4,2.601,5,5,win
A112:R_1DSHShmupLFd4m9,15,12,114,5,1.381,5,5,win
A112:R_1DSHShmupLFd4m9,16,13,121,1,1.416,6,5,win
A112:R_1DSHShmupLFd4m9,16,13,121,2,0.525,6,5,win
A112:R_1DSHShmupLFd4m9,16,13,121,3,4.186,6,5,win
A112:R_1DSHShmupLFd4m9,16,13,121,4,1.245,6,5,win
A112:R_1DSHShmupLFd4m9,16,13,121,5,6.842,6,5,win
A112:R_1DSHShmupLFd4m9,16,13,121,6,1.082,6,5,win
A112:R_1DSHShmupLFd4m9,17,14,130,1,1.125,5,6,opponent win
A112:R_1DSHShmupLFd4m9,17,14,130,2,2.742,5,6,opponent win
A112:R_1DSHShmupLFd4m9,17,14,130,3,3.006,5,6,opponent win
A112:R_1DSHShmupLFd4m9,17,14,130,4,4.585,5,6,opponent win
A112:R_1DSHShmupLFd4m9,17,14,130,5,3.229,5,6,opponent win
A112:R_1DSHShmupLFd4m9,18,13,126,1,1.64,7,7,opponent win
A112:R_1DSHShmupLFd4m9,18,13,126,2,3.296,7,7,opponent win
A112:R_1DSHShmupLFd4m9,18,13,126,3,2.043,7,7,opponent win
A112:R_1DSHShmupLFd4m9,18,13,126,4,6.526,7,7,opponent win
A112:R_1DSHShmupLFd4m9,18,13,126,5,6.117,7,7,opponent win
A112:R_1DSHShmupLFd4m9,18,13,126,6,2.854,7,7,opponent win
A112:R_1DSHShmupLFd4m9,18,13,126,7,1.646,7,7,opponent win
A112:R_1DSHShmupLFd4m9,19,12,116,1,4.034,7,7,win
A112:R_1DSHShmupLFd4m9,19,12,116,2,5.034,7,7,win
A112:R_1DSHShmupLFd4m9,19,12,116,3,2.962,7,7,win
A112:R_1DSHShmupLFd4m9,19,12,116,4,3.838,7,7,win
A112:R_1DSHShmupLFd4m9,19,12,116,5,2.862,7,7,win
A112:R_1DSHShmupLFd4m9,19,12,116,6,11.012,7,7,win
A112:R_1DSHShmupLFd4m9,19,12,116,7,3.356,7,7,win
A112:R_1DSHShmupLFd4m9,20,12,118,1,10.731,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,2,4.166,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,3,3.413,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,4,2.763,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,5,1.568,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,6,2.65,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,7,4.723,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,8,3.338,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,9,6.098,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,10,15.858,11,10,win
A112:R_1DSHShmupLFd4m9,20,12,118,11,1.911,11,10,win
A112:R_1DSHShmupLFd4m9,21,13,119,1,0.76,7,7,win
A112:R_1DSHShmupLFd4m9,21,13,119,2,1.47,7,7,win
A112:R_1DSHShmupLFd4m9,21,13,119,3,1.653,7,7,win
A112:R_1DSHShmupLFd4m9,21,13,119,4,1.63,7,7,win
A112:R_1DSHShmupLFd4m9,21,13,119,5,4.317,7,7,win
A112:R_1DSHShmupLFd4m9,21,13,119,6,5.506,7,7,win
A112:R_1DSHShmupLFd4m9,21,13,119,7,1.05,7,7,win
A112:R_1DSHShmupLFd4m9,22,14,135,1,3.739,5,4,win
A112:R_1DSHShmupLFd4m9,22,14,135,2,8.692,5,4,win
A112:R_1DSHShmupLFd4m9,22,14,135,3,4.346,5,4,win
A112:R_1DSHShmupLFd4m9,22,14,135,4,2.109,5,4,win
A112:R_1DSHShmupLFd4m9,22,14,135,5,2.891,5,4,win
A112:R_1DSHShmupLFd4m9,23,15,145,1,1.745,3,4,opponent win
A112:R_1DSHShmupLFd4m9,23,15,145,2,2.794,3,4,opponent win
A112:R_1DSHShmupLFd4m9,23,15,145,3,7.981,3,4,opponent win
A112:R_1DSHShmupLFd4m9,24,14,130,1,1.123,6,5,win
A112:R_1DSHShmupLFd4m9,24,14,130,2,3.438,6,5,win
A112:R_1DSHShmupLFd4m9,24,14,130,3,2.249,6,5,win
A112:R_1DSHShmupLFd4m9,24,14,130,4,3.556,6,5,win
A112:R_1DSHShmupLFd4m9,24,14,130,5,1.998,6,5,win
A112:R_1DSHShmupLFd4m9,24,14,130,6,1.565,6,5,win
A112:R_1DSHShmupLFd4m9,25,14,132,1,1.519,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,2,2.557,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,3,10.01,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,4,1.474,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,5,4.053,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,6,13.456,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,7,1.897,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,8,13.224,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,9,3.548,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,10,2.303,11,11,win
A112:R_1DSHShmupLFd4m9,25,14,132,11,1.638,11,11,win
A112:R_1DSHShmupLFd4m9,26,15,144,1,1.789,7,6,win
A112:R_1DSHShmupLFd4m9,26,15,144,2,1.531,7,6,win
A112:R_1DSHShmupLFd4m9,26,15,144,3,5.317,7,6,win
A112:R_1DSHShmupLFd4m9,26,15,144,4,2.605,7,6,win
A112:R_1DSHShmupLFd4m9,26,15,144,5,1.475,7,6,win
A112:R_1DSHShmupLFd4m9,26,15,144,6,1.319,7,6,win
A112:R_1DSHShmupLFd4m9,26,15,144,7,2.02,7,6,win
A112:R_1DSHShmupLFd4m9,27,16,156,1,5.015,4,5,opponent win
A112:R_1DSHShmupLFd4m9,27,16,156,2,5.192,4,5,opponent win
A112:R_1DSHShmupLFd4m9,27,16,156,3,5.955,4,5,opponent win
A112:R_1DSHShmupLFd4m9,27,16,156,4,1.381,4,5,opponent win
A112:R_1DSHShmupLFd4m9,28,15,147,1,1.682,5,4,win
A112:R_1DSHShmupLFd4m9,28,15,147,2,2.154,5,4,win
A112:R_1DSHShmupLFd4m9,28,15,147,3,1.909,5,4,win
A112:R_1DSHShmupLFd4m9,28,15,147,4,1.039,5,4,win
A112:R_1DSHShmupLFd4m9,28,15,147,5,1.18,5,4,win
A112:R_1DSHShmupLFd4m9,29,15,144,1,1.995,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,2,3.119,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,3,1.482,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,4,7.063,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,5,1.254,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,6,1.289,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,7,9.421,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,8,7.076,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,9,8.862,10,11,opponent win
A112:R_1DSHShmupLFd4m9,29,15,144,10,3.709,10,11,opponent win
A112:R_1DSHShmupLFd4m9,30,14,131,1,1.422,5,4,win
A112:R_1DSHShmupLFd4m9,30,14,131,2,1.578,5,4,win
A112:R_1DSHShmupLFd4m9,30,14,131,3,0.712,5,4,win
A112:R_1DSHShmupLFd4m9,30,14,131,4,1.664,5,4,win
A112:R_1DSHShmupLFd4m9,30,14,131,5,1.127,5,4,win
A112:R_1DSHShmupLFd4m9,31,14,136,1,3.843,7,7,win
A112:R_1DSHShmupLFd4m9,31,14,136,2,4.468,7,7,win
A112:R_1DSHShmupLFd4m9,31,14,136,3,2.955,7,7,win
A112:R_1DSHShmupLFd4m9,31,14,136,4,3.602,7,7,win
A112:R_1DSHShmupLFd4m9,31,14,136,5,13.814,7,7,win
A112:R_1DSHShmupLFd4m9,31,14,136,6,1.232,7,7,win
A112:R_1DSHShmupLFd4m9,31,14,136,7,2.915,7,7,win
A112:R_1DSHShmupLFd4m9,32,15,142,1,11.566,9,8,win
A112:R_1DSHShmupLFd4m9,32,15,142,2,1.863,9,8,win
A112:R_1DSHShmupLFd4m9,32,15,142,3,7.136,9,8,win
A112:R_1DSHShmupLFd4m9,32,15,142,4,5.009,9,8,win
A112:R_1DSHShmupLFd4m9,32,15,142,5,7.805,9,8,win
A112:R_1DSHShmupLFd4m9,32,15,142,6,3.514,9,8,win
A112:R_1DSHShmupLFd4m9,32,15,142,7,2.813,9,8,win
A112:R_1DSHShmupLFd4m9,32,15,142,8,2.84,9,8,win
A112:R_1DSHShmupLFd4m9,32,15,142,9,1.411,9,8,win
A112:R_1DSHShmupLFd4m9,33,16,154,1,2.443,6,6,win
A112:R_1DSHShmupLFd4m9,33,16,154,2,1.068,6,6,win
A112:R_1DSHShmupLFd4m9,33,16,154,3,1.199,6,6,win
A112:R_1DSHShmupLFd4m9,33,16,154,4,4.492,6,6,win
A112:R_1DSHShmupLFd4m9,33,16,154,5,2.867,6,6,win
A112:R_1DSHShmupLFd4m9,33,16,154,6,1.052,6,6,win
A112:R_1DSHShmupLFd4m9,34,17,159,1,1.211,4,4,opponent win
A112:R_1DSHShmupLFd4m9,34,17,159,2,1.144,4,4,opponent win
A112:R_1DSHShmupLFd4m9,34,17,159,3,1.281,4,4,opponent win
A112:R_1DSHShmupLFd4m9,34,17,159,4,4.847,4,4,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,0,2,12,1,2.197,4,3,win
A101:R_Q0Jd5lCBrQu5Dm9,0,2,12,2,1.247,4,3,win
A101:R_Q0Jd5lCBrQu5Dm9,0,2,12,3,1.062,4,3,win
A101:R_Q0Jd5lCBrQu5Dm9,0,2,12,4,0.866,4,3,win
A101:R_Q0Jd5lCBrQu5Dm9,1,3,22,1,2.551,4,4,win
A101:R_Q0Jd5lCBrQu5Dm9,1,3,22,2,4.436,4,4,win
A101:R_Q0Jd5lCBrQu5Dm9,1,3,22,3,3.935,4,4,win
A101:R_Q0Jd5lCBrQu5Dm9,1,3,22,4,2.186,4,4,win
A101:R_Q0Jd5lCBrQu5Dm9,2,4,34,1,4.652,5,4,win
A101:R_Q0Jd5lCBrQu5Dm9,2,4,34,2,1.517,5,4,win
A101:R_Q0Jd5lCBrQu5Dm9,2,4,34,3,1.557,5,4,win
A101:R_Q0Jd5lCBrQu5Dm9,2,4,34,4,2.768,5,4,win
A101:R_Q0Jd5lCBrQu5Dm9,2,4,34,5,2.467,5,4,win
A101:R_Q0Jd5lCBrQu5Dm9,3,5,45,1,4.082,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,3,5,45,2,1.737,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,3,5,45,3,1.564,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,3,5,45,4,3.537,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,3,5,45,5,2.515,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,3,5,45,6,1.853,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,3,5,45,7,2.615,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,4,6,55,1,3.78,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,4,6,55,2,1.555,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,4,6,55,3,2.088,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,4,6,55,4,2.046,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,4,6,55,5,3.16,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,4,6,55,6,1.276,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,5,7,66,1,1.833,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,5,7,66,2,1.418,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,5,7,66,3,2.777,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,5,7,66,4,1.367,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,5,7,66,5,1.5,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,5,7,66,6,3.021,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,6,8,77,1,4.957,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,6,8,77,2,2.697,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,6,8,77,3,4.938,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,6,8,77,4,2.837,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,6,8,77,5,7.187,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,6,8,77,6,3.489,6,5,win
A101:R_Q0Jd5lCBrQu5Dm9,7,9,86,1,1.814,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,7,9,86,2,2.361,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,7,9,86,3,2.976,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,7,9,86,4,2.412,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,7,9,86,5,2.61,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,7,9,86,6,1.972,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,7,9,86,7,2.538,7,7,win
A101:R_Q0Jd5lCBrQu5Dm9,8,10,89,1,4.059,4,4,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,8,10,89,2,1.23,4,4,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,8,10,89,3,2.242,4,4,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,8,10,89,4,1.201,4,4,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,9,9,85,1,1.819,8,8,win
A101:R_Q0Jd5lCBrQu5Dm9,9,9,85,2,3.288,8,8,win
A101:R_Q0Jd5lCBrQu5Dm9,9,9,85,3,1.683,8,8,win
A101:R_Q0Jd5lCBrQu5Dm9,9,9,85,4,4.699,8,8,win
A101:R_Q0Jd5lCBrQu5Dm9,9,9,85,5,8.383,8,8,win
A101:R_Q0Jd5lCBrQu5Dm9,9,9,85,6,4.388,8,8,win
A101:R_Q0Jd5lCBrQu5Dm9,9,9,85,7,6.896,8,8,win
A101:R_Q0Jd5lCBrQu5Dm9,9,9,85,8,1.536,8,8,win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,1,2.349,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,2,2.785,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,3,1.492,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,4,1.671,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,5,1.573,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,6,4.068,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,7,10.702,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,8,1.78,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,9,4.843,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,10,9.271,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,11,2.337,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,10,9,85,12,5.542,12,12,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,11,8,75,1,2.271,4,4,win
A101:R_Q0Jd5lCBrQu5Dm9,11,8,75,2,2.268,4,4,win
A101:R_Q0Jd5lCBrQu5Dm9,11,8,75,3,1.502,4,4,win
A101:R_Q0Jd5lCBrQu5Dm9,11,8,75,4,1.444,4,4,win
A101:R_Q0Jd5lCBrQu5Dm9,12,8,78,1,3.685,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,12,8,78,2,1.877,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,12,8,78,3,1.031,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,12,8,78,4,2.341,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,12,8,78,5,1.738,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,12,8,78,6,1.377,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,12,8,78,7,1.218,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,13,9,87,1,1.719,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,13,9,87,2,1.304,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,13,9,87,3,1.278,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,13,9,87,4,1.548,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,13,9,87,5,3.681,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,13,9,87,6,0.96,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,14,10,90,1,4.28,4,3,win
A101:R_Q0Jd5lCBrQu5Dm9,14,10,90,2,1.037,4,3,win
A101:R_Q0Jd5lCBrQu5Dm9,14,10,90,3,1.027,4,3,win
A101:R_Q0Jd5lCBrQu5Dm9,14,10,90,4,0.845,4,3,win
A101:R_Q0Jd5lCBrQu5Dm9,15,11,109,1,2.135,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,15,11,109,2,2.952,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,15,11,109,3,1.429,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,15,11,109,4,1.563,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,15,11,109,5,1.057,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,15,11,109,6,1.1,6,6,win
A101:R_Q0Jd5lCBrQu5Dm9,16,12,118,1,2.905,5,5,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,16,12,118,2,1.664,5,5,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,16,12,118,3,0.97,5,5,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,16,12,118,4,4.057,5,5,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,16,12,118,5,1.114,5,5,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,1,1.799,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,2,1.341,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,3,1.292,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,4,2.317,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,5,2.177,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,6,4.538,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,7,4.277,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,8,2.471,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,9,5.562,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,10,8.15,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,11,7.154,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,17,11,103,12,1.64,12,13,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,18,10,92,1,1.965,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,18,10,92,2,1.229,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,18,10,92,3,1.855,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,18,10,92,4,2.717,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,18,10,92,5,2.113,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,18,10,92,6,1.12,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,18,10,92,7,1.15,7,6,win
A101:R_Q0Jd5lCBrQu5Dm9,19,10,89,1,0.964,8,9,opponent win
A101:R_Q0Jd5lCBrQu5Dm9,19,10,89,2,1.286,8,9,opponent win
