4.5569
0
1.8333
1
0
1
1
1.5
1
1.5
1.8333
1
1.8333
6.7948
1.8333
0
0
3.6454
0
1.5
2.5929
2.7179
1
2.0833
2.7179
0
0
0
1.8333
1.5
3.4951
1
0
0
0
1
4.438
0
0
3.5477
2.45
0
2.829
2.929
0
0
1.5
0
0
3.1032
2.2833
0
1
2.0833
1.5
2.2833
1.5
