0	0	Black	1	4.024	2	870
1	524288	Black	2	1.748	4	870
3	8590458880	Black	4	1.613	2	870
7	8594653184	Black	8	1.225	3	870
8192	0	White	1	1.956	1	870
12288	1	White	2048	1.811	4	870
2109440	2049	White	8	4.501	3	870
2109456	2057	White	1048576	6.774	1	870
6303760	1050633	White	2147483648	2.907	5	870
1080045584	2148534281	White	4	5.369	3	870
1080061968	2148534285	White	536870912	1.423	4	870
0	0	Black	1	2.157	5	870
1	268435456	Black	512	0.995	4	870
513	1342177280	Black	262144	1.42	2	870
262657	1476395008	Black	536870912	3.232	3	870
537133569	1476526080	Black	1048576	1.39	5	870
538182145	1478623232	Black	2048	1.682	5	870
538184193	1482817536	Black	4	1.724	2	870
1048576	0	White	1	1.739	3	870
1056768	1	White	512	1.481	4	870
1056784	513	White	262144	1.643	3	870
1056912	262657	White	134217728	1.165	2	870
0	0	Black	1	2.133	1	870
1	4194304	Black	512	0.946	4	870
513	4210688	Black	262144	1.086	2	870
262657	12599296	Black	134217728	1.548	1	870
16	0	White	1	1.542	2	870
8208	1	White	512	1.006	4	870
12304	513	White	262144	1.574	2	870
4206608	262657	White	134217728	1.61	5	870
0	0	Black	1	1.616	4	870
1	32768	Black	512	1.093	1	870
513	294912	Black	2	2.319	3	870
515	294920	Black	1024	2.476	2	870
1539	4489224	Black	524288	1.433	4	870
525827	4505608	Black	268435456	1.556	5	870
4194304	0	White	1	1.115	5	870
4194312	1	White	512	1.092	2	870
6291464	513	White	262144	1.413	2	870
7340040	262657	White	134217728	1.281	1	870
0	0	Black	1	1.481	5	870
1	8388608	Black	512	1.463	1	870
513	8396800	Black	262144	1.347	4	870
262657	142614528	Black	524288	1.99	3	870
786945	143663104	Black	268435456	2.57	2	870
269222401	147857408	Black	1024	1.455	1	870
32768	0	White	1	0.813	5	870
4227072	1	White	512	1.644	4	870
5275648	513	White	1024	2.812	3	870
5275664	1537	White	2048	1.99	5	870
7372816	3585	White	4096	1.086	2	870
0	0	Black	1	2.02	5	870
1	16384	Black	2	1.712	2	870
3	16388	Black	512	1.371	1	870
