0
2.45
0
4.8041
3.3807
5.4175
1.8333
4.538
4.2279
1.5
3.3182
3.3807
0
1
4.2279
0
4.4588
0
1.5
2.7179
1.8333
3.0199
0
0
2.829
0
4.5188
2.7179
0
4.2279
4.0888
3.2516
0
0
2.0833
0
2.929
0
2.0833
4.538
0
