0	0	Black	4194304	1.558	5	A160
4194304	8589934592	Black	2147483648	1.287	5	A160
2151677952	8589934608	Black	16384	2.543	3	A160
2151694336	8589938704	Black	1073741824	1.253	3	A160
3225436160	8858374160	Black	64	0.535	3	A160
268435456	0	White	4194304	0.709	2	A160
17448304640	4194304	White	8192	0.631	3	A160
17448304704	4202496	White	2147483648	0.363	5	A160
17448435776	2151686144	White	16	0.412	4	A160
0	0	Black	1073741824	1.868	4	A160
1073741824	2048	Black	4194304	0.869	1	A160
1077936128	536872960	Black	16384	0.982	5	A160
1077952512	536877056	Black	64	1.331	5	A160
8	0	White	8192	4.056	4	A160
24	8192	White	32	1.658	3	A160
26	8224	White	2097152	0.652	4	A160
27	2105376	White	536870912	1.114	1	A160
0	0	Black	4194304	1.117	2	A160
4194304	8388608	Black	8192	1.052	2	A160
4202496	8388612	Black	16	1.521	5	A160
4202512	2155872260	Black	32768	5.731	2	A160
4235280	6450839556	Black	16384	0.983	5	A160
4251664	6467616772	Black	4096	0.817	2	A160
1	0	White	1024	1.749	2	A160
513	1024	White	262144	0.745	1	A160
2097665	263168	White	2048	2.8	2	A160
2105857	265216	White	536870912	2.786	3	A160
6300161	537136128	White	1048576	1.232	3	A160
14688769	538184704	White	4	0.784	4	A160
0	0	Black	4194304	0.864	1	A160
4194304	16	Black	4096	0.689	5	A160
4198400	24	Black	4	1.933	2	A160
4198404	56	Black	4294967296	0.459	1	A160
536870912	0	White	1048576	1.623	5	A160
541065216	1048576	White	524288	4.691	5	A160
549453824	1572864	White	2097152	1.922	5	A160
2696937472	3670016	White	262144	0.709	3	A160
0	0	Black	4194304	0.622	2	A160
4194304	17179869184	Black	8388608	0.813	4	A160
12582912	17213423616	Black	16777216	0.511	1	A160
29360128	17215520768	Black	32768	3.595	3	A160
29392896	17215524864	Black	2147483648	0.883	1	A160
2176876544	17215533056	Black	128	0.459	2	A160
4194304	0	White	8192	2.796	4	A160
4194336	8192	White	2097152	0.548	2	A160
4196384	2105344	White	8388608	2.541	3	A160
4196448	10493952	White	8	0.909	1	A160
8594131040	10493960	White	16777216	7.072	3	A160
8594132064	27271176	White	33554432	1.036	2	A160
8594132576	60825608	White	67108864	0.72	5	A160
0	0	Black	4194304	0.659	3	A160
4194304	8192	Black	8388608	0.851	2	A160
12582912	40960	Black	16777216	0.433	1	A160
29360128	57344	Black	2097152	0.4	5	A160
32	0	White	8192	0.529	1	A160
1073741856	8192	White	4096	0.668	4	A160
1073758240	12288	White	2048	0.855	2	A160
1073759264	14336	White	2097152	1.385	5	A160
1082147872	2111488	White	4294967296	1.089	1	A160
1086342176	4297078784	White	2147483648	1.029	4	A160
1087390752	6444562432	White	2	0.704	1	A160
0	0	Black	4194304	1.49	4	A160
4194304	8388608	Black	16384	0.541	4	A160
4210688	1082130432	Black	8192	1.555	3	A160
4218880	1082163200	Black	2147483648	1.579	3	A160
2151702528	1115717632	Black	16	0.434	3	A160
8	0	White	4194304	0.472	5	A160
12	4194304	White	16	1.605	5	A160
8204	4194320	White	2097152	2.811	4	A160
8206	6291472	White	1	1.64	4	A160
8396814	6291473	White	8589934592	1.28	4	A160
8413198	8596226065	White	4294967296	4.132	1	A160
2155896846	12891193361	White	1048576	6.247	1	A160
36515635214	12892241937	White	4096	1.476	1	A160
36515667982	12892246033	White	268435456	0.917	4	A160
0	0	Black	4194304	0.719	4	A160
4194304	4294967296	Black	8388608	0.937	4	A160
12582912	4294967312	Black	16777216	0.788	3	A160
29360128	4328521744	Black	2097152	0.483	3	A160
256	0	White	4194304	0.943	1	A160
4294967552	4194304	White	16777216	0.77	5	A160
4303356160	20971520	White	16384	1.017	5	A160
6450839808	20987904	White	1073741824	1.061	3	A160
6450839872	1094729728	White	16	2.828	3	A160
6450905408	1094729744	White	17179869184	0.523	1	A160
0	0	Black	2147483648	0.625	2	A160
2147483648	4194304	Black	8388608	0.537	1	A160
2155872256	4227072	Black	16384	0.923	3	A160
2155888640	4235264	Black	32	0.602	4	A160
2155888672	4299202560	Black	16	2.495	1	A160
2155888688	4299202568	Black	16777216	0.865	1	A160
2172665904	21479071752	Black	4096	5.827	1	A160
2172670000	21479071816	Black	1048576	1.403	1	A160
2173718576	21747507272	Black	33554432	4.622	2	A160
2207273008	21814616136	Black	1	3.842	2	A160
2207273009	21814617160	Black	2097152	6.322	2	A160
2209370161	56174355528	Black	8589934592	2.08	5	A160
10799304753	56174879816	Black	2	3.106	2	A160
10799304755	56174881864	Black	134217728	2.539	5	A160
10933522483	56174882120	Black	131072	1.195	3	A160
10933653555	56174882632	Black	4	7.342	4	A160
10933653559	56711753544	Black	1073741824	1.558	2	A160
12007395383	56711819080	Black	262144	1.77	2	A160
262144	0	White	4194304	4.265	2	A160
2359296	4194304	White	1073741824	3.89	2	A160
2367488	1077936128	White	16384	1.43	3	A160
2367552	1077952512	White	4096	1.473	1	A160
3416128	1077956608	White	524288	1.454	5	A160
3416160	1078480896	White	8	1.82	4	A160
0	0	Black	2097152	0.558	3	A160
2097152	2	Black	4194304	0.44	1	A160
6291456	1073741826	Black	8192	1.443	5	A160
6299648	1090519042	Black	536870912	0.884	1	A160
543170560	1090519106	Black	32	0.713	4	A160
512	0	White	4194304	0.395	3	A160
262656	4194304	White	2097152	0.381	5	A160
266752	6291456	White	1048576	0.792	5	A160
268800	7340032	White	8388608	0.709	5	A160
0	0	Black	4194304	0.862	5	A160
4194304	2147483648	Black	8388608	0.503	4	A160
12582912	2149580800	Black	16777216	0.734	5	A160
29360128	2149588992	Black	33554432	1.04	2	A160
4294967296	0	White	4194304	0.199	4	A160
4311744512	4194304	White	8192	0.161	2	A160
6459228160	4202496	White	1073741824	2.836	2	A160
23639097344	1077944320	White	16384	0.44	4	A160
0	0	Black	4194304	0.471	2	A160
4194304	8192	Black	8388608	0.975	1	A160
12582912	2105344	Black	16777216	1.103	1	A160
29360128	35659776	Black	16384	1.149	4	A160
29376512	8625594368	Black	64	0.551	2	A160
29376576	9699336192	Black	17179869184	2.756	3	A160
17209245760	9699336208	Black	32	6.51	1	A160
17209245792	13994303504	Black	256	7.462	3	A160
131072	0	White	8388608	0.439	1	A160
2147614720	8388608	White	16384	0.845	5	A160
2684485632	8404992	White	1073741824	1.058	3	A160
