0	0	Black	4194304	1.604	1	A217
4202496	8388624	Black	2097152	0.88	1	A217
6299648	75497488	Black	32	2.02	1	A217
29376512	10304	White	33554432	3.441	1	A217
2097152	4194304	Black	8192	1.27	1	A217
1075847200	549457920	Black	2048	3.113	1	A217
8388608	8192	Black	32768	2.241	1	A217
16	0	White	2048	1.621	1	A217
67108882	2099200	White	536870912	1.53	1	A217
4311744512	2097152	White	8388608	1.74	1	A217
4311810048	10485760	White	256	2.427	1	A217
13976543232	14697728	White	2147483648	1.553	1	A217
31357772290	36522450240	White	262144	2.73	1	A217
4210752	5368717312	Black	2147483648	2.082	1	A217
2153859152	5453657088	Black	1	2.561	1	A217
2153859153	5453657090	Black	524288	1.671	1	A217
2154383441	5462045698	Black	33554432	2.543	1	A217
34359738368	0	White	2048	1.502	1	A217
273682432	67126288	Black	4	2.58	1	A217
1347426308	4901061648	Black	8192	1.764	1	A217
18535692293	4918625298	Black	32768	5.96	1	A217
7348224	561184	Black	8388608	0.714	1	A217
34363936768	3145728	White	8192	1.217	1	A217
5246976	17188258304	Black	4	2.712	1	A217
3407872	4202496	White	524288	2.375	1	A217
3224633344	4728832	White	134217728	5.09	1	A217
7519600640	138946560	White	8	1.891	1	A217
0	0	Black	2097152	1.668	1	A217
10493984	17720950784	Black	8	2.321	1	A217
10498088	27384627200	Black	64	5.754	1	A217
10498152	27384628224	Black	16	1.83	1	A217
14	2105344	White	1	1.673	1	A217
8396808	11811160064	Black	4294967296	1.624	1	A217
18274598912	2684354648	Black	32	1.493	1	A217
18274631712	2692751448	Black	65536	7.208	1	A217
134217728	0	White	2097152	0.932	1	A217
403177472	2105344	White	1024	1.71	1	A217
2113536	139264	Black	4194304	1.676	1	A217
3145888	12591104	White	2147483648	1.55	1	A217
0	0	Black	4194304	1.094	1	A217
4194304	16384	Black	16777216	3.687	1	A217
4210688	12288	Black	1073741824	1.896	1	A217
1077952512	12352	Black	2048	3.324	1	A217
4194320	8388608	White	32768	1.122	1	A217
4194352	8421376	White	64	1.53	1	A217
8192	4294967296	Black	2097152	0.85	1	A217
4210688	268566528	Black	1073741824	2.027	1	A217
