5.1973
5.5436
2.7179
3.2516
3.3182
1.5
0
2.829
0
1
2.5929
1.5
3.6454
1
1
4.9655
2.45
1.5
2.7179
0
1.5
3.2516
0
0
1.5
4.4167
0
3.9617
1
0
2.7179
2.2833
0
0
4.8469
1.5
3.3182
0
0
2.829
1.8333
2.0833
1
2.829
2.829
1
6.5724
0
1
2.0833
3.4951
0
2.2833
1.5
0
4.7744
2.829
0
4.4588
1.5
4.2279
1
2.0833
0
3.3182
3.1801
3.5977
1
