24576	150994944	Black	32768	1.026	3	107
25182208	96	White	128	1.412	3	107
0	0	Black	4096	2.654	3	107
4208640	58720256	White	67108864	0.838	3	107
5368821792	17187225688	Black	8388608	2.9	3	107
4096	4194304	Black	8192	1.047	3	107
4420	57344	White	65536	0.996	3	107
25194528	4433414208	Black	16	1.201	3	107
24576	1048576	White	2097152	1.09	3	107
402653184	2097152	White	1048576	1.029	3	107
1048576	262144	Black	2097152	0.722	3	107
3670016	4456450	Black	1	3.369	3	107
17180926208	114688	White	131072	1.498	3	107
3758112768	14336	White	1024	2.927	3	107
2050	6291456	Black	1024	1.891	3	107
28672	134217761	Black	2048	0.992	3	107
0	0	Black	2048	13.198	3	107
6144	8200	Black	1024	1.065	3	107
7170	1073750536	Black	2097152	2.029	3	107
2104322	1077944840	Black	2147483648	6.594	3	107
2097152	0	White	65536	3.517	3	107
1073741824	0	White	4096	2.7	3	107
3223322624	4294971392	White	4194304	0.863	3	107
3223322628	4299165696	White	2048	5.633	3	107
3223323652	4299167744	White	8192	2.931	3	107
11846861828	4324341768	White	32	7.722	3	107
12115297284	4324341800	White	536870912	6.847	3	107
12115821572	4861212712	White	2	2.539	3	107
1055753	1086349824	Black	524288	3.609	3	107
256	0	White	32	8.143	3	107
1049601	1073766400	Black	2097152	23.139	3	107
3	83886080	Black	4	0.595	3	107
4328587264	134742016	White	2048	1.36	3	107
1048576	2	Black	2097152	0.738	3	107
3145728	8194	Black	4194304	0.665	3	107
7340032	9218	Black	8388608	0.642	3	107
268959744	67108864	White	33554432	0.422	3	107
0	0	Black	2048	1.525	3	107
7184	25096	Black	1048576	2.721	3	107
